Reporting Area,MMWR Year,MMWR Week,"Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Current week","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Current week, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2015","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2014","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2014, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Current week","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Current week, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2015","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2014","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2014, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Current week","Ehrlichiosis/Anaplasmosis§, Undetermined, Current week, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2015","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2014","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2014, flag",Location 1,Location 2
SOUTH DAKOTA,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
NEBRASKA,2015,42,,-,0,,1,,3,,6,,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
VERMONT,2015,42,,-,0,,2,,3,,1,,2,,1,,12,,101,,44,,,-,0,,1,,2,,,-,"VERMONT
(43.622479, -72.51927)",
SOUTH CAROLINA,2015,42,,-,0,,1,,3,,8,,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
IOWA,2015,42,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
OHIO,2015,42,,-,0,,2,,16,,4,,,-,0,,1,,1,,1,,,-,0,,1,,1,,1,,"OHIO
(40.056807, -82.405897)",
IDAHO,2015,42,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
DELAWARE,2015,42,,-,0,,3,,11,,20,,,-,0,,1,,3,,2,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
MICHIGAN,2015,42,,-,0,,2,,5,,3,,,-,0,,1,,6,,3,,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
HAWAII,2015,42,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
GUAM,2015,42,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"GUAM
(13.3532, 144.653198)",
WEST VIRGINIA,2015,42,,-,0,,1,,2,,3,,,-,0,,1,,,-,,-,,-,0,,1,,1,,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
OREGON,2015,42,,-,0,,0,,,-,,-,,-,0,,1,,3,,,-,,-,0,,0,,,-,,-,"OREGON
(44.567912, -120.156945)",
CONNECTICUT,2015,42,,-,0,,0,,,-,,-,,-,1,,20,,106,,69,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
ILLINOIS,2015,42,,-,0,,5,,25,,46,,,-,0,,1,,7,,16,,,-,0,,1,,2,,,-,"ILLINOIS
(40.477092, -88.993221)",
WISCONSIN,2015,42,,-,0,,3,,17,,7,,,-,3,,39,,378,,451,,,-,0,,4,,39,,45,,"WISCONSIN
(44.395526, -89.834513)",
MINNESOTA,2015,42,,-,0,,0,,,-,5,,,-,0,,13,,,-,416,,,-,0,,1,,,-,16,,"MINNESOTA
(44.943719, -93.094281)",
NEW YORK,2015,42,,-,1,,10,,50,,83,,4,,11,,50,,512,,288,,,-,0,,2,,6,,10,,"NEW YORK
(42.826892, -75.544286)",
NORTH CAROLINA,2015,42,1,,0,,23,,65,,39,,1,,0,,6,,15,,4,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
PUERTO RICO,2015,42,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
INDIANA,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,4,,8,,47,,"INDIANA
(39.76845, -86.156212)",
FLORIDA,2015,42,1,,0,,3,,18,,25,,,-,0,,2,,6,,7,,,-,0,,0,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
VIRGINIA,2015,42,,-,1,,8,,86,,106,,,-,0,,3,,10,,13,,,-,0,,2,,7,,5,,"VIRGINIA
(37.542699, -78.45822)",
COLORADO,2015,42,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
LOUISIANA,2015,42,,-,0,,1,,1,,3,,,-,0,,1,,,-,1,,,-,0,,1,,1,,,-,"LOUISIANA
(31.2931, -92.463284)",
UTAH,2015,42,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
ARKANSAS,2015,42,1,,3,,16,,169,,212,,,-,0,,2,,16,,14,,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
OKLAHOMA,2015,42,,-,0,,20,,2,,41,,,-,0,,1,,,-,3,,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
ARIZONA,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,3,,,-,"ARIZONA
(34.869712, -111.760902)",
TEXAS,2015,42,,-,0,,1,,6,,12,,,-,0,,1,,3,,3,,,-,0,,0,,,-,,-,"TEXAS
(31.827233, -99.423022)",
CALIFORNIA,2015,42,,-,0,,0,,,-,,-,,-,0,,1,,,-,2,,,-,0,,1,,1,,1,,"CALIFORNIA
(37.640735, -121.002435)",
RHODE ISLAND,2015,42,,-,0,,4,,24,,19,,,-,1,,10,,67,,72,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
MONTANA,2015,42,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
PENNSYLVANIA,2015,42,,-,0,,1,,1,,5,,,-,0,,1,,,-,21,,,-,0,,0,,,-,5,,"PENNSYLVANIA
(40.789676, -77.858055)",
KENTUCKY,2015,42,,-,0,,6,,52,,60,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
MISSOURI,2015,42,,-,2,,17,,170,,319,,,-,0,,2,,11,,21,,,-,0,,3,,10,,19,,"MISSOURI
(38.636168, -92.566292)",
NEW MEXICO,2015,42,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW MEXICO
(34.520396, -106.244402)",
MARYLAND,2015,42,,-,0,,7,,39,,36,,,-,0,,1,,5,,2,,,-,0,,1,,1,,,-,"MARYLAND
(39.290443, -76.612333)",
WASHINGTON,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
MASSACHUSETTS,2015,42,,-,0,,2,,3,,18,,,-,5,,58,,558,,505,,,-,0,,0,,,-,1,,"MASSACHUSETTS
(42.268546, -72.085064)",
TENNESSEE,2015,42,,-,1,,7,,55,,82,,,-,0,,3,,8,,3,,,-,0,,5,,10,,10,,"TENNESSEE
(35.681402, -85.774444)",
ALABAMA,2015,42,,-,0,,3,,9,,10,,,-,0,,2,,7,,7,,,-,0,,1,,2,,1,,"ALABAMA
(32.839182, -86.631125)",
ALASKA,2015,42,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
NEW JERSEY,2015,42,,-,0,,5,,47,,50,,,-,1,,11,,94,,59,,,-,0,,2,,3,,7,,"NEW JERSEY
(40.104655, -74.386686)",
UNITED STATES,2015,43,9,,13,,70,,988,,1319,,29,,33,,192,,2206,,2368,,1,,2,,8,,102,,181,,,
NEW ENGLAND,2015,43,,-,1,,6,,43,,52,,13,,12,,98,,1033,,961,,,-,0,,1,,3,,7,,,
MID. ATLANTIC,2015,43,5,,2,,10,,123,,147,,15,,13,,60,,672,,409,,1,,0,,2,,10,,22,,,
NEW YORK CITY,2015,43,1,,0,,2,,20,,9,,2,,0,,6,,53,,31,,,-,0,,0,,,-,,-,"NEW YORK CITY
",
E.N. CENTRAL,2015,43,,-,1,,6,,64,,60,,,-,3,,40,,403,,479,,,-,1,,5,,51,,94,,,
W.N. CENTRAL,2015,43,,-,2,,20,,215,,378,,,-,0,,14,,18,,455,,,-,0,,3,,11,,39,,,
S. ATLANTIC,2015,43,2,,3,,25,,239,,254,,1,,1,,7,,40,,30,,,-,0,,3,,10,,7,,,
DIST. OF COL.,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2015,43,,-,1,,14,,123,,157,,,-,0,,3,,16,,11,,,-,0,,5,,12,,11,,,
W.S. CENTRAL,2015,43,2,,3,,22,,181,,271,,,-,0,,2,,19,,21,,,-,0,,1,,1,,,-,,
MOUNTAIN,2015,43,,-,0,,0,,,-,,-,,-,0,,1,,2,,,-,,-,0,,1,,3,,,-,,
PACIFIC,2015,43,,-,0,,0,,,-,,-,,-,0,,1,,3,,2,,,-,0,,1,,1,,1,,,
AMER. SAMOA,2015,43,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2015,43,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
GEORGIA,2015,43,,-,0,,4,,11,,14,,,-,0,,0,,,-,1,,,-,0,,1,,1,,,-,"GEORGIA
(32.836038, -83.631709)",
NORTH CAROLINA,2015,43,1,,0,,23,,66,,39,,,-,0,,6,,15,,4,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
NEVADA,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.491833, -117.070159)",
OREGON,2015,43,,-,0,,0,,,-,,-,,-,0,,1,,3,,,-,,-,0,,0,,,-,,-,"OREGON
(44.567912, -120.156945)",
HAWAII,2015,43,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
ILLINOIS,2015,43,,-,0,,5,,25,,46,,,-,0,,1,,7,,17,,,-,0,,1,,2,,,-,"ILLINOIS
(40.477092, -88.993221)",
RHODE ISLAND,2015,43,,-,0,,4,,24,,20,,,-,1,,10,,70,,73,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
MISSOURI,2015,43,,-,1,,17,,170,,321,,,-,0,,2,,11,,21,,,-,0,,3,,10,,19,,"MISSOURI
(38.636168, -92.566292)",
KENTUCKY,2015,43,,-,0,,6,,52,,60,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
WEST VIRGINIA,2015,43,,-,0,,1,,2,,3,,,-,0,,1,,,-,1,,,-,0,,1,,1,,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
NEW HAMPSHIRE,2015,43,,-,0,,2,,8,,5,,,-,0,,8,,40,,102,,,-,0,,0,,,-,2,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
TEXAS,2015,43,1,,0,,1,,7,,12,,,-,0,,1,,3,,3,,,-,0,,0,,,-,,-,"TEXAS
(31.827233, -99.423022)",
CONNECTICUT,2015,43,,-,0,,0,,,-,,-,,-,1,,20,,106,,70,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
MINNESOTA,2015,43,,-,0,,0,,,-,5,,,-,0,,13,,,-,423,,,-,0,,0,,,-,17,,"MINNESOTA
(44.943719, -93.094281)",
OKLAHOMA,2015,43,,-,0,,20,,2,,41,,,-,0,,1,,,-,3,,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
MISSISSIPPI,2015,43,,-,0,,1,,6,,4,,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
FLORIDA,2015,43,,-,0,,3,,18,,27,,,-,0,,2,,6,,7,,,-,0,,0,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
VERMONT,2015,43,,-,0,,2,,3,,1,,4,,1,,12,,107,,46,,,-,0,,1,,2,,,-,"VERMONT
(43.622479, -72.51927)",
NORTH DAKOTA,2015,43,,-,0,,1,,1,,1,,,-,0,,1,,1,,6,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
GUAM,2015,43,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"GUAM
(13.3532, 144.653198)",
MARYLAND,2015,43,,-,0,,7,,39,,37,,,-,0,,1,,4,,2,,,-,0,,1,,1,,,-,"MARYLAND
(39.290443, -76.612333)",
TEXAS,2015,44,,-,0,,1,,7,,12,,,-,0,,1,,3,,3,,,-,0,,0,,,-,,-,"TEXAS
(31.827233, -99.423022)",
WISCONSIN,2015,43,,-,0,,3,,17,,7,,,-,3,,40,,389,,458,,,-,0,,4,,40,,45,,"WISCONSIN
(44.395526, -89.834513)",
PENNSYLVANIA,2015,43,,-,0,,1,,1,,5,,,-,0,,1,,,-,22,,,-,0,,0,,,-,5,,"PENNSYLVANIA
(40.789676, -77.858055)",
ALASKA,2015,43,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
ARKANSAS,2015,43,1,,2,,16,,171,,215,,,-,0,,2,,16,,14,,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
CALIFORNIA,2015,43,,-,0,,0,,,-,,-,,-,0,,1,,,-,2,,,-,0,,1,,1,,1,,"CALIFORNIA
(37.640735, -121.002435)",
OHIO,2015,43,,-,0,,2,,16,,4,,,-,0,,1,,1,,1,,,-,0,,1,,1,,1,,"OHIO
(40.056807, -82.405897)",
WYOMING,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23558, -108.110518)",
ARIZONA,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,3,,,-,"ARIZONA
(34.869712, -111.760902)",
ALABAMA,2015,43,,-,0,,3,,9,,10,,,-,0,,2,,7,,7,,,-,0,,1,,2,,1,,"ALABAMA
(32.839182, -86.631125)",
MONTANA,2015,43,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
DELAWARE,2015,43,1,,0,,3,,12,,20,,,-,0,,1,,3,,2,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
NEBRASKA,2015,43,,-,0,,1,,3,,6,,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
MAINE,2015,43,,-,0,,1,,5,,8,,9,,2,,14,,137,,150,,,-,0,,1,,1,,4,,"MAINE
(45.252223, -68.986647)",
KANSAS,2015,43,,-,0,,5,,41,,45,,,-,0,,1,,5,,4,,,-,0,,1,,1,,3,,"KANSAS
(38.345528, -98.201847)",
NEW MEXICO,2015,43,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW MEXICO
(34.520396, -106.244402)",
IOWA,2015,43,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
MASSACHUSETTS,2015,43,,-,0,,2,,3,,18,,,-,5,,60,,573,,520,,,-,0,,0,,,-,1,,"MASSACHUSETTS
(42.268546, -72.085064)",
NEW JERSEY,2015,43,,-,0,,5,,47,,50,,,-,1,,11,,94,,61,,,-,0,,2,,3,,7,,"NEW JERSEY
(40.104655, -74.386686)",
INDIANA,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,4,,8,,48,,"INDIANA
(39.76845, -86.156212)",
VIRGINIA,2015,43,,-,1,,8,,88,,106,,1,,0,,3,,11,,13,,,-,0,,1,,7,,7,,"VIRGINIA
(37.542699, -78.45822)",
COLORADO,2015,43,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
UTAH,2015,43,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
NEW YORK,2015,43,4,,1,,10,,55,,83,,13,,11,,50,,525,,295,,1,,0,,2,,7,,10,,"NEW YORK
(42.826892, -75.544286)",
MICHIGAN,2015,43,,-,0,,2,,6,,3,,,-,0,,1,,6,,3,,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
SOUTH DAKOTA,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
SOUTH CAROLINA,2015,43,,-,0,,1,,3,,8,,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
IDAHO,2015,43,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
TENNESSEE,2015,43,,-,1,,7,,56,,83,,,-,0,,3,,9,,3,,,-,0,,5,,10,,10,,"TENNESSEE
(35.681402, -85.774444)",
LOUISIANA,2015,43,,-,0,,1,,1,,3,,,-,0,,1,,,-,1,,,-,0,,1,,1,,,-,"LOUISIANA
(31.2931, -92.463284)",
WASHINGTON,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
PUERTO RICO,2015,43,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
UNITED STATES,2015,44,6,,13,,70,,1005,,1329,,30,,32,,192,,2260,,2461,,1,,2,,9,,105,,183,,,
NEW ENGLAND,2015,44,,-,1,,6,,45,,54,,12,,13,,98,,1050,,1006,,,-,0,,1,,3,,7,,,
MID. ATLANTIC,2015,44,2,,2,,10,,126,,149,,18,,13,,60,,695,,431,,,-,0,,2,,10,,23,,,
NEW YORK CITY,2015,44,,-,0,,2,,20,,9,,,-,1,,6,,53,,31,,,-,0,,0,,,-,,-,"NEW YORK CITY
",
E.N. CENTRAL,2015,44,,-,1,,6,,65,,60,,,-,3,,41,,414,,491,,,-,1,,5,,53,,94,,,
W.N. CENTRAL,2015,44,,-,2,,20,,215,,381,,,-,0,,6,,19,,469,,,-,0,,3,,11,,39,,,
S. ATLANTIC,2015,44,4,,3,,25,,242,,256,,,-,1,,7,,41,,30,,1,,0,,3,,11,,8,,,
DIST. OF COL.,2015,44,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,"DIST. OF COL.
",
E.S. CENTRAL,2015,44,,-,1,,14,,125,,157,,,-,0,,3,,17,,11,,,-,0,,5,,12,,11,,,
W.S. CENTRAL,2015,44,,-,3,,22,,187,,272,,,-,0,,2,,19,,21,,,-,0,,1,,1,,,-,,
MOUNTAIN,2015,44,,-,0,,0,,,-,,-,,-,0,,1,,2,,,-,,-,0,,1,,3,,,-,,
PACIFIC,2015,44,,-,0,,0,,,-,,-,,-,0,,1,,3,,2,,,-,0,,1,,1,,1,,,
AMER. SAMOA,2015,44,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2015,44,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,44,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
MICHIGAN,2015,44,,-,0,,2,,6,,3,,,-,0,,1,,6,,3,,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
MARYLAND,2015,44,,-,0,,7,,38,,37,,,-,0,,1,,5,,2,,,-,0,,1,,1,,,-,"MARYLAND
(39.290443, -76.612333)",
HAWAII,2015,44,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
NEBRASKA,2015,44,,-,0,,1,,3,,6,,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
CONNECTICUT,2015,44,,-,0,,0,,,-,,-,,-,1,,20,,107,,71,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
MONTANA,2015,44,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
ALASKA,2015,44,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
CALIFORNIA,2015,44,,-,0,,0,,,-,,-,,-,0,,1,,,-,2,,,-,0,,1,,1,,1,,"CALIFORNIA
(37.640735, -121.002435)",
NEW JERSEY,2015,44,,-,0,,5,,48,,51,,,-,1,,11,,98,,63,,,-,0,,2,,3,,8,,"NEW JERSEY
(40.104655, -74.386686)",
WISCONSIN,2015,44,,-,0,,3,,18,,7,,,-,3,,41,,400,,469,,,-,0,,4,,42,,45,,"WISCONSIN
(44.395526, -89.834513)",
NEW YORK,2015,44,2,,1,,10,,57,,84,,18,,11,,50,,544,,315,,,-,0,,2,,7,,10,,"NEW YORK
(42.826892, -75.544286)",
TENNESSEE,2015,44,,-,1,,7,,58,,83,,,-,0,,3,,10,,3,,,-,0,,5,,10,,10,,"TENNESSEE
(35.681402, -85.774444)",
NEW MEXICO,2015,44,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW MEXICO
(34.520396, -106.244402)",
MAINE,2015,44,,-,0,,1,,5,,8,,7,,2,,14,,146,,157,,,-,0,,1,,1,,4,,"MAINE
(45.252223, -68.986647)",
SOUTH CAROLINA,2015,44,,-,0,,1,,3,,8,,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
INDIANA,2015,44,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,4,,8,,48,,"INDIANA
(39.76845, -86.156212)",
COLORADO,2015,44,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
DELAWARE,2015,44,,-,0,,3,,12,,21,,,-,0,,1,,3,,2,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
PENNSYLVANIA,2015,44,,-,0,,1,,1,,5,,,-,0,,1,,,-,22,,,-,0,,0,,,-,5,,"PENNSYLVANIA
(40.789676, -77.858055)",
LOUISIANA,2015,44,,-,0,,1,,1,,3,,,-,0,,1,,,-,1,,,-,0,,1,,1,,,-,"LOUISIANA
(31.2931, -92.463284)",
ARKANSAS,2015,44,,-,2,,16,,177,,216,,,-,0,,2,,16,,14,,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
MINNESOTA,2015,44,,-,0,,0,,,-,5,,,-,0,,6,,,-,436,,,-,0,,0,,,-,17,,"MINNESOTA
(44.943719, -93.094281)",
FLORIDA,2015,44,1,,0,,3,,19,,28,,,-,0,,2,,6,,7,,1,,0,,0,,1,,,-,"FLORIDA
(28.915325, -81.922409)",
MISSOURI,2015,44,,-,1,,17,,170,,323,,,-,0,,2,,11,,22,,,-,0,,3,,10,,19,,"MISSOURI
(38.636168, -92.566292)",
RHODE ISLAND,2015,44,,-,0,,4,,25,,21,,,-,1,,10,,71,,80,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
ARIZONA,2015,44,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,3,,,-,"ARIZONA
(34.869712, -111.760902)",
KANSAS,2015,44,,-,0,,5,,41,,46,,,-,0,,1,,5,,4,,,-,0,,1,,1,,3,,"KANSAS
(38.345528, -98.201847)",
IDAHO,2015,44,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
GEORGIA,2015,44,,-,0,,4,,11,,14,,,-,0,,0,,,-,1,,,-,0,,1,,1,,,-,"GEORGIA
(32.836038, -83.631709)",
OREGON,2015,44,,-,0,,0,,,-,,-,,-,0,,1,,3,,,-,,-,0,,0,,,-,,-,"OREGON
(44.567912, -120.156945)",
KENTUCKY,2015,44,,-,0,,6,,52,,60,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
MASSACHUSETTS,2015,44,,-,0,,2,,3,,19,,,-,5,,60,,573,,540,,,-,0,,0,,,-,1,,"MASSACHUSETTS
(42.268546, -72.085064)",
WYOMING,2015,44,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23558, -108.110518)",
UTAH,2015,44,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
VERMONT,2015,44,,-,0,,2,,3,,1,,5,,1,,12,,113,,50,,,-,0,,1,,2,,,-,"VERMONT
(43.622479, -72.51927)",
IOWA,2015,44,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
