Reporting Area,MMWR Year,MMWR Week,"Mumps, Current week","Mumps, Current week, flag","Mumps, Previous 52 weeks Med","Mumps, Previous 52 weeks Med, flag","Mumps, Previous 52 weeks Max","Mumps, Previous 52 weeks Max, flag","Mumps, Cum 2015","Mumps, Cum 2015, flag","Mumps, Cum 2014","Mumps, Cum 2014, flag","Pertussis, Current week","Pertussis, Current week, flag","Pertussis, Previous 52 weeks Med","Pertussis, Previous 52 weeks Med, flag","Pertussis, Previous 52 weeks Max","Pertussis, Previous 52 weeks Max, flag","Pertussis, Cum 2015","Pertussis, Cum 2015, flag","Pertussis, Cum 2014","Pertussis, Cum 2014, flag","Rabies, animal, Current week","Rabies, animal, Current week, flag","Rabies, animal, Previous 52 weeks Med","Rabies, animal, Previous 52 weeks Med, flag","Rabies, animal, Previous 52 weeks Max","Rabies, animal, Previous 52 weeks Max, flag","Rabies, animal, Cum 2015","Rabies, animal, Cum 2015, flag","Rabies, animal, Cum 2014","Rabies, animal, Cum 2014, flag",Location 1,Location 2
ALABAMA,2015,32,,-,0,,1,,1,,2,,3,,3,,13,,103,,169,,,-,2,,6,,55,,39,,"ALABAMA
(32.839182, -86.631125)",
WYOMING,2015,32,,-,0,,0,,,-,,-,,-,0,,2,,1,,55,,,-,0,,2,,,-,52,,"WYOMING
(43.23558, -108.110518)",
ALASKA,2015,32,,-,0,,0,,,-,1,,6,,3,,18,,77,,53,,,-,0,,1,,3,,3,,"ALASKA
(64.836661, -147.738891)",
TENNESSEE,2015,32,,-,0,,2,,3,,4,,3,,4,,16,,128,,191,,,-,0,,0,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
KENTUCKY,2015,32,,-,0,,2,,3,,1,,,-,2,,8,,58,,204,,,-,0,,2,,8,,6,,"KENTUCKY
(37.64591, -84.774043)",
CALIFORNIA,2015,32,,-,0,,4,,6,,10,,,-,81,,162,,1827,,6128,,,-,2,,24,,136,,167,,"CALIFORNIA
(37.640735, -121.002435)",
NEBRASKA,2015,32,,-,0,,1,,1,,,-,,-,6,,73,,470,,126,,1,,0,,5,,24,,10,,"NEBRASKA
(41.640503, -99.367122)",
VERMONT,2015,32,,-,0,,1,,1,,,-,,-,0,,2,,4,,37,,,-,0,,3,,11,,35,,"VERMONT
(43.622479, -72.51927)",
ARIZONA,2015,32,,-,0,,2,,,-,9,,2,,11,,29,,431,,343,,,N,0,,0,,,N,,N,"ARIZONA
(34.869712, -111.760902)",
PUERTO RICO,2015,32,,-,0,,1,,3,,,-,,-,0,,2,,8,,12,,,-,0,,4,,10,,22,,"PUERTO RICO
(18.215692, -66.414655)",
NORTH CAROLINA,2015,32,,-,0,,2,,3,,,-,2,,8,,76,,238,,451,,12,,7,,15,,215,,212,,"NORTH CAROLINA
(35.47995, -79.180571)",
SOUTH CAROLINA,2015,32,,-,0,,1,,,-,1,,,-,3,,9,,91,,93,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
MINNESOTA,2015,32,,-,0,,2,,4,,12,,,-,11,,40,,220,,509,,,-,0,,0,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
FLORIDA,2015,32,,-,0,,1,,7,,,-,11,,7,,18,,213,,536,,,-,0,,41,,46,,94,,"FLORIDA
(28.915325, -81.922409)",
MARYLAND,2015,32,,-,0,,2,,7,,2,,,-,3,,16,,72,,70,,,-,7,,19,,189,,183,,"MARYLAND
(39.290443, -76.612333)",
MAINE,2015,32,,-,0,,0,,,-,,-,2,,7,,35,,197,,263,,1,,0,,3,,17,,26,,"MAINE
(45.252223, -68.986647)",
MICHIGAN,2015,32,,-,0,,3,,1,,9,,1,,14,,73,,274,,690,,,-,0,,5,,15,,23,,"MICHIGAN
(44.66399, -84.711206)",
IOWA,2015,32,,-,0,,3,,9,,3,,,-,3,,10,,76,,132,,,-,0,,0,,,-,,-,"IOWA
(42.46942, -93.815856)",
MISSISSIPPI,2015,32,,-,0,,1,,1,,,-,,-,0,,2,,10,,54,,,-,0,,0,,,-,1,,"MISSISSIPPI
(32.738663, -89.537312)",
PENNSYLVANIA,2015,32,1,,0,,5,,5,,7,,13,,16,,38,,535,,445,,,-,0,,17,,,-,224,,"PENNSYLVANIA
(40.789676, -77.858055)",
VIRGINIA,2015,32,,-,0,,5,,29,,15,,3,,6,,39,,178,,302,,,-,0,,0,,,-,,-,"VIRGINIA
(37.542699, -78.45822)",
ARKANSAS,2015,32,1,,0,,1,,4,,1,,,-,1,,7,,30,,206,,4,,1,,7,,52,,107,,"ARKANSAS
(34.748745, -92.275105)",
OHIO,2015,32,,-,0,,6,,17,,523,,7,,17,,53,,465,,962,,3,,0,,5,,26,,11,,"OHIO
(40.056807, -82.405897)",
GUAM,2015,32,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
HAWAII,2015,32,,-,0,,1,,,-,,-,,-,0,,4,,23,,27,,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
OREGON,2015,32,,-,0,,1,,2,,1,,1,,10,,27,,425,,284,,1,,0,,3,,5,,2,,"OREGON
(44.567912, -120.156945)",
COLORADO,2015,32,,-,0,,3,,5,,2,,24,,20,,33,,677,,864,,,-,0,,0,,,-,,-,"COLORADO
(38.841772, -106.132562)",
GEORGIA,2015,32,,-,0,,1,,,-,1,,1,,5,,13,,139,,280,,,-,0,,10,,,-,162,,"GEORGIA
(32.836038, -83.631709)",
RHODE ISLAND,2015,32,,-,0,,1,,1,,,-,,-,0,,5,,10,,83,,,-,0,,3,,8,,12,,"RHODE ISLAND
(41.707447, -71.522488)",
DELAWARE,2015,32,,-,0,,1,,2,,,-,,-,0,,2,,6,,199,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
WASHINGTON,2015,32,,-,0,,4,,3,,2,,,-,19,,123,,964,,232,,,-,0,,15,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
NEW JERSEY,2015,32,,-,0,,3,,16,,33,,,-,6,,15,,167,,231,,,-,0,,0,,,-,,-,"NEW JERSEY
(40.121601, -74.321404)",
NEW YORK,2015,32,,-,0,,3,,16,,7,,9,,13,,57,,335,,423,,10,,7,,14,,204,,202,,"NEW YORK
(42.826892, -75.544286)",
NEW HAMPSHIRE,2015,32,,-,0,,1,,1,,2,,,-,1,,5,,13,,47,,,-,0,,2,,13,,12,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
NORTH DAKOTA,2015,32,,-,0,,1,,,-,,-,,-,0,,5,,13,,31,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
NEW MEXICO,2015,32,,-,0,,1,,1,,,-,,-,4,,17,,102,,239,,,-,0,,2,,5,,7,,"NEW MEXICO
(34.520396, -106.244402)",
KANSAS,2015,32,,-,0,,1,,,-,1,,,-,9,,23,,269,,245,,1,,2,,6,,79,,44,,"KANSAS
(38.345528, -98.201847)",
CONNECTICUT,2015,32,,-,0,,2,,,-,,-,,-,2,,7,,38,,28,,,-,3,,13,,89,,87,,"CONNECTICUT
(41.544654, -72.651713)",
TEXAS,2015,32,,-,0,,5,,12,,7,,28,,33,,159,,845,,1473,,10,,20,,108,,552,,466,,"TEXAS
(31.827233, -99.423022)",
MISSOURI,2015,32,,-,0,,1,,1,,5,,,-,4,,26,,50,,277,,,-,0,,2,,,-,17,,"MISSOURI
(38.636168, -92.566292)",
MONTANA,2015,32,,-,0,,1,,,-,,-,1,,7,,27,,204,,251,,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
UNITED STATES,2015,33,3,,9,,29,,330,,998,,220,,423,,853,,11947,,20712,,56,,67,,151,,1975,,2482,,,
NEW ENGLAND,2015,33,,-,0,,2,,7,,7,,1,,15,,55,,365,,618,,4,,6,,16,,142,,181,,,
MID. ATLANTIC,2015,33,,-,2,,10,,67,,150,,28,,37,,98,,1206,,1205,,14,,8,,31,,218,,450,,,
NEW YORK CITY,2015,33,,-,1,,4,,30,,101,,,-,4,,8,,127,,59,,,-,0,,1,,,-,9,,"NEW YORK CITY
",
E.N. CENTRAL,2015,33,2,,3,,15,,138,,740,,7,,55,,193,,1475,,3134,,7,,1,,14,,85,,60,,,
W.N. CENTRAL,2015,33,,-,0,,4,,16,,21,,4,,46,,103,,1119,,1442,,,-,3,,9,,126,,89,,,
S. ATLANTIC,2015,33,1,,1,,5,,50,,35,,33,,36,,96,,1023,,2007,,11,,15,,46,,484,,712,,,
DIST. OF COL.,2015,33,,-,0,,0,,,-,16,,,-,0,,3,,7,,10,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2015,33,,-,0,,2,,8,,7,,2,,11,,28,,303,,640,,1,,2,,6,,64,,47,,,
W.S. CENTRAL,2015,33,,-,0,,6,,18,,11,,34,,37,,186,,977,,1889,,17,,23,,108,,691,,674,,,
MOUNTAIN,2015,33,,-,0,,6,,14,,13,,16,,60,,88,,1879,,2872,,1,,0,,7,,20,,89,,,
PACIFIC,2015,33,,-,0,,4,,12,,14,,95,,129,,275,,3600,,6905,,1,,2,,24,,145,,180,,,
AMER. SAMOA,2015,33,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,U,,-,,-,,U,,U,"AMER. SAMOA
",
C.N.M.I.,2015,33,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
WISCONSIN,2015,33,,-,0,,1,,3,,65,,,-,13,,82,,292,,742,,,N,0,,0,,,N,,N,"WISCONSIN
(44.395526, -89.834513)",
KENTUCKY,2015,33,,-,0,,2,,3,,1,,,-,2,,8,,58,,208,,,-,0,,2,,8,,6,,"KENTUCKY
(37.64591, -84.774043)",
NORTH DAKOTA,2015,33,,-,0,,1,,,-,,-,,-,0,,5,,13,,31,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
GEORGIA,2015,33,,-,0,,1,,,-,1,,,-,5,,13,,142,,290,,,-,0,,9,,,-,172,,"GEORGIA
(32.836038, -83.631709)",
UTAH,2015,33,,-,0,,1,,,-,,-,,-,10,,20,,267,,718,,1,,0,,4,,10,,11,,"UTAH
(39.359772, -111.584173)",
MINNESOTA,2015,33,,-,0,,2,,4,,12,,,-,10,,40,,228,,525,,,-,0,,0,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
MASSACHUSETTS,2015,33,,-,0,,2,,4,,5,,,-,4,,16,,97,,142,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
OREGON,2015,33,,-,0,,1,,2,,1,,2,,10,,27,,439,,293,,1,,0,,3,,6,,2,,"OREGON
(44.567912, -120.156945)",
PUERTO RICO,2015,33,,-,0,,1,,3,,,-,,-,0,,2,,8,,12,,,-,0,,4,,10,,23,,"PUERTO RICO
(18.215692, -66.414655)",
MONTANA,2015,33,,-,0,,1,,,-,,-,1,,7,,27,,205,,259,,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
ALABAMA,2015,33,,-,0,,1,,1,,2,,,-,3,,10,,103,,182,,,-,2,,6,,55,,40,,"ALABAMA
(32.839182, -86.631125)",
IDAHO,2015,33,,-,0,,6,,8,,,-,1,,5,,20,,171,,261,,,-,0,,2,,,-,6,,"IDAHO
(43.680635, -114.364237)",
ARKANSAS,2015,33,,-,0,,1,,4,,1,,2,,1,,7,,32,,211,,,-,1,,7,,52,,112,,"ARKANSAS
(34.748745, -92.275105)",
HAWAII,2015,33,,-,0,,1,,,-,,-,1,,0,,4,,26,,28,,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
NEW JERSEY,2015,33,,-,0,,3,,16,,33,,,-,6,,15,,174,,235,,,-,0,,0,,,-,,-,"NEW JERSEY
(40.121601, -74.321404)",
MISSISSIPPI,2015,33,,-,0,,1,,1,,,-,,-,0,,2,,10,,55,,1,,0,,0,,1,,1,,"MISSISSIPPI
(32.738663, -89.537312)",
CALIFORNIA,2015,33,,-,0,,4,,7,,10,,,-,84,,162,,2005,,6287,,,-,1,,24,,136,,175,,"CALIFORNIA
(37.640735, -121.002435)",
GUAM,2015,33,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
TENNESSEE,2015,33,,-,0,,2,,3,,4,,2,,4,,16,,132,,195,,,-,0,,0,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
ALASKA,2015,33,,-,0,,0,,,-,1,,5,,3,,18,,83,,58,,,-,0,,1,,3,,3,,"ALASKA
(64.836661, -147.738891)",
OKLAHOMA,2015,33,,-,0,,2,,1,,2,,,-,0,,20,,27,,76,,1,,1,,23,,71,,73,,"OKLAHOMA
(35.468494, -97.521264)",
WYOMING,2015,33,,-,0,,0,,,-,,-,,-,0,,2,,1,,56,,,-,0,,2,,,-,53,,"WYOMING
(43.23558, -108.110518)",
NEW MEXICO,2015,33,,-,0,,1,,1,,,-,,-,4,,17,,103,,244,,,-,0,,2,,5,,8,,"NEW MEXICO
(34.520396, -106.244402)",
RHODE ISLAND,2015,33,,-,0,,1,,1,,,-,1,,0,,5,,13,,83,,2,,0,,3,,10,,13,,"RHODE ISLAND
(41.707447, -71.522488)",
LOUISIANA,2015,33,,-,0,,1,,1,,,-,,-,1,,4,,39,,66,,,-,0,,1,,,-,2,,"LOUISIANA
(31.31111, -92.445)",
TEXAS,2015,33,,-,0,,5,,12,,8,,32,,33,,159,,879,,1536,,16,,19,,108,,568,,487,,"TEXAS
(31.827233, -99.423022)",
NEVADA,2015,33,,-,0,,0,,,-,2,,,-,2,,8,,79,,97,,,-,0,,2,,5,,11,,"NEVADA
(39.491833, -117.070159)",
KANSAS,2015,33,,-,0,,1,,,-,1,,,-,9,,23,,269,,255,,,-,2,,6,,79,,47,,"KANSAS
(38.345528, -98.201847)",
PENNSYLVANIA,2015,33,,-,0,,5,,5,,8,,9,,16,,38,,550,,460,,,-,0,,17,,,-,232,,"PENNSYLVANIA
(40.789676, -77.858055)",
WEST VIRGINIA,2015,33,,-,0,,1,,1,,,-,,-,0,,4,,30,,12,,3,,0,,4,,26,,30,,"WEST VIRGINIA
(38.668501, -80.709421)",
NEW YORK,2015,33,,-,0,,3,,16,,8,,19,,13,,57,,355,,451,,14,,7,,14,,218,,209,,"NEW YORK
(42.826892, -75.544286)",
IOWA,2015,33,,-,0,,3,,10,,3,,,-,3,,10,,81,,137,,,-,0,,0,,,-,,-,"IOWA
(42.46942, -93.815856)",
WASHINGTON,2015,33,,-,0,,4,,3,,2,,87,,19,,123,,1047,,239,,,-,0,,15,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
CONNECTICUT,2015,33,,-,0,,2,,,-,,-,,-,2,,7,,38,,31,,,-,3,,13,,89,,94,,"CONNECTICUT
(41.544654, -72.651713)",
SOUTH CAROLINA,2015,33,,-,0,,1,,,-,1,,16,,3,,9,,110,,101,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
VIRGINIA,2015,33,,-,0,,5,,29,,15,,,-,6,,39,,187,,307,,,-,0,,0,,,-,,-,"VIRGINIA
(37.542699, -78.45822)",
NEBRASKA,2015,33,,-,0,,1,,1,,,-,4,,6,,73,,474,,130,,,-,0,,5,,24,,11,,"NEBRASKA
(41.640503, -99.367122)",
OHIO,2015,33,,-,0,,6,,16,,528,,7,,16,,53,,472,,991,,,-,0,,5,,26,,12,,"OHIO
(40.056807, -82.405897)",
NEW HAMPSHIRE,2015,33,,-,0,,1,,1,,2,,,-,1,,5,,15,,50,,,-,0,,2,,13,,12,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
NORTH CAROLINA,2015,33,,-,0,,2,,3,,,-,6,,7,,76,,244,,461,,8,,7,,15,,223,,220,,"NORTH CAROLINA
(35.47995, -79.180571)",
ILLINOIS,2015,33,2,,1,,15,,116,,114,,,-,12,,45,,314,,350,,6,,0,,6,,43,,18,,"ILLINOIS
(40.477092, -88.993221)",
MAINE,2015,33,,-,0,,0,,,-,,-,,-,6,,35,,198,,275,,,-,0,,3,,17,,27,,"MAINE
(45.252223, -68.986647)",
VERMONT,2015,33,,-,0,,1,,1,,,-,,-,0,,2,,4,,37,,2,,0,,3,,13,,35,,"VERMONT
(43.622479, -72.51927)",
MICHIGAN,2015,33,,-,0,,3,,1,,10,,,-,13,,73,,284,,740,,1,,0,,5,,16,,26,,"MICHIGAN
(44.66399, -84.711206)",
ARIZONA,2015,33,,-,0,,2,,,-,9,,4,,11,,29,,437,,352,,,N,0,,0,,,N,,N,"ARIZONA
(34.869712, -111.760902)",
MISSOURI,2015,33,,-,0,,1,,1,,5,,,-,3,,26,,50,,281,,,-,0,,2,,,-,18,,"MISSOURI
(38.636168, -92.566292)",
COLORADO,2015,33,,-,0,,3,,5,,2,,10,,19,,33,,616,,885,,,-,0,,0,,,-,,-,"COLORADO
(38.841772, -106.132562)",
INDIANA,2015,33,,-,0,,1,,2,,23,,,-,5,,20,,113,,311,,,-,0,,0,,,-,4,,"INDIANA
(39.76845, -86.156212)",
DELAWARE,2015,33,,-,0,,1,,2,,,-,,-,0,,2,,6,,199,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
FLORIDA,2015,33,1,,0,,1,,8,,,-,9,,7,,17,,222,,554,,,-,0,,41,,46,,94,,"FLORIDA
(28.915325, -81.922409)",
MARYLAND,2015,33,,-,0,,2,,7,,2,,2,,3,,16,,75,,73,,,-,6,,19,,189,,196,,"MARYLAND
(39.290443, -76.612333)",
SOUTH DAKOTA,2015,33,,-,0,,0,,,-,,-,,-,0,,5,,4,,83,,,-,0,,2,,23,,13,,"SOUTH DAKOTA
(44.35371, -100.373709)",
UNITED STATES,2015,34,5,,9,,29,,344,,1012,,155,,415,,853,,12334,,21379,,32,,67,,151,,2030,,2583,,,
NEW ENGLAND,2015,34,,-,0,,2,,7,,7,,4,,14,,55,,380,,642,,1,,6,,16,,143,,191,,,
MID. ATLANTIC,2015,34,,-,2,,10,,72,,153,,24,,38,,98,,1278,,1257,,9,,8,,31,,227,,476,,,
NEW YORK CITY,2015,34,,-,1,,4,,35,,103,,,-,4,,10,,144,,62,,,-,0,,1,,,-,10,,"NEW YORK CITY
",
E.N. CENTRAL,2015,34,,-,3,,15,,140,,745,,20,,54,,193,,1531,,3255,,8,,1,,14,,96,,63,,,
W.N. CENTRAL,2015,34,,-,0,,4,,16,,22,,,-,43,,103,,1139,,1501,,3,,3,,9,,130,,91,,,
S. ATLANTIC,2015,34,4,,1,,5,,54,,37,,18,,36,,96,,1055,,2062,,,-,15,,47,,485,,743,,,
DIST. OF COL.,2015,34,,-,0,,0,,,-,16,,,-,0,,3,,7,,11,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2015,34,,-,0,,2,,8,,7,,2,,11,,28,,320,,665,,1,,2,,6,,65,,50,,,
W.S. CENTRAL,2015,34,1,,0,,6,,19,,12,,45,,37,,186,,1028,,1959,,10,,23,,108,,719,,697,,,
MOUNTAIN,2015,34,,-,0,,6,,14,,13,,24,,60,,88,,1928,,2944,,,-,0,,7,,20,,91,,,
PACIFIC,2015,34,,-,0,,4,,14,,16,,18,,129,,275,,3675,,7094,,,-,2,,24,,145,,181,,,
AMER. SAMOA,2015,34,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,U,,-,,-,,U,,U,"AMER. SAMOA
",
C.N.M.I.,2015,34,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
ARIZONA,2015,34,,-,0,,2,,,-,9,,4,,11,,29,,446,,358,,,N,0,,0,,,N,,N,"ARIZONA
(34.869712, -111.760902)",
WYOMING,2015,34,,-,0,,0,,,-,,-,,-,0,,2,,6,,58,,,-,0,,2,,,-,54,,"WYOMING
(43.23558, -108.110518)",
PENNSYLVANIA,2015,34,,-,0,,5,,5,,9,,13,,17,,38,,588,,476,,,-,0,,17,,,-,248,,"PENNSYLVANIA
(40.789676, -77.858055)",
NEBRASKA,2015,34,,-,0,,1,,1,,,-,,-,6,,73,,474,,139,,2,,0,,5,,26,,11,,"NEBRASKA
(41.640503, -99.367122)",
WASHINGTON,2015,34,,-,0,,4,,3,,2,,12,,19,,123,,1059,,265,,,-,0,,15,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
VIRGINIA,2015,34,,-,0,,5,,29,,15,,,-,6,,39,,187,,316,,,-,0,,0,,,-,,-,"VIRGINIA
(37.542699, -78.45822)",
OHIO,2015,34,,-,0,,6,,16,,532,,20,,16,,53,,492,,1033,,,-,0,,5,,26,,13,,"OHIO
(40.056807, -82.405897)",
WEST VIRGINIA,2015,34,,-,0,,1,,1,,,-,,-,0,,6,,39,,13,,,-,0,,4,,26,,30,,"WEST VIRGINIA
(38.668501, -80.709421)",
MISSOURI,2015,34,,-,0,,1,,1,,5,,,-,2,,26,,50,,289,,,-,0,,2,,,-,19,,"MISSOURI
(38.636168, -92.566292)",
CONNECTICUT,2015,34,,-,0,,2,,,-,,-,,-,1,,7,,38,,34,,,-,3,,13,,89,,97,,"CONNECTICUT
(41.544654, -72.651713)",
GUAM,2015,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
CALIFORNIA,2015,34,,-,0,,4,,9,,12,,5,,81,,162,,2058,,6435,,,-,1,,24,,136,,176,,"CALIFORNIA
(37.640735, -121.002435)",
WISCONSIN,2015,34,,-,0,,1,,5,,65,,,-,13,,82,,311,,758,,,N,0,,0,,,N,,N,"WISCONSIN
(44.395526, -89.834513)",
KENTUCKY,2015,34,,-,0,,2,,3,,1,,,-,2,,8,,70,,215,,1,,0,,2,,9,,7,,"KENTUCKY
(37.64591, -84.774043)",
HAWAII,2015,34,,-,0,,1,,,-,,-,,-,0,,4,,26,,30,,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
NORTH DAKOTA,2015,34,,-,0,,1,,,-,,-,,-,0,,5,,13,,31,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
SOUTH DAKOTA,2015,34,,-,0,,0,,,-,,-,,-,0,,5,,4,,84,,,-,0,,2,,23,,14,,"SOUTH DAKOTA
(44.35371, -100.373709)",
MASSACHUSETTS,2015,34,,-,0,,2,,4,,5,,1,,4,,16,,107,,148,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
COLORADO,2015,34,,-,0,,3,,5,,2,,15,,19,,33,,631,,904,,,-,0,,0,,,-,,-,"COLORADO
(38.841772, -106.132562)",
ALASKA,2015,34,,-,0,,0,,,-,1,,,-,3,,18,,83,,59,,,-,0,,1,,3,,3,,"ALASKA
(64.836661, -147.738891)",
ALABAMA,2015,34,,-,0,,1,,1,,2,,2,,3,,10,,107,,192,,,-,2,,6,,55,,42,,"ALABAMA
(32.839182, -86.631125)",
INDIANA,2015,34,,-,0,,1,,2,,23,,,-,5,,20,,120,,321,,,-,0,,0,,,-,4,,"INDIANA
(39.76845, -86.156212)",
TEXAS,2015,34,1,,0,,5,,13,,9,,45,,33,,159,,930,,1596,,10,,19,,108,,596,,509,,"TEXAS
(31.827233, -99.423022)",
NEW MEXICO,2015,34,,-,0,,1,,1,,,-,,-,4,,17,,107,,251,,,-,0,,2,,5,,8,,"NEW MEXICO
(34.520396, -106.244402)",
MICHIGAN,2015,34,,-,0,,3,,1,,10,,,-,12,,73,,290,,779,,,-,0,,5,,18,,26,,"MICHIGAN
(44.66399, -84.711206)",
FLORIDA,2015,34,,-,0,,1,,8,,,-,9,,7,,14,,231,,571,,,-,0,,42,,47,,94,,"FLORIDA
(28.915325, -81.922409)",
UTAH,2015,34,,-,0,,1,,,-,,-,,-,10,,20,,267,,725,,,-,0,,4,,10,,12,,"UTAH
(39.359772, -111.584173)",
KANSAS,2015,34,,-,0,,1,,,-,1,,,-,9,,23,,288,,271,,1,,2,,6,,81,,47,,"KANSAS
(38.345528, -98.201847)",
NEVADA,2015,34,,-,0,,0,,,-,2,,,-,2,,8,,81,,99,,,-,0,,2,,5,,11,,"NEVADA
(39.491833, -117.070159)",
DELAWARE,2015,34,,-,0,,1,,2,,,-,,-,0,,2,,7,,199,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
ILLINOIS,2015,34,,-,1,,15,,116,,115,,,-,12,,45,,318,,364,,8,,0,,7,,52,,20,,"ILLINOIS
(40.477092, -88.993221)",
LOUISIANA,2015,34,,-,0,,1,,1,,,-,,-,1,,4,,39,,70,,,-,0,,1,,,-,2,,"LOUISIANA
(31.31111, -92.445)",
MONTANA,2015,34,,-,0,,1,,,-,,-,4,,7,,27,,218,,269,,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
PUERTO RICO,2015,34,,-,0,,1,,3,,,-,,-,0,,2,,8,,12,,,-,0,,4,,10,,24,,"PUERTO RICO
(18.215692, -66.414655)",
OREGON,2015,34,,-,0,,1,,2,,1,,1,,10,,26,,449,,305,,,-,0,,3,,6,,2,,"OREGON
(44.567912, -120.156945)",
NORTH CAROLINA,2015,34,,-,0,,1,,3,,2,,6,,6,,76,,250,,480,,,-,7,,15,,223,,229,,"NORTH CAROLINA
(35.47995, -79.180571)",
MISSISSIPPI,2015,34,,-,0,,1,,1,,,-,,-,0,,2,,10,,56,,,-,0,,1,,1,,1,,"MISSISSIPPI
(32.738663, -89.537312)",
ARKANSAS,2015,34,,-,0,,1,,4,,1,,,-,1,,7,,32,,217,,,-,1,,7,,52,,112,,"ARKANSAS
(34.748745, -92.275105)",
NEW HAMPSHIRE,2015,34,,-,0,,1,,1,,2,,,-,1,,5,,15,,52,,,-,0,,2,,13,,12,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
SOUTH CAROLINA,2015,34,,-,0,,1,,,-,1,,2,,3,,17,,114,,103,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
IDAHO,2015,34,,-,0,,6,,8,,,-,1,,5,,20,,172,,280,,,-,0,,2,,,-,6,,"IDAHO
(43.680635, -114.364237)",
GEORGIA,2015,34,,-,0,,1,,,-,1,,,-,5,,13,,144,,295,,,-,0,,9,,,-,178,,"GEORGIA
(32.836038, -83.631709)",
RHODE ISLAND,2015,34,,-,0,,1,,1,,,-,,-,0,,5,,14,,86,,,-,0,,3,,10,,16,,"RHODE ISLAND
(41.707447, -71.522488)",
MARYLAND,2015,34,4,,0,,2,,11,,2,,1,,3,,16,,76,,74,,,-,6,,19,,189,,212,,"MARYLAND
(39.290443, -76.612333)",
MAINE,2015,34,,-,0,,0,,,-,,-,2,,6,,35,,201,,285,,,-,0,,3,,17,,28,,"MAINE
(45.252223, -68.986647)",
OKLAHOMA,2015,34,,-,0,,2,,1,,2,,,-,0,,20,,27,,76,,,-,1,,23,,71,,74,,"OKLAHOMA
(35.468494, -97.521264)",
NEW JERSEY,2015,34,,-,0,,3,,16,,33,,,-,6,,15,,179,,242,,,-,0,,0,,,-,,-,"NEW JERSEY
(40.121601, -74.321404)",
NEW YORK,2015,34,,-,0,,3,,16,,8,,11,,13,,57,,367,,477,,9,,7,,14,,227,,218,,"NEW YORK
(42.826892, -75.544286)",
TENNESSEE,2015,34,,-,0,,2,,3,,4,,,-,4,,16,,133,,202,,,-,0,,0,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
