Reporting Area,MMWR Year,MMWR Week,"Chlamydia trachomatis infection, Current week","Chlamydia trachomatis infection, Current week, flag","Chlamydia trachomatis infection, Previous 52 weeks Med","Chlamydia trachomatis infection, Previous 52 weeks Med, flag","Chlamydia trachomatis infection, Previous 52 weeks Max","Chlamydia trachomatis infection, Previous 52 weeks Max, flag","Chlamydia trachomatis infection, Cum 2014","Chlamydia trachomatis infection, Cum 2014, flag","Chlamydia trachomatis infection, Cum 2013","Chlamydia trachomatis infection, Cum 2013, flag","Coccidioidomycosis, Current week","Coccidioidomycosis, Current week, flag","Coccidioidomycosis, Previous 52 weeks Med","Coccidioidomycosis, Previous 52 weeks Med, flag","Coccidioidomycosis, Previous 52 weeks Max","Coccidioidomycosis, Previous 52 weeks Max, flag","Coccidioidomycosis, Cum 2014","Coccidioidomycosis, Cum 2014, flag","Coccidioidomycosis, Cum 2013","Coccidioidomycosis, Cum 2013, flag",Location 1,Location 2
COLORADO,2014,29,434,,387,,592,,11526,,11422,,,N,0,,0,,,N,,N,"COLORADO
(38.84384201300048, -106.13360888799969)",
NORTH CAROLINA,2014,29,1409,,944,,1840,,29713,,28657,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.46622096200048, -79.15924924699965)",
UTAH,2014,29,,-,148,,177,,3919,,4134,,,-,1,,4,,19,,20,,"UTAH
(39.36070082200047, -111.5871285339997)",
KENTUCKY,2014,29,391,,318,,483,,9038,,9346,,,N,0,,0,,,N,,N,"KENTUCKY
(37.645970985000474, -84.77496612599964)",
VIRGINIA,2014,29,646,,692,,1267,,19719,,18712,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542682294000485, -78.45788924199968)",
NEVADA,2014,29,,-,216,,604,,6744,,6431,,,-,2,,5,,38,,39,,"NEVADA
(39.493242807000456, -117.07183978499972)",
OHIO,2014,29,385,,1038,,1166,,28454,,29597,,1,,0,,1,,8,,4,,"OHIO
(40.06021184000048, -82.40425685299965)",
NEW MEXICO,2014,29,124,,218,,353,,6005,,6954,,,-,0,,2,,9,,19,,"NEW MEXICO
(34.520884020000494, -106.24057768899968)",
MINNESOTA,2014,29,,-,331,,419,,7292,,10285,,,-,1,,6,,52,,36,,"MINNESOTA
(46.35564575300049, -94.79419697699967)",
NEW JERSEY,2014,29,190,,567,,692,,15399,,15553,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.13057159500045, -74.27368565099965)",
ALABAMA,2014,29,,-,530,,734,,11798,,16582,,,N,0,,0,,,N,,N,"ALABAMA
(32.84057034900047, -86.63185803899967)",
ILLINOIS,2014,29,36,,945,,1441,,20428,,34373,,,N,0,,0,,,N,,N,"ILLINOIS
(40.48501433000047, -88.99770813999965)",
MARYLAND,2014,29,,-,476,,804,,12338,,13535,,,-,0,,1,,4,,4,,"MARYLAND
(39.29058224000045, -76.60925970899967)",
MONTANA,2014,29,55,,77,,104,,2158,,2067,,,-,0,,2,,7,,2,,"MONTANA
(47.06652759400049, -109.42441687999968)",
WISCONSIN,2014,29,289,,450,,549,,12016,,12925,,,-,0,,1,,,-,3,,"WISCONSIN
(44.393191877000504, -89.81636715299965)",
SOUTH CAROLINA,2014,29,534,,520,,926,,14743,,14541,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(33.99882214300044, -81.04536765699964)",
TEXAS,2014,29,,-,2366,,2991,,62395,,73375,,,N,0,,0,,,N,,N,"TEXAS
(31.827240712000446, -99.4267664729997)",
LOUISIANA,2014,29,,-,462,,1359,,5822,,13737,,,-,0,,1,,1,,3,,"LOUISIANA
(31.312664106000454, -92.44567554599968)",
NEW YORK CITY,2014,29,597,,1126,,1267,,31508,,32619,,,N,0,,0,,,N,,N,"NEW YORK CITY
(40.71426755700048, -74.00596858999967)",
CONNECTICUT,2014,29,,-,238,,388,,6595,,7137,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.56266101800048, -72.64983753699966)",
PUERTO RICO,2014,29,,-,95,,277,,2607,,3257,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.24828934900046, -66.49988980099965)",
WEST VIRGINIA,2014,29,86,,94,,127,,2492,,2771,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.66551303900047, -80.71263935099967)",
MASSACHUSETTS,2014,29,292,,397,,679,,9616,,13012,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.27687014100047, -72.08268985899963)",
MAINE,2014,29,,-,64,,106,,1163,,1802,,,N,0,,0,,,N,,N,"MAINE
(45.2542257390005, -68.98502952999962)",
IDAHO,2014,29,,-,99,,156,,1683,,2998,,,N,0,,0,,,N,,N,"IDAHO
(43.68263160000049, -114.3637261449997)",
RHODE ISLAND,2014,29,,-,87,,147,,2267,,2276,,,-,0,,1,,2,,,-,"RHODE ISLAND
(41.708284362000484, -71.52246918099962)",
OKLAHOMA,2014,29,58,,243,,532,,5122,,10062,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.472031425000466, -97.52106845499969)",
NORTH DAKOTA,2014,29,,-,61,,82,,1632,,1555,,,-,0,,2,,7,,6,,"NORTH DAKOTA
(47.47531892900048, -100.11842599699969)",
ARKANSAS,2014,29,306,,284,,424,,8434,,9056,,,N,0,,0,,,N,,N,"ARKANSAS
(34.74865329300047, -92.27448794899965)",
NEW YORK,2014,29,811,,752,,1866,,20196,,19566,,,N,0,,0,,,N,,N,"NEW YORK
(42.82700178100049, -75.54396639699968)",
IOWA,2014,29,26,,0,,263,,26,,5971,,,N,0,,0,,,N,,N,"IOWA
(42.469401477000474, -93.81648936699969)",
INDIANA,2014,29,154,,550,,685,,14592,,15742,,,N,0,,0,,,N,,N,"INDIANA
(39.76691072200049, -86.14995579899966)",
GUAM,2014,29,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,"GUAM
(13.480998894000436, 144.73149801400064)",
UNITED STATES,2014,30,11418,,26346,,29630,,710417,,803403,,66,,179,,293,,5210,,5032,,,
NEW ENGLAND,2014,30,207,,840,,1157,,22548,,27811,,,-,0,,1,,3,,1,,,
MID. ATLANTIC,2014,30,1864,,3397,,3782,,95551,,100385,,,-,0,,0,,,-,,-,,
E.N. CENTRAL,2014,30,1228,,3876,,4785,,102056,,121996,,,-,1,,3,,33,,17,,,
W.N. CENTRAL,2014,30,360,,1599,,1826,,43365,,46649,,,-,2,,6,,68,,55,,,
S. ATLANTIC,2014,30,4096,,5420,,6944,,156592,,162216,,,-,0,,1,,4,,4,,,
DIST. OF COL.,2014,30,,-,0,,190,,,-,3940,,,-,0,,1,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2014,30,598,,1760,,2209,,44170,,54483,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2014,30,2044,,3226,,4557,,87219,,110639,,,-,0,,1,,1,,3,,,
MOUNTAIN,2014,30,366,,1803,,2764,,50351,,51458,,66,,129,,209,,3907,,3206,,,
PACIFIC,2014,30,655,,3963,,4613,,108565,,127766,,,-,51,,93,,1194,,1746,,,
AMER. SAMOA,2014,30,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2014,30,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2014,30,,-,15,,23,,294,,449,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
MICHIGAN,2014,30,422,,831,,1091,,23229,,25909,,,-,0,,3,,25,,9,,"MICHIGAN
(44.66132176400049, -84.71438724399968)",
WEST VIRGINIA,2014,30,79,,94,,127,,2588,,2859,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.66551303900047, -80.71263935099967)",
WYOMING,2014,30,,-,32,,67,,815,,1186,,,-,0,,1,,2,,2,,"WYOMING
(43.235543013000495, -108.10982744299969)",
NEW HAMPSHIRE,2014,30,4,,35,,76,,414,,1821,,,-,0,,1,,1,,1,,"NEW HAMPSHIRE
(43.65595081000049, -71.50035726399966)",
RHODE ISLAND,2014,30,77,,86,,147,,2442,,2346,,,-,0,,1,,2,,,-,"RHODE ISLAND
(41.708284362000484, -71.52246918099962)",
OREGON,2014,30,224,,288,,395,,8765,,8270,,,-,0,,1,,2,,4,,"OREGON
(44.56745218600048, -120.15502977999972)",
FLORIDA,2014,30,1079,,1606,,1829,,47489,,45869,,,N,0,,0,,,N,,N,"FLORIDA
(28.93204444200046, -81.92895558499964)",
CALIFORNIA,2014,30,,-,3072,,3528,,83385,,97994,,,-,51,,93,,1192,,1742,,"CALIFORNIA
(37.63864203100047, -120.99999889499969)",
MONTANA,2014,30,71,,76,,104,,2239,,2150,,,-,0,,2,,7,,2,,"MONTANA
(47.06652759400049, -109.42441687999968)",
IDAHO,2014,30,,-,98,,156,,1684,,3086,,,N,0,,0,,,N,,N,"IDAHO
(43.68263160000049, -114.3637261449997)",
NEW MEXICO,2014,30,141,,218,,353,,6230,,7137,,,-,0,,2,,9,,20,,"NEW MEXICO
(34.520884020000494, -106.24057768899968)",
NORTH DAKOTA,2014,30,7,,61,,83,,1757,,1617,,,-,0,,2,,7,,6,,"NORTH DAKOTA
(47.47531892900048, -100.11842599699969)",
OKLAHOMA,2014,30,62,,236,,532,,5384,,10594,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.472031425000466, -97.52106845499969)",
VERMONT,2014,30,29,,36,,98,,1061,,934,,,N,0,,0,,,N,,N,"VERMONT
(43.62538000100045, -72.51763944499965)",
PUERTO RICO,2014,30,,-,95,,277,,2682,,3322,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.24828934900046, -66.49988980099965)",
MAINE,2014,30,,-,61,,106,,1163,,1873,,,N,0,,0,,,N,,N,"MAINE
(45.2542257390005, -68.98502952999962)",
CONNECTICUT,2014,30,53,,238,,388,,6930,,7396,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.56266101800048, -72.64983753699966)",
TENNESSEE,2014,30,248,,583,,860,,15505,,17341,,,N,0,,0,,,N,,N,"TENNESSEE
(35.68094014000047, -85.77448642199965)",
UTAH,2014,30,25,,146,,177,,4126,,4272,,,-,1,,4,,20,,21,,"UTAH
(39.36070082200047, -111.5871285339997)",
HAWAII,2014,30,5,,126,,158,,3306,,3806,,,N,0,,0,,,N,,N,"HAWAII
(21.304853205000427, -157.85774691599974)",
WISCONSIN,2014,30,258,,450,,549,,12432,,13396,,,-,0,,1,,,-,3,,"WISCONSIN
(44.393191877000504, -89.81636715299965)",
NEVADA,2014,30,,-,216,,604,,6744,,6677,,,-,2,,5,,38,,41,,"NEVADA
(39.493242807000456, -117.07183978499972)",
INDIANA,2014,30,217,,551,,685,,15253,,16300,,,N,0,,0,,,N,,N,"INDIANA
(39.76691072200049, -86.14995579899966)",
NEW JERSEY,2014,30,159,,565,,692,,16059,,16153,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.13057159500045, -74.27368565099965)",
NORTH CAROLINA,2014,30,1015,,944,,1840,,30822,,29661,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.46622096200048, -79.15924924699965)",
NEW YORK,2014,30,747,,755,,1866,,20939,,20256,,,N,0,,0,,,N,,N,"NEW YORK
(42.82700178100049, -75.54396639699968)",
DELAWARE,2014,30,89,,81,,220,,2334,,2883,,,-,0,,1,,,-,,-,"DELAWARE
(39.00883059000046, -75.57773943699965)",
PENNSYLVANIA,2014,30,958,,942,,1324,,27045,,30222,,,N,0,,0,,,N,,N,"PENNSYLVANIA
(40.79373260300048, -77.86069775999965)",
LOUISIANA,2014,30,,-,447,,1359,,5822,,14588,,,-,0,,1,,1,,3,,"LOUISIANA
(31.312664106000454, -92.44567554599968)",
KENTUCKY,2014,30,350,,318,,483,,9388,,9656,,,N,0,,0,,,N,,N,"KENTUCKY
(37.645970985000474, -84.77496612599964)",
WASHINGTON,2014,30,388,,390,,596,,9905,,14364,,,N,0,,0,,,N,,N,"WASHINGTON
(47.5222894470005, -120.47002746299972)",
MISSISSIPPI,2014,30,,-,296,,987,,7479,,10229,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.745512774000474, -89.53802764499966)",
KANSAS,2014,30,44,,216,,258,,5839,,6357,,,N,0,,0,,,N,,N,"KANSAS
(38.3477418760005, -98.20077655499966)",
ALABAMA,2014,30,,-,520,,734,,11798,,17257,,,N,0,,0,,,N,,N,"ALABAMA
(32.84057034900047, -86.63185803899967)",
SOUTH DAKOTA,2014,30,,-,71,,99,,1233,,2310,,,N,0,,0,,,N,,N,"SOUTH DAKOTA
(44.35313049600046, -100.37352811899967)",
GUAM,2014,30,,-,15,,22,,,-,600,,,-,0,,0,,,-,1,,"GUAM
(13.480998894000436, 144.73149801400064)",
ARKANSAS,2014,30,,-,284,,424,,8434,,9365,,,N,0,,0,,,N,,N,"ARKANSAS
(34.74865329300047, -92.27448794899965)",
MISSOURI,2014,30,153,,528,,627,,14692,,15522,,,-,0,,1,,4,,12,,"MISSOURI
(38.63579079900046, -92.56629737199967)",
COLORADO,2014,30,129,,387,,591,,11580,,11913,,,N,0,,0,,,N,,N,"COLORADO
(38.84384201300048, -106.13360888799969)",
MINNESOTA,2014,30,24,,358,,423,,9152,,10671,,,-,1,,6,,56,,36,,"MINNESOTA
(46.35564575300049, -94.79419697699967)",
NEBRASKA,2014,30,115,,148,,232,,4333,,3979,,,-,0,,1,,1,,1,,"NEBRASKA
(41.641041981000456, -99.36571864599966)",
SOUTH CAROLINA,2014,30,,-,523,,926,,14743,,15289,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(33.99882214300044, -81.04536765699964)",
ALASKA,2014,30,38,,111,,147,,3204,,3332,,,-,0,,0,,,-,,-,"ALASKA
(64.84507631500048, -147.72205669099972)",
ARIZONA,2014,30,,-,602,,1348,,16933,,15037,,66,,127,,208,,3831,,3120,,"ARIZONA
(34.865970167000455, -111.76380949799972)",
TEXAS,2014,30,1982,,2368,,2991,,67579,,76092,,,N,0,,0,,,N,,N,"TEXAS
(31.827240712000446, -99.4267664729997)",
MASSACHUSETTS,2014,30,44,,399,,679,,10538,,13441,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.27687014100047, -72.08268985899963)",
IOWA,2014,30,17,,221,,263,,6359,,6193,,,N,0,,0,,,N,,N,"IOWA
(42.469401477000474, -93.81648936699969)",
VIRGINIA,2014,30,768,,692,,1267,,20493,,19232,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542682294000485, -78.45788924199968)",
ILLINOIS,2014,30,32,,940,,1441,,21538,,35714,,,N,0,,0,,,N,,N,"ILLINOIS
(40.48501433000047, -88.99770813999965)",
NEW YORK CITY,2014,30,,-,1126,,1267,,31508,,33754,,,N,0,,0,,,N,,N,"NEW YORK CITY
(40.71426755700048, -74.00596858999967)",
GEORGIA,2014,30,1066,,996,,2050,,25785,,28541,,,N,0,,0,,,N,,N,"GEORGIA
(32.83968158500045, -83.62757601199968)",
OHIO,2014,30,299,,1040,,1166,,29604,,30677,,,-,0,,1,,8,,5,,"OHIO
(40.06021184000048, -82.40425685299965)",
MARYLAND,2014,30,,-,476,,804,,12338,,13942,,,-,0,,1,,4,,4,,"MARYLAND
(39.29058224000045, -76.60925970899967)",
UNITED STATES,2014,31,13679,,26059,,29630,,741961,,831777,,84,,180,,293,,5346,,5254,,,
NEW ENGLAND,2014,31,29,,837,,1157,,22659,,28803,,,-,0,,1,,3,,1,,,
CONNECTICUT,2014,31,,-,238,,388,,6930,,7628,,,N,0,,0,,,N,,N,"CONNECTICUT
",
MAINE,2014,31,,-,60,,106,,1163,,1945,,,N,0,,0,,,N,,N,"MAINE
",
MASSACHUSETTS,2014,31,,-,397,,679,,10538,,13943,,,-,0,,0,,,-,,-,"MASSACHUSETTS
",
NEW HAMPSHIRE,2014,31,4,,31,,76,,476,,1888,,,-,0,,1,,1,,1,,"NEW HAMPSHIRE
",
RHODE ISLAND,2014,31,,-,86,,147,,2442,,2427,,,-,0,,1,,2,,,-,"RHODE ISLAND
",
VERMONT,2014,31,25,,36,,98,,1110,,972,,,N,0,,0,,,N,,N,"VERMONT
",
MID. ATLANTIC,2014,31,2100,,3397,,3782,,99670,,103943,,,-,0,,0,,,-,,-,,
NEW JERSEY,2014,31,,-,564,,692,,16059,,16733,,,N,0,,0,,,N,,N,"NEW JERSEY
",
NEW YORK,2014,31,651,,755,,1866,,21586,,21089,,,N,0,,0,,,N,,N,"NEW YORK
",
NEW YORK CITY,2014,31,597,,1129,,1267,,34021,,34952,,,N,0,,0,,,N,,N,"NEW YORK CITY
",
PENNSYLVANIA,2014,31,852,,942,,1324,,28004,,31169,,,N,0,,0,,,N,,N,"PENNSYLVANIA
",
E.N. CENTRAL,2014,31,1231,,3876,,4785,,106130,,126284,,,-,1,,3,,33,,19,,,
ILLINOIS,2014,31,43,,939,,1441,,22636,,37012,,,N,0,,0,,,N,,N,"ILLINOIS
",
MICHIGAN,2014,31,416,,826,,1091,,24133,,26697,,,-,0,,3,,25,,11,,"MICHIGAN
",
OHIO,2014,31,273,,1041,,1166,,30711,,31757,,,-,0,,1,,8,,5,,"OHIO
",
WISCONSIN,2014,31,293,,448,,549,,12905,,13945,,,-,0,,1,,,-,3,,"WISCONSIN
",
W.N. CENTRAL,2014,31,414,,1597,,1826,,44930,,48355,,,-,2,,6,,70,,58,,,
IOWA,2014,31,59,,221,,263,,6663,,6422,,,N,0,,0,,,N,,N,"IOWA
",
KANSAS,2014,31,68,,216,,258,,6122,,6580,,,N,0,,0,,,N,,N,"KANSAS
",
MINNESOTA,2014,31,,-,352,,423,,9193,,11022,,,-,1,,6,,57,,39,,"MINNESOTA
",
MISSOURI,2014,31,181,,529,,627,,15399,,16129,,,-,0,,1,,5,,12,,"MISSOURI
",
NEBRASKA,2014,31,97,,149,,232,,4477,,4127,,,-,0,,1,,1,,1,,"NEBRASKA
",
NORTH DAKOTA,2014,31,9,,61,,83,,1843,,1675,,,-,0,,2,,7,,6,,"NORTH DAKOTA
",
SOUTH DAKOTA,2014,31,,-,71,,99,,1233,,2400,,,N,0,,0,,,N,,N,"SOUTH DAKOTA
",
S. ATLANTIC,2014,31,3317,,5397,,6945,,162001,,167923,,,-,0,,1,,4,,5,,,
DELAWARE,2014,31,134,,81,,220,,2468,,2963,,,-,0,,1,,,-,,-,"DELAWARE
",
DIST. OF COL.,2014,31,,-,0,,190,,,-,4011,,,-,0,,1,,,-,,-,"DIST. OF COL.
",
FLORIDA,2014,31,1186,,1606,,1829,,49204,,47562,,,N,0,,0,,,N,,N,"FLORIDA
",
GEORGIA,2014,31,,-,998,,2050,,25785,,29526,,,N,0,,0,,,N,,N,"GEORGIA
",
MARYLAND,2014,31,415,,483,,804,,13969,,14575,,,-,0,,1,,4,,5,,"MARYLAND
",
NORTH CAROLINA,2014,31,,-,944,,1840,,30822,,30663,,,N,0,,0,,,N,,N,"NORTH CAROLINA
",
VIRGINIA,2014,31,642,,694,,1267,,21136,,19925,,,N,0,,0,,,N,,N,"VIRGINIA
",
WEST VIRGINIA,2014,31,76,,94,,127,,2698,,2958,,,N,0,,0,,,N,,N,"WEST VIRGINIA
",
E.S. CENTRAL,2014,31,1213,,1742,,2209,,46638,,56316,,,-,0,,0,,,-,,-,,
ALABAMA,2014,31,634,,520,,734,,13687,,17865,,,N,0,,0,,,N,,N,"ALABAMA
",
KENTUCKY,2014,31,364,,321,,483,,9752,,9907,,,N,0,,0,,,N,,N,"KENTUCKY
",
MISSISSIPPI,2014,31,,-,285,,987,,7479,,10529,,,N,0,,0,,,N,,N,"MISSISSIPPI
",
TENNESSEE,2014,31,215,,583,,860,,15720,,18015,,,N,0,,0,,,N,,N,"TENNESSEE
",
W.S. CENTRAL,2014,31,2641,,3214,,4557,,91395,,114777,,,-,0,,1,,1,,3,,,
LOUISIANA,2014,31,,-,421,,1359,,5822,,15168,,,-,0,,1,,1,,3,,"LOUISIANA
",
TEXAS,2014,31,2252,,2374,,2991,,70733,,78973,,,N,0,,0,,,N,,N,"TEXAS
",
MOUNTAIN,2014,31,456,,1807,,2764,,52052,,53287,,61,,129,,209,,3961,,3359,,,
ARIZONA,2014,31,,-,603,,1348,,17760,,15642,,61,,127,,208,,3883,,3268,,"ARIZONA
",
COLORADO,2014,31,217,,387,,592,,11954,,12328,,,N,0,,0,,,N,,N,"COLORADO
",
IDAHO,2014,31,,-,98,,156,,1684,,3205,,,N,0,,0,,,N,,N,"IDAHO
",
MONTANA,2014,31,56,,76,,104,,2315,,2228,,,-,0,,2,,7,,2,,"MONTANA
",
NEVADA,2014,31,,-,213,,604,,6744,,6914,,,-,2,,5,,39,,45,,"NEVADA
",
NEW MEXICO,2014,31,130,,218,,353,,6468,,7346,,,-,0,,2,,10,,20,,"NEW MEXICO
",
UTAH,2014,31,42,,148,,179,,4273,,4407,,,-,1,,4,,20,,22,,"UTAH
",
WYOMING,2014,31,11,,32,,67,,854,,1217,,,-,0,,1,,2,,2,,"WYOMING
",
PACIFIC,2014,31,2278,,3990,,4613,,116486,,132089,,23,,50,,93,,1274,,1809,,,
ALASKA,2014,31,,-,111,,147,,3204,,3451,,,-,0,,0,,,-,,-,"ALASKA
",
CALIFORNIA,2014,31,1577,,3098,,3528,,90596,,101317,,23,,50,,93,,1272,,1805,,"CALIFORNIA
",
OREGON,2014,31,295,,286,,395,,9069,,8558,,,-,0,,1,,2,,4,,"OREGON
",
WASHINGTON,2014,31,406,,388,,596,,10311,,14823,,,N,0,,0,,,N,,N,"WASHINGTON
",
AMER. SAMOA,2014,31,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2014,31,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
GUAM,2014,31,,-,15,,22,,,-,615,,,-,0,,0,,,-,1,,"GUAM
",
PUERTO RICO,2014,31,,-,95,,277,,2684,,3370,,,N,0,,0,,,N,,N,"PUERTO RICO
",
VIRGIN ISL.,2014,31,,-,14,,23,,294,,464,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
INDIANA,2014,31,206,,547,,685,,15745,,16873,,,N,0,,0,,,N,,N,"INDIANA
(39.76691072200049, -86.14995579899966)",
SOUTH CAROLINA,2014,31,864,,514,,926,,15919,,15740,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(33.99882214300044, -81.04536765699964)",
OKLAHOMA,2014,31,73,,238,,459,,5760,,10994,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.472031425000466, -97.52106845499969)",
ARKANSAS,2014,31,316,,284,,424,,9080,,9642,,,N,0,,0,,,N,,N,"ARKANSAS
(34.74865329300047, -92.27448794899965)",
HAWAII,2014,31,,-,124,,151,,3306,,3940,,,N,0,,0,,,N,,N,"HAWAII
(21.304853205000427, -157.85774691599974)",
UNITED STATES,2014,32,13271,,25678,,29630,,768724,,860030,,101,,180,,293,,5477,,5437,,,
NEW ENGLAND,2014,32,455,,834,,1157,,24048,,29589,,,-,0,,2,,4,,1,,,
MID. ATLANTIC,2014,32,2642,,3418,,3782,,104452,,107544,,,-,0,,0,,,-,,-,,
E.N. CENTRAL,2014,32,1359,,3829,,4785,,109506,,130544,,,-,1,,3,,33,,19,,,
W.N. CENTRAL,2014,32,316,,1593,,1826,,46400,,50038,,,-,2,,6,,70,,61,,,
S. ATLANTIC,2014,32,4558,,5397,,6948,,167937,,173572,,,-,0,,2,,5,,5,,,
DIST. OF COL.,2014,32,,-,0,,190,,,-,4075,,,-,0,,1,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2014,32,574,,1727,,2210,,49257,,58306,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2014,32,331,,3198,,4557,,91943,,118924,,,-,0,,1,,1,,3,,,
MOUNTAIN,2014,32,498,,1795,,2764,,54267,,55121,,90,,127,,209,,4035,,3477,,,
PACIFIC,2014,32,2538,,3986,,4613,,120914,,136392,,11,,51,,93,,1329,,1871,,,
AMER. SAMOA,2014,32,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2014,32,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2014,32,,-,14,,23,,294,,479,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
NEW YORK CITY,2014,32,562,,1129,,1267,,35186,,36078,,,N,0,,0,,,N,,N,"NEW YORK CITY
(40.71426755700048, -74.00596858999967)",
NEW YORK,2014,32,869,,752,,1866,,22452,,21677,,,N,0,,0,,,N,,N,"NEW YORK
(42.82700178100049, -75.54396639699968)",
NEW JERSEY,2014,32,188,,566,,693,,17285,,17296,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.13057159500045, -74.27368565099965)",
ALABAMA,2014,32,,-,520,,734,,13687,,18397,,,N,0,,0,,,N,,N,"ALABAMA
(32.84057034900047, -86.63185803899967)",
RHODE ISLAND,2014,32,85,,88,,147,,2622,,2536,,,-,0,,1,,2,,,-,"RHODE ISLAND
(41.708284362000484, -71.52246918099962)",
WISCONSIN,2014,32,266,,447,,539,,13341,,14403,,,-,0,,1,,,-,3,,"WISCONSIN
(44.393191877000504, -89.81636715299965)",
HAWAII,2014,32,,-,122,,151,,3306,,4089,,,N,0,,0,,,N,,N,"HAWAII
(21.304853205000427, -157.85774691599974)",
KANSAS,2014,32,7,,215,,258,,6207,,6799,,,N,0,,0,,,N,,N,"KANSAS
(38.3477418760005, -98.20077655499966)",
SOUTH CAROLINA,2014,32,627,,520,,926,,16498,,16306,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(33.99882214300044, -81.04536765699964)",
LOUISIANA,2014,32,,-,395,,1359,,5822,,15602,,,-,0,,1,,1,,3,,"LOUISIANA
(31.312664106000454, -92.44567554599968)",
WASHINGTON,2014,32,346,,388,,596,,10657,,15332,,,N,0,,0,,,N,,N,"WASHINGTON
(47.5222894470005, -120.47002746299972)",
MASSACHUSETTS,2014,32,161,,393,,679,,11019,,14236,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.27687014100047, -72.08268985899963)",
SOUTH DAKOTA,2014,32,,-,70,,99,,1233,,2474,,,N,0,,0,,,N,,N,"SOUTH DAKOTA
(44.35313049600046, -100.37352811899967)",
FLORIDA,2014,32,1026,,1606,,1829,,50857,,49173,,,N,0,,0,,,N,,N,"FLORIDA
(28.93204444200046, -81.92895558499964)",
ARIZONA,2014,32,,-,604,,1348,,18427,,16249,,90,,125,,208,,3952,,3384,,"ARIZONA
(34.865970167000455, -111.76380949799972)",
MONTANA,2014,32,2,,75,,104,,2317,,2293,,,-,0,,2,,7,,2,,"MONTANA
(47.06652759400049, -109.42441687999968)",
IOWA,2014,32,42,,220,,263,,6875,,6642,,,N,0,,0,,,N,,N,"IOWA
(42.469401477000474, -93.81648936699969)",
NEVADA,2014,32,57,,209,,604,,7398,,7196,,,-,2,,5,,41,,47,,"NEVADA
(39.493242807000456, -117.07183978499972)",
IDAHO,2014,32,,-,98,,156,,1684,,3304,,,N,0,,0,,,N,,N,"IDAHO
(43.68263160000049, -114.3637261449997)",
VIRGINIA,2014,32,803,,693,,1267,,21942,,20441,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542682294000485, -78.45788924199968)",
UTAH,2014,32,55,,149,,179,,4434,,4568,,,-,0,,4,,21,,22,,"UTAH
(39.36070082200047, -111.5871285339997)",
MICHIGAN,2014,32,472,,831,,1091,,24984,,27641,,,-,0,,3,,25,,11,,"MICHIGAN
(44.66132176400049, -84.71438724399968)",
OREGON,2014,32,344,,286,,395,,9414,,8784,,,-,0,,1,,3,,4,,"OREGON
(44.56745218600048, -120.15502977999972)",
VERMONT,2014,32,,-,36,,98,,1110,,1002,,,N,0,,0,,,N,,N,"VERMONT
(43.62538000100045, -72.51763944499965)",
