Reporting Area,MMWR Year,MMWR Week,"West Nile virus disease§, Neuroinvasive, Current week","West Nile virus disease§, Neuroinvasive, Current week, flag","West Nile virus disease§, Neuroinvasive, Previous 52 weeks Med","West Nile virus disease§, Neuroinvasive, Previous 52 weeks Med, flag","West Nile virus disease§, Neuroinvasive, Previous 52 weeks Max","West Nile virus disease§, Neuroinvasive, Previous 52 weeks Max, flag","West Nile virus disease§, Neuroinvasive, Cum 2016","West Nile virus disease§, Neuroinvasive, Cum 2016, flag","West Nile virus disease§, Neuroinvasive, Cum 2015","West Nile virus disease§, Neuroinvasive, Cum 2015, flag","West Nile virus disease§, Nonneuroinvasiveś, Current week","West Nile virus disease§, Nonneuroinvasiveś, Current week, flag","West Nile virus disease§, Nonneuroinvasiveś, Previous 52 weeks Med","West Nile virus disease§, Nonneuroinvasiveś, Previous 52 weeks Med, flag","West Nile virus disease§, Nonneuroinvasiveś, Previous 52 weeks Max","West Nile virus disease§, Nonneuroinvasiveś, Previous 52 weeks Max, flag","West Nile virus disease§, Nonneuroinvasiveś, Cum 2016","West Nile virus disease§, Nonneuroinvasiveś, Cum 2016, flag","West Nile virus disease§, Nonneuroinvasiveś, Cum 2015","West Nile virus disease§, Nonneuroinvasiveś, Cum 2015, flag",Location 1,Location 2
PUERTO RICO,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
MONTANA,2016,24,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
NORTH CAROLINA,2016,24,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
MAINE,2016,24,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"MAINE
(45.252223, -68.986647)",
CONNECTICUT,2016,24,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
MASSACHUSETTS,2016,24,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
NEW JERSEY,2016,24,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"NEW JERSEY
(40.104655, -74.386686)",
INDIANA,2016,24,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"INDIANA
(39.76845, -86.156212)",
NORTH DAKOTA,2016,24,,-,0,,6,,,-,,-,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
WYOMING,2016,24,,-,0,,2,,,-,1,,,-,0,,0,,,-,,-,"WYOMING
(43.23558, -108.110518)",
ARKANSAS,2016,24,,-,0,,3,,,-,,-,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
MISSOURI,2016,24,,-,0,,7,,,-,,-,,-,0,,0,,,-,,-,"MISSOURI
(38.636168, -92.566292)",
TEXAS,2016,24,,-,0,,35,,1,,5,,,-,0,,0,,,-,,-,"TEXAS
(31.827233, -99.423022)",
DELAWARE,2016,24,,-,0,,2,,,-,1,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
NEVADA,2016,24,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.491833, -117.070159)",
NEBRASKA,2016,24,,-,0,,10,,,-,3,,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
NEW YORK,2016,24,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"NEW YORK
(42.826892, -75.544286)",
ALABAMA,2016,24,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"ALABAMA
(32.839182, -86.631125)",
OKLAHOMA,2016,24,,-,0,,13,,1,,4,,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
IOWA,2016,24,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"IOWA
(42.46942, -93.815856)",
VERMONT,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VERMONT
(43.622479, -72.51927)",
MICHIGAN,2016,24,,-,0,,5,,1,,,-,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
TENNESSEE,2016,24,,-,0,,2,,1,,1,,,-,0,,0,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
CALIFORNIA,2016,24,,-,0,,79,,,-,4,,,-,0,,0,,,-,,-,"CALIFORNIA
(37.640735, -121.002435)",
KENTUCKY,2016,24,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
VIRGINIA,2016,24,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"VIRGINIA
(37.542699, -78.45822)",
OHIO,2016,24,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"OHIO
(40.056807, -82.405897)",
HAWAII,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
ILLINOIS,2016,24,,-,0,,17,,1,,,-,,-,0,,0,,,-,,-,"ILLINOIS
(40.477092, -88.993221)",
RHODE ISLAND,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
GEORGIA,2016,24,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"GEORGIA
(32.836038, -83.631709)",
SOUTH CAROLINA,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
NEW MEXICO,2016,24,,-,0,,2,,,-,1,,,-,0,,0,,,-,,-,"NEW MEXICO
(34.520396, -106.244402)",
WEST VIRGINIA,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
NEW HAMPSHIRE,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
ARIZONA,2016,24,,-,0,,13,,4,,5,,,-,0,,0,,,-,,-,"ARIZONA
(34.869712, -111.760902)",
MINNESOTA,2016,24,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
FLORIDA,2016,24,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
SOUTH DAKOTA,2016,24,,-,0,,7,,,-,3,,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
MARYLAND,2016,24,,-,0,,10,,,-,,-,,-,0,,0,,,-,,-,"MARYLAND
(39.290443, -76.612333)",
WISCONSIN,2016,24,,-,0,,3,,,-,,-,,-,0,,0,,,-,,-,"WISCONSIN
(44.395526, -89.834513)",
OREGON,2016,24,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"OREGON
(44.567912, -120.156945)",
LOUISIANA,2016,24,,-,0,,7,,,-,,-,,-,0,,0,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
MISSISSIPPI,2016,24,,-,0,,7,,3,,,-,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
KANSAS,2016,24,,-,0,,8,,,-,2,,,-,0,,0,,,-,,-,"KANSAS
(38.345528, -98.201847)",
PENNSYLVANIA,2016,24,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.789676, -77.858055)",
WASHINGTON,2016,24,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
COLORADO,2016,24,,-,0,,20,,,-,2,,,-,0,,0,,,-,,-,"COLORADO
(38.841772, -106.132562)",
GUAM,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
ALASKA,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"ALASKA
(64.836661, -147.738891)",
IDAHO,2016,24,,-,0,,3,,,-,,-,,-,0,,0,,,-,,-,"IDAHO
(43.680635, -114.364237)",
UNITED STATES,2016,25,,-,3,,249,,20,,51,,,-,0,,0,,,-,,-,,
NEW ENGLAND,2016,25,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,,
MID. ATLANTIC,2016,25,,-,0,,18,,,-,,-,,-,0,,0,,,-,,-,,
NEW YORK CITY,2016,25,,-,0,,8,,,-,,-,,-,0,,0,,,-,,-,"NEW YORK CITY
",
E.N. CENTRAL,2016,25,,-,0,,30,,2,,,-,,-,0,,0,,,-,,-,,
W.N. CENTRAL,2016,25,,-,0,,32,,1,,10,,,-,0,,0,,,-,,-,,
S. ATLANTIC,2016,25,,-,0,,13,,,-,2,,,-,0,,0,,,-,,-,,
DIST. OF COL.,2016,25,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,25,,-,0,,8,,4,,2,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2016,25,,-,1,,50,,2,,13,,,-,0,,0,,,-,,-,,
MOUNTAIN,2016,25,,-,1,,37,,11,,18,,,-,0,,0,,,-,,-,,
PACIFIC,2016,25,,-,0,,80,,,-,6,,,-,0,,0,,,-,,-,,
AMER. SAMOA,2016,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2016,25,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
HAWAII,2016,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
GUAM,2016,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
ARKANSAS,2016,25,,-,0,,3,,,-,,-,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
ALASKA,2016,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"ALASKA
(64.836661, -147.738891)",
WEST VIRGINIA,2016,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
MARYLAND,2016,25,,-,0,,10,,,-,,-,,-,0,,0,,,-,,-,"MARYLAND
(39.290443, -76.612333)",
CONNECTICUT,2016,25,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
NEVADA,2016,25,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.491833, -117.070159)",
ILLINOIS,2016,25,,-,0,,17,,1,,,-,,-,0,,0,,,-,,-,"ILLINOIS
(40.477092, -88.993221)",
LOUISIANA,2016,25,,-,0,,7,,,-,,-,,-,0,,0,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
NEW YORK,2016,25,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"NEW YORK
(42.826892, -75.544286)",
DELAWARE,2016,25,,-,0,,2,,,-,1,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
GEORGIA,2016,25,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"GEORGIA
(32.836038, -83.631709)",
MISSOURI,2016,25,,-,0,,7,,,-,,-,,-,0,,0,,,-,,-,"MISSOURI
(38.636168, -92.566292)",
FLORIDA,2016,25,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
NORTH DAKOTA,2016,25,,-,0,,6,,,-,,-,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
SOUTH DAKOTA,2016,25,,-,0,,7,,1,,4,,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
VERMONT,2016,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VERMONT
(43.622479, -72.51927)",
MAINE,2016,25,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"MAINE
(45.252223, -68.986647)",
WASHINGTON,2016,25,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
MONTANA,2016,25,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
NEBRASKA,2016,25,,-,0,,10,,,-,3,,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
OKLAHOMA,2016,25,,-,0,,13,,1,,7,,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
ARIZONA,2016,25,,-,0,,13,,9,,12,,,-,0,,0,,,-,,-,"ARIZONA
(34.869712, -111.760902)",
WYOMING,2016,25,,-,0,,2,,,-,2,,,-,0,,0,,,-,,-,"WYOMING
(43.23558, -108.110518)",
MICHIGAN,2016,25,,-,0,,5,,1,,,-,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
IDAHO,2016,25,,-,0,,3,,,-,,-,,-,0,,0,,,-,,-,"IDAHO
(43.680635, -114.364237)",
TENNESSEE,2016,25,,-,0,,2,,1,,1,,,-,0,,0,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
SOUTH CAROLINA,2016,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
IOWA,2016,25,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"IOWA
(42.46942, -93.815856)",
PUERTO RICO,2016,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
COLORADO,2016,25,,-,0,,20,,2,,3,,,-,0,,0,,,-,,-,"COLORADO
(38.841772, -106.132562)",
KANSAS,2016,25,,-,0,,8,,,-,2,,,-,0,,0,,,-,,-,"KANSAS
(38.345528, -98.201847)",
CALIFORNIA,2016,25,,-,0,,79,,,-,6,,,-,0,,0,,,-,,-,"CALIFORNIA
(37.640735, -121.002435)",
WISCONSIN,2016,25,,-,0,,3,,,-,,-,,-,0,,0,,,-,,-,"WISCONSIN
(44.395526, -89.834513)",
INDIANA,2016,25,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"INDIANA
(39.76845, -86.156212)",
NEW HAMPSHIRE,2016,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
TEXAS,2016,25,,-,0,,35,,1,,6,,,-,0,,0,,,-,,-,"TEXAS
(31.827233, -99.423022)",
MISSISSIPPI,2016,25,,-,0,,7,,3,,,-,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
NEW MEXICO,2016,25,,-,0,,2,,,-,1,,,-,0,,0,,,-,,-,"NEW MEXICO
(34.520396, -106.244402)",
VIRGINIA,2016,25,,-,0,,5,,,-,1,,,-,0,,0,,,-,,-,"VIRGINIA
(37.542699, -78.45822)",
NEW JERSEY,2016,25,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"NEW JERSEY
(40.104655, -74.386686)",
KENTUCKY,2016,25,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
UTAH,2016,25,,-,0,,3,,,-,,-,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
NORTH CAROLINA,2016,25,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
ALABAMA,2016,25,,-,0,,2,,,-,1,,,-,0,,0,,,-,,-,"ALABAMA
(32.839182, -86.631125)",
MINNESOTA,2016,25,,-,0,,2,,,-,1,,,-,0,,0,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
OHIO,2016,25,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"OHIO
(40.056807, -82.405897)",
PENNSYLVANIA,2016,25,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.789676, -77.858055)",
MASSACHUSETTS,2016,25,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
RHODE ISLAND,2016,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
OREGON,2016,25,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"OREGON
(44.567912, -120.156945)",
UNITED STATES,2016,26,,-,3,,249,,23,,78,,,-,0,,0,,,-,,-,,
NEW ENGLAND,2016,26,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,,
MID. ATLANTIC,2016,26,,-,0,,18,,1,,2,,,-,0,,0,,,-,,-,,
NEW YORK CITY,2016,26,,-,0,,8,,,-,1,,,-,0,,0,,,-,,-,"NEW YORK CITY
",
E.N. CENTRAL,2016,26,,-,0,,30,,1,,,-,,-,0,,0,,,-,,-,,
W.N. CENTRAL,2016,26,,-,0,,32,,2,,13,,,-,0,,0,,,-,,-,,
S. ATLANTIC,2016,26,,-,0,,13,,,-,4,,,-,0,,0,,,-,,-,,
DIST. OF COL.,2016,26,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,26,,-,0,,8,,5,,2,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2016,26,,-,1,,50,,3,,17,,,-,0,,0,,,-,,-,,
MOUNTAIN,2016,26,,-,1,,37,,11,,24,,,-,0,,0,,,-,,-,,
PACIFIC,2016,26,,-,0,,80,,,-,16,,,-,0,,0,,,-,,-,,
AMER. SAMOA,2016,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2016,26,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
NEW HAMPSHIRE,2016,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
ARKANSAS,2016,26,,-,0,,3,,1,,1,,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
UTAH,2016,26,,-,0,,3,,,-,,-,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
KANSAS,2016,26,,-,0,,8,,1,,2,,,-,0,,0,,,-,,-,"KANSAS
(38.345528, -98.201847)",
CONNECTICUT,2016,26,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
WISCONSIN,2016,26,,-,0,,3,,,-,,-,,-,0,,0,,,-,,-,"WISCONSIN
(44.395526, -89.834513)",
ALASKA,2016,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"ALASKA
(64.836661, -147.738891)",
MISSOURI,2016,26,,-,0,,7,,,-,,-,,-,0,,0,,,-,,-,"MISSOURI
(38.636168, -92.566292)",
WYOMING,2016,26,,-,0,,2,,,-,2,,,-,0,,0,,,-,,-,"WYOMING
(43.23558, -108.110518)",
KENTUCKY,2016,26,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
FLORIDA,2016,26,,-,0,,2,,,-,2,,,-,0,,0,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
GEORGIA,2016,26,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"GEORGIA
(32.836038, -83.631709)",
ILLINOIS,2016,26,,-,0,,17,,,-,,-,,-,0,,0,,,-,,-,"ILLINOIS
(40.477092, -88.993221)",
ALABAMA,2016,26,,-,0,,2,,,-,1,,,-,0,,0,,,-,,-,"ALABAMA
(32.839182, -86.631125)",
MONTANA,2016,26,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
SOUTH CAROLINA,2016,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
IDAHO,2016,26,,-,0,,3,,,-,1,,,-,0,,0,,,-,,-,"IDAHO
(43.680635, -114.364237)",
MARYLAND,2016,26,,-,0,,10,,,-,,-,,-,0,,0,,,-,,-,"MARYLAND
(39.290443, -76.612333)",
OKLAHOMA,2016,26,,-,0,,13,,1,,7,,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
NEBRASKA,2016,26,,-,0,,10,,,-,6,,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
TEXAS,2016,26,,-,0,,35,,1,,8,,,-,0,,0,,,-,,-,"TEXAS
(31.827233, -99.423022)",
MASSACHUSETTS,2016,26,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
LOUISIANA,2016,26,,-,0,,7,,,-,1,,,-,0,,0,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
RHODE ISLAND,2016,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
PENNSYLVANIA,2016,26,,-,0,,5,,1,,,-,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.789676, -77.858055)",
OREGON,2016,26,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"OREGON
(44.567912, -120.156945)",
NORTH DAKOTA,2016,26,,-,0,,6,,,-,,-,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
TENNESSEE,2016,26,,-,0,,2,,1,,1,,,-,0,,0,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
HAWAII,2016,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
MINNESOTA,2016,26,,-,0,,2,,,-,1,,,-,0,,0,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
VIRGINIA,2016,26,,-,0,,5,,,-,1,,,-,0,,0,,,-,,-,"VIRGINIA
(37.542699, -78.45822)",
SOUTH DAKOTA,2016,26,,-,0,,7,,1,,4,,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
ARIZONA,2016,26,,-,0,,13,,9,,17,,,-,0,,0,,,-,,-,"ARIZONA
(34.869712, -111.760902)",
MICHIGAN,2016,26,,-,0,,5,,1,,,-,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
NEW JERSEY,2016,26,,-,0,,5,,,-,1,,,-,0,,0,,,-,,-,"NEW JERSEY
(40.104655, -74.386686)",
WASHINGTON,2016,26,,-,0,,4,,,-,4,,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
NORTH CAROLINA,2016,26,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
PUERTO RICO,2016,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
MISSISSIPPI,2016,26,,-,0,,7,,4,,,-,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
IOWA,2016,26,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"IOWA
(42.46942, -93.815856)",
WEST VIRGINIA,2016,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
GUAM,2016,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
NEVADA,2016,26,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.491833, -117.070159)",
CALIFORNIA,2016,26,,-,0,,79,,,-,12,,,-,0,,0,,,-,,-,"CALIFORNIA
(37.640735, -121.002435)",
NEW MEXICO,2016,26,,-,0,,2,,,-,1,,,-,0,,0,,,-,,-,"NEW MEXICO
(34.520396, -106.244402)",
NEW YORK,2016,26,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"NEW YORK
(42.826892, -75.544286)",
COLORADO,2016,26,,-,0,,20,,2,,3,,,-,0,,0,,,-,,-,"COLORADO
(38.841772, -106.132562)",
MAINE,2016,26,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"MAINE
(45.252223, -68.986647)",
OHIO,2016,26,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"OHIO
(40.056807, -82.405897)",
DELAWARE,2016,26,,-,0,,2,,,-,1,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
VERMONT,2016,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VERMONT
(43.622479, -72.51927)",
INDIANA,2016,26,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"INDIANA
(39.76845, -86.156212)",
UNITED STATES,2016,27,1,,3,,249,,36,,133,,,-,0,,0,,,-,,-,,
NEW ENGLAND,2016,27,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,,
MID. ATLANTIC,2016,27,,-,0,,18,,1,,2,,,-,0,,0,,,-,,-,,
NEW YORK CITY,2016,27,,-,0,,8,,,-,1,,,-,0,,0,,,-,,-,"NEW YORK CITY
",
E.N. CENTRAL,2016,27,,-,0,,30,,1,,1,,,-,0,,0,,,-,,-,,
W.N. CENTRAL,2016,27,1,,0,,32,,9,,25,,,-,0,,0,,,-,,-,,
S. ATLANTIC,2016,27,,-,0,,13,,,-,4,,,-,0,,0,,,-,,-,,
DIST. OF COL.,2016,27,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,27,,-,0,,8,,5,,7,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2016,27,,-,1,,50,,5,,27,,,-,0,,0,,,-,,-,,
MOUNTAIN,2016,27,,-,1,,37,,15,,39,,,-,0,,0,,,-,,-,,
PACIFIC,2016,27,,-,0,,80,,,-,28,,,-,0,,0,,,-,,-,,
AMER. SAMOA,2016,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2016,27,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
HAWAII,2016,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
MONTANA,2016,27,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
RHODE ISLAND,2016,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
IOWA,2016,27,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"IOWA
(42.46942, -93.815856)",
ARIZONA,2016,27,,-,0,,13,,11,,29,,,-,0,,0,,,-,,-,"ARIZONA
(34.869712, -111.760902)",
NEW HAMPSHIRE,2016,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
SOUTH DAKOTA,2016,27,1,,0,,7,,6,,7,,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
UTAH,2016,27,,-,0,,3,,,-,,-,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
WASHINGTON,2016,27,,-,0,,4,,,-,7,,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
OREGON,2016,27,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"OREGON
(44.567912, -120.156945)",
MICHIGAN,2016,27,,-,0,,5,,1,,,-,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
ILLINOIS,2016,27,,-,0,,17,,,-,,-,,-,0,,0,,,-,,-,"ILLINOIS
(40.477092, -88.993221)",
CALIFORNIA,2016,27,,-,0,,79,,,-,21,,,-,0,,0,,,-,,-,"CALIFORNIA
(37.640735, -121.002435)",
