Reporting Area,MMWR Year,MMWR Week,"Chlamydia trachomatis infection, Current week","Chlamydia trachomatis infection, Current week, flag","Chlamydia trachomatis infection, Previous 52 weeks Med","Chlamydia trachomatis infection, Previous 52 weeks Med, flag","Chlamydia trachomatis infection, Previous 52 weeks Max","Chlamydia trachomatis infection, Previous 52 weeks Max, flag","Chlamydia trachomatis infection, Cum 2015","Chlamydia trachomatis infection, Cum 2015, flag","Chlamydia trachomatis infection, Cum 2014","Chlamydia trachomatis infection, Cum 2014, flag","Coccidioidomycosis, Current week","Coccidioidomycosis, Current week, flag","Coccidioidomycosis, Previous 52 weeks Med","Coccidioidomycosis, Previous 52 weeks Med, flag","Coccidioidomycosis, Previous 52 weeks Max","Coccidioidomycosis, Previous 52 weeks Max, flag","Coccidioidomycosis, Cum 2015","Coccidioidomycosis, Cum 2015, flag","Coccidioidomycosis, Cum 2014","Coccidioidomycosis, Cum 2014, flag",Location 1,Location 2
OREGON,2015,26,165,,306,,402,,7998,,7726,,,-,0,,1,,4,,2,,"OREGON
(44.56745049300008, -120.15502935599994)",
TEXAS,2015,26,1674,,2606,,3367,,68843,,65523,,,N,0,,0,,,N,,N,"TEXAS
(31.827240467000024, -99.42676785299994)",
ALASKA,2015,26,14,,98,,142,,2032,,2976,,,N,0,,0,,,N,,N,"ALASKA
(64.84507799500005, -147.72205958799998)",
VIRGINIA,2015,26,502,,689,,1056,,17971,,18265,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
MONTANA,2015,26,,-,81,,126,,1943,,1948,,,-,0,,2,,5,,7,,"MONTANA
(47.06652795700006, -109.42441587999997)",
SOUTH DAKOTA,2015,26,11,,74,,103,,1645,,2130,,,N,0,,0,,,N,,N,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
MISSOURI,2015,26,114,,563,,636,,13741,,13382,,,-,0,,1,,1,,8,,"MISSOURI
(38.63579147100006, -92.56629944499997)",
GUAM,2015,26,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"GUAM
(13.480998894000038, 144.73149801400007)",
OKLAHOMA,2015,26,25,,307,,456,,6178,,10236,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
UNITED STATES,2015,27,16612,,27802,,30326,,699045,,724564,,186,,142,,205,,4369,,4935,,,
NEW ENGLAND,2015,27,438,,890,,1244,,23018,,23206,,,-,0,,1,,,-,4,,,
MID. ATLANTIC,2015,27,2212,,3561,,3930,,91260,,88482,,,-,0,,0,,,-,,-,,
E.N. CENTRAL,2015,27,1451,,4143,,4950,,99517,,108665,,,-,1,,2,,20,,34,,,
W.N. CENTRAL,2015,27,339,,1688,,1856,,40774,,43418,,,-,2,,6,,52,,65,,,
S. ATLANTIC,2015,27,4313,,5719,,7546,,158177,,147221,,,-,0,,2,,4,,5,,,
DIST. OF COL.,2015,27,,-,91,,336,,2235,,2693,,,-,0,,1,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2015,27,400,,1500,,2505,,31338,,48302,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2015,27,5372,,3791,,4726,,95229,,98363,,,-,0,,1,,2,,1,,,
MOUNTAIN,2015,27,720,,1799,,2349,,44383,,49952,,169,,92,,159,,3195,,3629,,,
PACIFIC,2015,27,1367,,4491,,4969,,115349,,116955,,17,,40,,69,,1096,,1197,,,
VIRGIN ISL.,2015,27,,-,13,,29,,280,,407,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
NEBRASKA,2015,27,83,,144,,250,,4050,,3889,,,-,0,,1,,5,,2,,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
OHIO,2015,27,342,,1074,,1249,,27188,,27635,,,-,0,,2,,4,,7,,"OHIO
(40.060212455000055, -82.40425667899996)",
ARKANSAS,2015,27,,-,279,,505,,4255,,8025,,,-,0,,0,,,-,,-,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
GEORGIA,2015,27,463,,1084,,1264,,29438,,26012,,,N,0,,0,,,N,,N,"GEORGIA
(32.839683200000024, -83.62757885599996)",
KENTUCKY,2015,27,217,,318,,600,,7185,,8146,,,-,0,,0,,,-,,N,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
SOUTH DAKOTA,2015,27,15,,74,,103,,1659,,2217,,,N,0,,0,,,N,,N,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
TEXAS,2015,27,1963,,2606,,3367,,71904,,67448,,,N,0,,0,,,N,,N,"TEXAS
(31.827240467000024, -99.42676785299994)",
NEW JERSEY,2015,27,267,,599,,713,,15888,,15037,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
WEST VIRGINIA,2015,27,26,,78,,139,,1669,,2425,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
CALIFORNIA,2015,27,777,,3503,,3971,,91564,,89301,,17,,40,,69,,1092,,1195,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
PUERTO RICO,2015,27,,-,67,,317,,2491,,2799,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.248289714000066, -66.49988663099998)",
WYOMING,2015,27,,-,27,,96,,545,,927,,,-,0,,1,,1,,2,,"WYOMING
(43.23554100600006, -108.10982701399996)",
NEW YORK CITY,2015,27,651,,1203,,1375,,31718,,30169,,,N,0,,0,,,N,,N,"NEW YORK CITY
(40.71426837200005, -74.00596557099993)",
NEW YORK,2015,27,808,,775,,1166,,20276,,18307,,,N,0,,0,,,N,,N,"NEW YORK
(42.82700376100007, -75.54396609999998)",
NORTH DAKOTA,2015,27,,-,62,,89,,1397,,1764,,,-,0,,2,,2,,4,,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
OKLAHOMA,2015,27,50,,307,,456,,6527,,10595,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
NEW HAMPSHIRE,2015,27,9,,49,,110,,244,,1672,,,-,0,,1,,,-,2,,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
HAWAII,2015,27,,-,130,,166,,3030,,3233,,,N,0,,0,,,N,,N,"HAWAII
(21.30485232600006, -157.85774798099996)",
KANSAS,2015,27,65,,215,,351,,5921,,5658,,,N,0,,0,,,N,,N,"KANSAS
(38.347742794000055, -98.20077822999997)",
SOUTH CAROLINA,2015,27,588,,527,,837,,14175,,14074,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
MINNESOTA,2015,27,1,,350,,430,,7735,,10065,,,-,1,,6,,44,,51,,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
ALASKA,2015,27,8,,98,,142,,2054,,3064,,,N,0,,0,,,N,,N,"ALASKA
(64.84508688700004, -147.72202846799996)",
ALABAMA,2015,27,,-,533,,1221,,12386,,14544,,,N,0,,0,,,N,,N,"ALABAMA
(32.84057234800002, -86.63185738799996)",
IOWA,2015,27,23,,231,,275,,5713,,5976,,,N,0,,0,,,N,,N,"IOWA
(42.469401411000035, -93.81648725599996)",
RHODE ISLAND,2015,27,,-,87,,243,,2340,,2277,,,-,0,,0,,,-,2,,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
NEW MEXICO,2015,27,122,,220,,376,,6193,,5942,,,-,0,,3,,12,,17,,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
WASHINGTON,2015,27,312,,441,,595,,10432,,13453,,,N,0,,0,,,N,,N,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
GUAM,2015,27,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"GUAM
(13.480999164000025, 144.7314964090001)",
MISSISSIPPI,2015,27,,-,310,,554,,4143,,9494,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
TENNESSEE,2015,27,183,,540,,727,,7624,,16118,,,N,0,,0,,,N,,N,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
NEVADA,2015,27,48,,192,,419,,5083,,7067,,,-,1,,5,,23,,43,,"NEVADA
(39.49324221300003, -117.07183885899997)",
PENNSYLVANIA,2015,27,486,,995,,1353,,23378,,24969,,,N,0,,0,,,N,,N,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
DELAWARE,2015,27,131,,88,,166,,2315,,1990,,,-,0,,0,,,-,,-,"DELAWARE
(39.00883389200004, -75.57773597599999)",
MARYLAND,2015,27,478,,504,,936,,11360,,11874,,,-,0,,2,,4,,5,,"MARYLAND
(39.290582950000044, -76.60925984299996)",
MICHIGAN,2015,27,502,,883,,1222,,22358,,21792,,,-,0,,2,,11,,22,,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
COLORADO,2015,27,424,,441,,989,,12256,,10827,,,N,0,,0,,,N,,N,"COLORADO
(38.84384342200008, -106.13360911499996)",
MONTANA,2015,27,59,,81,,126,,2034,,2011,,,-,0,,2,,5,,7,,"MONTANA
(47.06652795700006, -109.42441587999997)",
FLORIDA,2015,27,1004,,1676,,2124,,44148,,42038,,,N,0,,0,,,N,,N,"FLORIDA
(28.932571766000024, -81.92832639299996)",
MAINE,2015,27,73,,80,,123,,2005,,1538,,,N,0,,0,,,N,,N,"MAINE
(45.25422910300006, -68.98502586699993)",
IDAHO,2015,27,,-,102,,133,,2641,,2759,,,N,0,,0,,,N,,N,"IDAHO
(43.68263174800006, -114.36372693399994)",
OREGON,2015,27,270,,306,,402,,8269,,7904,,,-,0,,1,,4,,2,,"OREGON
(44.56745049300008, -120.15502935599994)",
CONNECTICUT,2015,27,80,,246,,399,,6200,,6654,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
INDIANA,2015,27,275,,546,,920,,13876,,14013,,,N,0,,0,,,N,,N,"INDIANA
(39.766913353000064, -86.14995646699998)",
MASSACHUSETTS,2015,27,266,,447,,534,,11458,,9897,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
VERMONT,2015,27,10,,35,,58,,771,,1168,,,N,0,,0,,,N,,N,"VERMONT
(43.62538389600007, -72.51763667599994)",
ILLINOIS,2015,27,39,,1160,,1443,,24619,,33616,,,N,0,,0,,,N,,N,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
ARIZONA,2015,27,,-,581,,873,,11561,,16171,,169,,91,,158,,3137,,3536,,"ARIZONA
(34.86597351900008, -111.76380664699997)",
WISCONSIN,2015,27,293,,464,,556,,11476,,11609,,,-,0,,2,,5,,5,,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
UTAH,2015,27,67,,155,,202,,4070,,4248,,,-,0,,3,,17,,24,,"UTAH
(39.36070123200005, -111.58712831499997)",
LOUISIANA,2015,27,3359,,422,,2170,,12543,,12295,,,-,0,,1,,2,,1,,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
NORTH CAROLINA,2015,27,905,,988,,2547,,34149,,27297,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
VIRGINIA,2015,27,718,,689,,1056,,18688,,18818,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
MISSOURI,2015,27,152,,568,,636,,14299,,13849,,,-,0,,1,,1,,8,,"MISSOURI
(38.63579147100006, -92.56629944499997)",
UNITED STATES,2015,28,14282,,27925,,30440,,730996,,752933,,181,,146,,206,,4577,,5053,,,
NEW ENGLAND,2015,28,378,,890,,1244,,23745,,23903,,,-,0,,1,,,-,4,,,
MID. ATLANTIC,2015,28,1603,,3586,,4055,,96375,,91816,,,-,0,,0,,,-,,-,,
E.N. CENTRAL,2015,28,1368,,4119,,4950,,103721,,113104,,1,,1,,2,,21,,36,,,
W.N. CENTRAL,2015,28,406,,1684,,1856,,42764,,45202,,,-,2,,6,,52,,66,,,
S. ATLANTIC,2015,28,4603,,5729,,7641,,166702,,152968,,,-,0,,2,,4,,5,,,
DIST. OF COL.,2015,28,,-,90,,336,,2235,,2815,,,-,0,,1,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2015,28,1476,,1448,,2478,,33257,,50332,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2015,28,2212,,3796,,5832,,98351,,102413,,,-,0,,1,,2,,1,,,
MOUNTAIN,2015,28,808,,1793,,2358,,46408,,51893,,156,,93,,162,,3341,,3704,,,
PACIFIC,2015,28,1428,,4494,,4969,,119673,,121302,,24,,41,,69,,1157,,1237,,,
AMER. SAMOA,2015,28,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2015,28,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,28,,-,13,,29,,280,,417,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
TENNESSEE,2015,28,241,,540,,727,,7865,,16636,,,N,0,,0,,,N,,N,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
ARIZONA,2015,28,,-,577,,873,,12287,,16800,,156,,92,,161,,3278,,3610,,"ARIZONA
(34.86597351900008, -111.76380664699997)",
VERMONT,2015,28,,-,33,,58,,771,,1210,,,N,0,,0,,,N,,N,"VERMONT
(43.62538389600007, -72.51763667599994)",
ALABAMA,2015,28,658,,528,,1193,,13438,,15131,,,N,0,,0,,,N,,N,"ALABAMA
(32.84057234800002, -86.63185738799996)",
LOUISIANA,2015,28,673,,422,,3359,,13266,,13108,,,-,0,,1,,2,,1,,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
NEW MEXICO,2015,28,105,,220,,376,,6433,,6162,,,-,0,,3,,12,,18,,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
WEST VIRGINIA,2015,28,38,,75,,139,,1711,,2507,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
PENNSYLVANIA,2015,28,591,,995,,1353,,27117,,25921,,,N,0,,0,,,N,,N,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
CONNECTICUT,2015,28,136,,247,,399,,6516,,6827,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
SOUTH CAROLINA,2015,28,545,,527,,837,,14720,,14663,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
MAINE,2015,28,,-,78,,123,,2005,,1618,,,N,0,,0,,,N,,N,"MAINE
(45.25422910300006, -68.98502586699993)",
NEVADA,2015,28,55,,191,,419,,5250,,7263,,,-,1,,5,,23,,43,,"NEVADA
(39.49324221300003, -117.07183885899997)",
IOWA,2015,28,17,,231,,275,,5976,,6195,,,N,0,,0,,,N,,N,"IOWA
(42.469401411000035, -93.81648725599996)",
NEBRASKA,2015,28,95,,143,,229,,4147,,4139,,,-,0,,1,,5,,2,,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
IDAHO,2015,28,,-,100,,133,,2641,,2886,,,N,0,,0,,,N,,N,"IDAHO
(43.68263174800006, -114.36372693399994)",
NORTH DAKOTA,2015,28,,-,62,,89,,1397,,1838,,,-,0,,2,,2,,4,,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
VIRGINIA,2015,28,699,,689,,1056,,19386,,19524,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
MONTANA,2015,28,58,,80,,126,,2114,,2103,,,-,0,,2,,5,,7,,"MONTANA
(47.06652795700006, -109.42441587999997)",
UTAH,2015,28,78,,155,,202,,4231,,4388,,,-,1,,3,,22,,24,,"UTAH
(39.36070123200005, -111.58712831499997)",
CALIFORNIA,2015,28,727,,3511,,3967,,95171,,92676,,24,,41,,69,,1151,,1235,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
MISSOURI,2015,28,182,,568,,636,,14876,,14375,,,-,0,,1,,1,,8,,"MISSOURI
(38.63579147100006, -92.56629944499997)",
OHIO,2015,28,397,,1073,,1249,,28310,,28741,,1,,0,,2,,5,,7,,"OHIO
(40.060212455000055, -82.40425667899996)",
TEXAS,2015,28,1479,,2612,,3367,,73958,,70000,,,N,0,,0,,,N,,N,"TEXAS
(31.827240467000024, -99.42676785299994)",
DELAWARE,2015,28,59,,142,,261,,4688,,2128,,,-,0,,0,,,-,,-,"DELAWARE
(39.00883389200004, -75.57773597599999)",
COLORADO,2015,28,508,,440,,989,,12788,,11307,,,N,0,,0,,,N,,N,"COLORADO
(38.84384342200008, -106.13360911499996)",
HAWAII,2015,28,,-,128,,166,,3030,,3370,,,N,0,,0,,,N,,N,"HAWAII
(21.30485232600006, -157.85774798099996)",
NEW YORK CITY,2015,28,,-,1203,,1375,,31718,,31312,,,N,0,,0,,,N,,N,"NEW YORK CITY
(40.71426837200005, -74.00596557099993)",
NEW HAMPSHIRE,2015,28,3,,44,,110,,247,,1724,,,-,0,,1,,,-,2,,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
MINNESOTA,2015,28,2,,342,,430,,8362,,10487,,,-,1,,6,,44,,52,,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
WYOMING,2015,28,4,,28,,96,,664,,984,,,-,0,,1,,1,,2,,"WYOMING
(43.23554100600006, -108.10982701399996)",
MISSISSIPPI,2015,28,317,,286,,556,,4509,,10003,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
FLORIDA,2015,28,980,,1676,,2124,,45984,,43705,,,N,0,,0,,,N,,N,"FLORIDA
(28.932571766000024, -81.92832639299996)",
MASSACHUSETTS,2015,28,239,,448,,534,,11866,,10207,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
SOUTH DAKOTA,2015,28,42,,74,,103,,1846,,2282,,,N,0,,0,,,N,,N,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
RHODE ISLAND,2015,28,,-,87,,243,,2340,,2317,,,-,0,,0,,,-,2,,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
MICHIGAN,2015,28,397,,883,,1222,,23210,,22745,,,-,0,,2,,11,,24,,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
ALASKA,2015,28,25,,98,,142,,2085,,3160,,,N,0,,0,,,N,,N,"ALASKA
(64.84508688700004, -147.72202846799996)",
WISCONSIN,2015,28,250,,464,,556,,11897,,12022,,,-,0,,2,,5,,5,,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
GUAM,2015,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.480999164000025, 144.7314964090001)",
OREGON,2015,28,290,,306,,402,,8569,,8197,,,-,0,,2,,6,,2,,"OREGON
(44.56745049300008, -120.15502935599994)",
NEW JERSEY,2015,28,285,,600,,715,,16542,,15576,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
ARKANSAS,2015,28,,-,279,,505,,4255,,8287,,,-,0,,0,,,-,,-,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
NORTH CAROLINA,2015,28,1222,,987,,2547,,35372,,28354,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
GEORGIA,2015,28,508,,1084,,1264,,30607,,26923,,,N,0,,0,,,N,,N,"GEORGIA
(32.839683200000024, -83.62757885599996)",
INDIANA,2015,28,287,,546,,920,,14415,,14700,,,N,0,,0,,,N,,N,"INDIANA
(39.766913353000064, -86.14995646699998)",
KENTUCKY,2015,28,260,,317,,600,,7445,,8562,,,-,0,,0,,,-,,N,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
WASHINGTON,2015,28,386,,438,,595,,10818,,13899,,,N,0,,0,,,N,,N,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
NEW YORK,2015,28,727,,786,,1166,,20998,,19007,,,N,0,,0,,,N,,N,"NEW YORK
(42.82700376100007, -75.54396609999998)",
KANSAS,2015,28,68,,214,,353,,6160,,5886,,,N,0,,0,,,N,,N,"KANSAS
(38.347742794000055, -98.20077822999997)",
ILLINOIS,2015,28,37,,1168,,1443,,25889,,34896,,,N,0,,0,,,N,,N,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
MARYLAND,2015,28,552,,504,,936,,11999,,12349,,,-,0,,2,,4,,5,,"MARYLAND
(39.290582950000044, -76.60925984299996)",
OKLAHOMA,2015,28,60,,302,,456,,6872,,11018,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
PUERTO RICO,2015,28,,-,67,,317,,2491,,2820,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.248289714000066, -66.49988663099998)",
UNITED STATES,2015,29,12659,,27738,,30094,,757063,,781958,,232,,149,,210,,4879,,5176,,,
NEW ENGLAND,2015,29,139,,890,,1244,,24014,,24597,,,-,0,,1,,,-,4,,,
MID. ATLANTIC,2015,29,1784,,3566,,4040,,99863,,95448,,,-,0,,0,,,-,,-,,
E.N. CENTRAL,2015,29,1578,,4103,,4950,,108320,,117482,,,-,1,,2,,21,,38,,,
W.N. CENTRAL,2015,29,423,,1677,,1856,,44665,,46917,,,-,2,,6,,55,,69,,,
S. ATLANTIC,2015,29,3610,,5728,,7641,,171609,,159172,,,-,0,,2,,4,,5,,,
DIST. OF COL.,2015,29,,-,83,,336,,2235,,2939,,,-,0,,1,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2015,29,450,,1448,,2478,,33707,,52467,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2015,29,2719,,3699,,6323,,103456,,106272,,,-,0,,1,,3,,1,,,
MOUNTAIN,2015,29,489,,1786,,2358,,47159,,53791,,213,,96,,164,,3572,,3778,,,
PACIFIC,2015,29,1467,,4488,,4967,,124270,,125812,,19,,41,,70,,1224,,1281,,,
AMER. SAMOA,2015,29,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2015,29,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,29,,-,13,,29,,280,,434,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
ALASKA,2015,29,13,,97,,142,,2109,,3279,,,N,0,,0,,,N,,N,"ALASKA
(64.84507799500005, -147.72205958799998)",
OHIO,2015,29,373,,1073,,1249,,29555,,29921,,,-,0,,2,,5,,8,,"OHIO
(40.060212455000055, -82.40425667899996)",
MICHIGAN,2015,29,644,,885,,1222,,24324,,23617,,,-,0,,2,,11,,25,,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
PENNSYLVANIA,2015,29,726,,990,,1353,,28153,,26939,,,N,0,,0,,,N,,N,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
GUAM,2015,29,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.480998894000038, 144.73149801400007)",
KANSAS,2015,29,68,,216,,353,,6385,,6083,,,N,0,,0,,,N,,N,"KANSAS
(38.347742794000055, -98.20077822999997)",
HAWAII,2015,29,,-,126,,166,,3030,,3506,,,N,0,,0,,,N,,N,"HAWAII
(21.30485232600006, -157.85774798099996)",
FLORIDA,2015,29,944,,1679,,2125,,47682,,45257,,,N,0,,0,,,N,,N,"FLORIDA
(28.932042722000062, -81.92895768899996)",
PUERTO RICO,2015,29,,-,71,,317,,2693,,2898,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.24828934900006, -66.49988980099994)",
ARIZONA,2015,29,,-,568,,873,,12287,,17435,,212,,93,,160,,3484,,3679,,"ARIZONA
(34.86597351900008, -111.76380664699997)",
SOUTH DAKOTA,2015,29,23,,73,,103,,1891,,2363,,,N,0,,0,,,N,,N,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
IOWA,2015,29,55,,229,,275,,6278,,6431,,,N,0,,0,,,N,,N,"IOWA
(42.469401411000035, -93.81648725599996)",
WASHINGTON,2015,29,439,,438,,595,,11257,,14330,,,N,0,,0,,,N,,N,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
RHODE ISLAND,2015,29,,-,87,,243,,2340,,2373,,,-,0,,0,,,-,2,,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
MONTANA,2015,29,44,,81,,126,,2183,,2176,,,-,0,,2,,5,,7,,"MONTANA
(47.06652795700006, -109.42441587999997)",
WISCONSIN,2015,29,256,,464,,556,,12374,,12448,,,-,0,,2,,5,,5,,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
CONNECTICUT,2015,29,139,,250,,399,,6785,,7015,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
NEBRASKA,2015,29,102,,142,,230,,4302,,4287,,,-,0,,1,,5,,2,,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
NEW YORK,2015,29,812,,775,,1166,,21803,,19814,,,N,0,,0,,,N,,N,"NEW YORK
(42.82700376100007, -75.54396609999998)",
OKLAHOMA,2015,29,54,,305,,456,,7158,,11430,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
SOUTH CAROLINA,2015,29,492,,533,,837,,15212,,15156,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
INDIANA,2015,29,244,,546,,920,,14870,,15234,,,N,0,,0,,,N,,N,"INDIANA
(39.766913353000064, -86.14995646699998)",
VERMONT,2015,29,,-,33,,58,,771,,1249,,,N,0,,0,,,N,,N,"VERMONT
(43.62538389600007, -72.51763667599994)",
TEXAS,2015,29,2040,,2628,,3367,,77228,,72684,,,N,0,,0,,,N,,N,"TEXAS
(31.827240467000024, -99.42676785299994)",
GEORGIA,2015,29,690,,1084,,1264,,31823,,27990,,,N,0,,0,,,N,,N,"GEORGIA
(32.839683200000024, -83.62757885599996)",
NORTH CAROLINA,2015,29,775,,987,,2547,,36158,,29860,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
WEST VIRGINIA,2015,29,16,,74,,139,,1732,,2599,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
VIRGINIA,2015,29,693,,694,,1056,,20080,,20169,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
UTAH,2015,29,69,,156,,202,,4404,,4563,,,-,1,,3,,22,,25,,"UTAH
(39.36070123200005, -111.58712831499997)",
MASSACHUSETTS,2015,29,,-,448,,534,,11866,,10498,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
NEVADA,2015,29,,-,191,,419,,5250,,7457,,1,,1,,5,,47,,44,,"NEVADA
(39.49324221300003, -117.07183885899997)",
COLORADO,2015,29,242,,440,,988,,13049,,11770,,,N,0,,0,,,N,,N,"COLORADO
(38.84384342200008, -106.13360911499996)",
ALABAMA,2015,29,,-,528,,1193,,13438,,15781,,,N,0,,0,,,N,,N,"ALABAMA
(32.84057234800002, -86.63185738799996)",
TENNESSEE,2015,29,246,,531,,727,,8111,,17241,,,N,0,,0,,,N,,N,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
IDAHO,2015,29,,-,100,,133,,2641,,2984,,,N,0,,0,,,N,,N,"IDAHO
(43.68263174800006, -114.36372693399994)",
KENTUCKY,2015,29,204,,317,,600,,7649,,8944,,,-,0,,0,,,-,,N,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
ARKANSAS,2015,29,,-,298,,526,,5146,,8593,,,-,0,,1,,1,,,-,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
NORTH DAKOTA,2015,29,4,,62,,89,,1569,,1901,,,-,0,,2,,2,,4,,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
