Reporting Area,MMWR Year,MMWR Week,"Babesiosis, Current week","Babesiosis, Current week, flag","Babesiosis, Previous 52 weeks Med","Babesiosis, Previous 52 weeks Med, flag","Babesiosis, Previous 52 weeks Max","Babesiosis, Previous 52 weeks Max, flag","Babesiosis, Cum 2015","Babesiosis, Cum 2015, flag","Babesiosis, Cum 2014","Babesiosis, Cum 2014, flag","Campylobacteriosis, Current week","Campylobacteriosis, Current week, flag","Campylobacteriosis, Previous 52 weeks Med","Campylobacteriosis, Previous 52 weeks Med, flag","Campylobacteriosis, Previous 52 weeks Max","Campylobacteriosis, Previous 52 weeks Max, flag","Campylobacteriosis, Cum 2015","Campylobacteriosis, Cum 2015, flag","Campylobacteriosis, Cum 2014","Campylobacteriosis, Cum 2014, flag",Location 1,Location 2
NEW HAMPSHIRE,2015,31,,-,0,,5,,21,,29,,3,,4,,8,,128,,,N,"NEW HAMPSHIRE
(43.657736, -71.500736)",
IOWA,2015,31,,N,0,,0,,,N,,N,1,,10,,46,,411,,,N,"IOWA
(42.46942, -93.815856)",
MISSOURI,2015,31,,N,0,,0,,,N,,N,,-,0,,17,,88,,,N,"MISSOURI
(38.636168, -92.566292)",
GUAM,2015,31,,-,0,,0,,,-,,-,,-,,-,,-,,-,,N,"GUAM
(13.3532, 144.653198)",
WYOMING,2015,31,,-,0,,0,,,-,,-,1,,2,,6,,70,,,N,"WYOMING
(43.23558, -108.110518)",
MONTANA,2015,31,,-,0,,0,,,-,,-,6,,6,,14,,195,,,N,"MONTANA
(47.062617, -109.430168)",
ALASKA,2015,31,,N,0,,0,,,N,,N,2,,1,,4,,41,,,N,"ALASKA
(64.836661, -147.738891)",
CONNECTICUT,2015,31,,-,1,,14,,64,,161,,2,,13,,29,,441,,,N,"CONNECTICUT
(41.544654, -72.651713)",
WISCONSIN,2015,31,,-,0,,4,,13,,26,,13,,22,,42,,687,,,N,"WISCONSIN
(44.395526, -89.834513)",
KANSAS,2015,31,,N,0,,0,,,N,,N,,-,5,,12,,158,,,N,"KANSAS
(38.345528, -98.201847)",
ILLINOIS,2015,31,,-,0,,1,,,-,,-,,U,0,,0,,,U,,U,"ILLINOIS
(40.477092, -88.993221)",
VIRGINIA,2015,31,,N,0,,0,,,N,,N,24,,27,,50,,856,,,N,"VIRGINIA
(37.542699, -78.45822)",
OKLAHOMA,2015,31,,N,0,,0,,,N,,N,28,,11,,59,,485,,,N,"OKLAHOMA
(35.468494, -97.521264)",
WASHINGTON,2015,31,,-,0,,4,,,-,,-,11,,19,,73,,692,,,N,"WASHINGTON
(47.517368, -120.467672)",
MISSISSIPPI,2015,31,,N,0,,0,,,N,,N,,-,3,,7,,91,,,N,"MISSISSIPPI
(32.738663, -89.537312)",
MARYLAND,2015,31,,-,0,,1,,,-,,-,18,,13,,32,,461,,,N,"MARYLAND
(39.290443, -76.612333)",
ARKANSAS,2015,31,,-,0,,0,,,-,,-,11,,9,,21,,261,,,N,"ARKANSAS
(34.748745, -92.275105)",
SOUTH DAKOTA,2015,31,,-,0,,0,,,-,1,,,-,5,,23,,194,,,N,"SOUTH DAKOTA
(44.35371, -100.373709)",
MINNESOTA,2015,31,,-,0,,4,,,-,24,,,-,0,,1,,1,,,N,"MINNESOTA
(44.943719, -93.094281)",
SOUTH CAROLINA,2015,31,,-,0,,1,,1,,2,,5,,5,,14,,180,,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
PENNSYLVANIA,2015,31,,N,0,,0,,,N,,N,53,,39,,83,,1335,,,N,"PENNSYLVANIA
(40.789676, -77.858055)",
ALABAMA,2015,31,,-,0,,1,,3,,,-,7,,10,,22,,313,,,N,"ALABAMA
(32.839182, -86.631125)",
OHIO,2015,31,,-,0,,1,,1,,,-,49,,31,,93,,1023,,,N,"OHIO
(40.056807, -82.405897)",
NEW JERSEY,2015,31,,-,1,,17,,116,,132,,,-,28,,46,,784,,,N,"NEW JERSEY
(40.121601, -74.321404)",
MASSACHUSETTS,2015,31,,-,2,,33,,129,,379,,,-,24,,42,,740,,,N,"MASSACHUSETTS
(42.268546, -72.085064)",
UNITED STATES,2015,32,47,,13,,100,,728,,1130,,539,,780,,1140,,25499,,,N,,
NEW ENGLAND,2015,32,14,,7,,58,,392,,718,,24,,47,,106,,1762,,,N,,
MID. ATLANTIC,2015,32,33,,5,,42,,302,,344,,85,,96,,149,,3162,,,N,,
NEW YORK CITY,2015,32,8,,0,,5,,30,,40,,30,,31,,49,,960,,,N,"NEW YORK CITY
",
E.N. CENTRAL,2015,32,,-,0,,4,,23,,31,,71,,85,,170,,2870,,,N,,
W.N. CENTRAL,2015,32,,-,0,,4,,1,,29,,18,,31,,91,,1221,,,N,,
S. ATLANTIC,2015,32,,-,0,,1,,2,,3,,154,,153,,260,,5274,,,N,,
DIST. OF COL.,2015,32,,N,0,,0,,,N,,N,,-,0,,1,,3,,,N,"DIST. OF COL.
",
E.S. CENTRAL,2015,32,,-,0,,1,,4,,,-,19,,45,,70,,1340,,,N,,
W.S. CENTRAL,2015,32,,-,0,,1,,1,,1,,46,,62,,177,,2215,,,N,,
MOUNTAIN,2015,32,,-,0,,0,,,-,,-,71,,74,,129,,2469,,,N,,
PACIFIC,2015,32,,-,0,,4,,3,,4,,51,,160,,264,,5186,,,N,,
AMER. SAMOA,2015,32,,U,,-,,-,,U,,U,,-,,-,,-,,-,,N,"AMER. SAMOA
",
VIRGIN ISL.,2015,32,,N,0,,0,,,N,,N,,-,0,,0,,,-,,N,"VIRGIN ISL.
",
WYOMING,2015,32,,-,0,,0,,,-,,-,,-,2,,6,,72,,,N,"WYOMING
(43.23558, -108.110518)",
ILLINOIS,2015,32,,-,0,,1,,,-,,-,,U,0,,0,,,U,,U,"ILLINOIS
(40.477092, -88.993221)",
MISSOURI,2015,32,,N,0,,0,,,N,,N,,-,0,,17,,88,,,N,"MISSOURI
(38.636168, -92.566292)",
ARIZONA,2015,32,,-,0,,0,,,-,,-,22,,30,,51,,920,,,N,"ARIZONA
(34.869712, -111.760902)",
OHIO,2015,32,,-,0,,1,,1,,,-,47,,32,,93,,1071,,,N,"OHIO
(40.056807, -82.405897)",
SOUTH CAROLINA,2015,32,,-,0,,1,,1,,2,,6,,5,,15,,193,,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
NEVADA,2015,32,,N,0,,0,,,N,,N,,-,2,,5,,77,,,N,"NEVADA
(39.491833, -117.070159)",
SOUTH DAKOTA,2015,32,,-,0,,0,,,-,1,,1,,5,,23,,206,,,N,"SOUTH DAKOTA
(44.35371, -100.373709)",
WISCONSIN,2015,32,,-,0,,4,,20,,30,,10,,22,,41,,720,,,N,"WISCONSIN
(44.395526, -89.834513)",
MINNESOTA,2015,32,,-,0,,4,,,-,28,,,-,0,,1,,1,,,N,"MINNESOTA
(44.943719, -93.094281)",
NORTH CAROLINA,2015,32,,N,0,,0,,,N,,N,26,,21,,71,,682,,,N,"NORTH CAROLINA
(35.47995, -79.180571)",
MAINE,2015,32,,-,0,,6,,24,,20,,3,,4,,8,,118,,,N,"MAINE
(45.252223, -68.986647)",
IOWA,2015,32,,N,0,,0,,,N,,N,5,,10,,46,,433,,,N,"IOWA
(42.46942, -93.815856)",
INDIANA,2015,32,,-,0,,0,,,-,,-,,-,11,,26,,346,,,N,"INDIANA
(39.76845, -86.156212)",
MASSACHUSETTS,2015,32,1,,3,,32,,177,,412,,17,,24,,43,,829,,,N,"MASSACHUSETTS
(42.268546, -72.085064)",
NORTH DAKOTA,2015,32,,-,0,,1,,1,,,-,,-,0,,0,,,-,,N,"NORTH DAKOTA
(47.475879, -100.121011)",
MISSISSIPPI,2015,32,,N,0,,0,,,N,,N,1,,3,,9,,111,,,N,"MISSISSIPPI
(32.738663, -89.537312)",
NEW JERSEY,2015,32,,-,1,,18,,118,,137,,,-,28,,46,,784,,,N,"NEW JERSEY
(40.121601, -74.321404)",
RHODE ISLAND,2015,32,13,,1,,14,,64,,77,,4,,1,,21,,134,,,N,"RHODE ISLAND
(41.707447, -71.522488)",
KANSAS,2015,32,,N,0,,0,,,N,,N,,-,5,,12,,171,,,N,"KANSAS
(38.345528, -98.201847)",
WEST VIRGINIA,2015,32,,-,0,,0,,,-,,-,1,,5,,11,,170,,,N,"WEST VIRGINIA
(38.668501, -80.709421)",
GUAM,2015,32,,-,0,,0,,,-,,-,,-,,-,,-,,-,,N,"GUAM
(13.3532, 144.653198)",
IDAHO,2015,32,,N,0,,0,,,N,,N,5,,6,,20,,236,,,N,"IDAHO
(43.680635, -114.364237)",
ALASKA,2015,32,,N,0,,0,,,N,,N,2,,1,,4,,44,,,N,"ALASKA
(64.836661, -147.738891)",
MONTANA,2015,32,,-,0,,0,,,-,,-,4,,7,,14,,208,,,N,"MONTANA
(47.062617, -109.430168)",
PENNSYLVANIA,2015,32,,N,0,,0,,,N,,N,55,,39,,86,,1418,,,N,"PENNSYLVANIA
(40.789676, -77.858055)",
NEBRASKA,2015,32,,-,0,,0,,,-,,-,12,,9,,25,,322,,,N,"NEBRASKA
(41.640503, -99.367122)",
HAWAII,2015,32,,N,0,,0,,,N,,N,,-,9,,28,,351,,,N,"HAWAII
(21.30992, -157.858158)",
VIRGINIA,2015,32,,N,0,,0,,,N,,N,14,,27,,51,,892,,,N,"VIRGINIA
(37.542699, -78.45822)",
MARYLAND,2015,32,,-,0,,1,,,-,,-,15,,13,,32,,479,,,N,"MARYLAND
(39.290443, -76.612333)",
TENNESSEE,2015,32,,-,0,,1,,1,,,-,11,,13,,28,,448,,,N,"TENNESSEE
(35.681402, -85.774444)",
ALABAMA,2015,32,,-,0,,1,,3,,,-,2,,10,,23,,327,,,N,"ALABAMA
(32.839182, -86.631125)",
FLORIDA,2015,32,,N,0,,0,,,N,,N,82,,71,,106,,2329,,,N,"FLORIDA
(28.915325, -81.922409)",
DELAWARE,2015,32,,-,0,,1,,1,,1,,2,,2,,5,,73,,,N,"DELAWARE
(39.008676, -75.574561)",
UTAH,2015,32,,-,0,,0,,,-,,-,,-,5,,20,,182,,,N,"UTAH
(39.359772, -111.584173)",
VERMONT,2015,32,,-,0,,3,,4,,1,,,-,2,,9,,87,,,N,"VERMONT
(43.622479, -72.51927)",
GEORGIA,2015,32,,N,0,,0,,,N,,N,8,,13,,27,,453,,,N,"GEORGIA
(32.836038, -83.631709)",
CONNECTICUT,2015,32,,-,1,,19,,102,,175,,,-,13,,31,,466,,,N,"CONNECTICUT
(41.544654, -72.651713)",
COLORADO,2015,32,,N,0,,0,,,N,,N,38,,13,,32,,546,,,N,"COLORADO
(38.841772, -106.132562)",
OREGON,2015,32,,-,0,,1,,2,,1,,17,,16,,32,,562,,,N,"OREGON
(44.567912, -120.156945)",
CALIFORNIA,2015,32,,-,0,,1,,1,,3,,,-,116,,158,,3506,,,N,"CALIFORNIA
(37.640735, -121.002435)",
NEW MEXICO,2015,32,,N,0,,0,,,N,,N,2,,7,,17,,228,,,N,"NEW MEXICO
(34.520396, -106.244402)",
KENTUCKY,2015,32,,N,0,,0,,,N,,N,5,,14,,24,,454,,,N,"KENTUCKY
(37.64591, -84.774043)",
NEW HAMPSHIRE,2015,32,,-,0,,5,,21,,33,,,-,4,,8,,128,,,N,"NEW HAMPSHIRE
(43.657736, -71.500736)",
MICHIGAN,2015,32,,-,0,,1,,2,,1,,14,,21,,46,,733,,,N,"MICHIGAN
(44.66399, -84.711206)",
OKLAHOMA,2015,32,,N,0,,0,,,N,,N,27,,11,,59,,512,,,N,"OKLAHOMA
(35.468494, -97.521264)",
WASHINGTON,2015,32,,-,0,,4,,,-,,-,32,,18,,73,,723,,,N,"WASHINGTON
(47.517368, -120.467672)",
NEW YORK,2015,32,25,,3,,35,,154,,167,,,-,0,,0,,,-,,N,"NEW YORK
(42.826892, -75.544286)",
ARKANSAS,2015,32,,-,0,,0,,,-,,-,14,,9,,21,,275,,,N,"ARKANSAS
(34.748745, -92.275105)",
LOUISIANA,2015,32,,-,0,,0,,,-,,-,5,,11,,22,,326,,,N,"LOUISIANA
(31.31111, -92.445)",
PUERTO RICO,2015,32,,N,0,,0,,,N,,N,,-,0,,2,,11,,,N,"PUERTO RICO
(18.215692, -66.414655)",
TEXAS,2015,32,,-,0,,1,,1,,1,,,-,38,,86,,1102,,,N,"TEXAS
(31.827233, -99.423022)",
UNITED STATES,2015,33,32,,14,,100,,816,,1213,,581,,811,,1198,,27656,,,N,,
NEW ENGLAND,2015,33,3,,7,,63,,443,,753,,35,,47,,113,,1835,,,N,,
MID. ATLANTIC,2015,33,29,,5,,39,,335,,386,,123,,122,,198,,4389,,,N,,
NEW YORK CITY,2015,33,11,,0,,8,,41,,41,,43,,31,,48,,1002,,,N,"NEW YORK CITY
",
E.N. CENTRAL,2015,33,,-,0,,4,,27,,34,,66,,87,,171,,2998,,,N,,
W.N. CENTRAL,2015,33,,-,0,,4,,1,,32,,16,,32,,91,,1255,,,N,,
S. ATLANTIC,2015,33,,-,0,,1,,2,,3,,134,,155,,261,,5441,,,N,,
DIST. OF COL.,2015,33,,N,0,,0,,,N,,N,,-,0,,2,,7,,,N,"DIST. OF COL.
",
E.S. CENTRAL,2015,33,,-,0,,1,,4,,,-,22,,44,,70,,1379,,,N,,
W.S. CENTRAL,2015,33,,-,0,,1,,1,,1,,22,,61,,177,,2238,,,N,,
MOUNTAIN,2015,33,,-,0,,0,,,-,,-,80,,76,,128,,2594,,,N,,
PACIFIC,2015,33,,-,0,,4,,3,,4,,83,,172,,266,,5527,,,N,,
AMER. SAMOA,2015,33,,U,,-,,-,,U,,U,,-,,-,,-,,-,,N,"AMER. SAMOA
",
C.N.M.I.,2015,33,,-,,-,,-,,-,,-,,-,,-,,-,,-,,N,"C.N.M.I.
",
VIRGIN ISL.,2015,33,,N,0,,0,,,N,,N,,-,0,,0,,,-,,N,"VIRGIN ISL.
",
MICHIGAN,2015,33,,-,0,,1,,2,,1,,6,,21,,46,,760,,,N,"MICHIGAN
(44.66399, -84.711206)",
MAINE,2015,33,1,,0,,6,,25,,24,,5,,4,,8,,126,,,N,"MAINE
(45.252223, -68.986647)",
DELAWARE,2015,33,,-,0,,1,,1,,1,,2,,2,,5,,75,,,N,"DELAWARE
(39.008676, -75.574561)",
GUAM,2015,33,,-,0,,0,,,-,,-,,-,,-,,-,,-,,N,"GUAM
(13.3532, 144.653198)",
NEW HAMPSHIRE,2015,33,,-,0,,5,,24,,33,,2,,4,,9,,142,,,N,"NEW HAMPSHIRE
(43.657736, -71.500736)",
NEW JERSEY,2015,33,,-,1,,18,,118,,144,,,-,28,,46,,785,,,N,"NEW JERSEY
(40.121601, -74.321404)",
MISSOURI,2015,33,,N,0,,0,,,N,,N,,-,0,,17,,88,,,N,"MISSOURI
(38.636168, -92.566292)",
CALIFORNIA,2015,33,,-,0,,1,,1,,3,,51,,117,,157,,3793,,,N,"CALIFORNIA
(37.640735, -121.002435)",
PUERTO RICO,2015,33,,N,0,,0,,,N,,N,,-,0,,2,,11,,,N,"PUERTO RICO
(18.215692, -66.414655)",
OHIO,2015,33,,-,0,,1,,1,,,-,50,,32,,93,,1120,,,N,"OHIO
(40.056807, -82.405897)",
MONTANA,2015,33,,-,0,,0,,,-,,-,9,,7,,15,,224,,,N,"MONTANA
(47.062617, -109.430168)",
VERMONT,2015,33,,-,0,,3,,4,,1,,3,,2,,9,,96,,,N,"VERMONT
(43.622479, -72.51927)",
WYOMING,2015,33,,-,0,,0,,,-,,-,,-,2,,6,,73,,,N,"WYOMING
(43.23558, -108.110518)",
NORTH DAKOTA,2015,33,,-,0,,1,,1,,,-,,-,0,,0,,,-,,N,"NORTH DAKOTA
(47.475879, -100.121011)",
CONNECTICUT,2015,33,,-,1,,19,,102,,180,,,-,13,,31,,466,,,N,"CONNECTICUT
(41.544654, -72.651713)",
KANSAS,2015,33,,N,0,,0,,,N,,N,,-,5,,12,,171,,,N,"KANSAS
(38.345528, -98.201847)",
RHODE ISLAND,2015,33,2,,1,,14,,69,,82,,5,,1,,21,,139,,,N,"RHODE ISLAND
(41.707447, -71.522488)",
LOUISIANA,2015,33,,-,0,,0,,,-,,-,,-,11,,22,,326,,,N,"LOUISIANA
(31.31111, -92.445)",
SOUTH CAROLINA,2015,33,,-,0,,1,,1,,2,,1,,6,,15,,196,,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
HAWAII,2015,33,,N,0,,0,,,N,,N,5,,9,,28,,367,,,N,"HAWAII
(21.30992, -157.858158)",
WISCONSIN,2015,33,,-,0,,4,,24,,32,,10,,23,,42,,762,,,N,"WISCONSIN
(44.395526, -89.834513)",
ALASKA,2015,33,,N,0,,0,,,N,,N,,-,1,,4,,45,,,N,"ALASKA
(64.836661, -147.738891)",
INDIANA,2015,33,,-,0,,0,,,-,,-,,-,12,,26,,356,,,N,"INDIANA
(39.76845, -86.156212)",
MARYLAND,2015,33,,-,0,,1,,,-,,-,22,,14,,32,,504,,,N,"MARYLAND
(39.290443, -76.612333)",
KENTUCKY,2015,33,,N,0,,0,,,N,,N,1,,14,,24,,458,,,N,"KENTUCKY
(37.64591, -84.774043)",
NORTH CAROLINA,2015,33,,N,0,,0,,,N,,N,17,,21,,71,,699,,,N,"NORTH CAROLINA
(35.47995, -79.180571)",
ARKANSAS,2015,33,,-,0,,0,,,-,,-,8,,10,,21,,284,,,N,"ARKANSAS
(34.748745, -92.275105)",
ALABAMA,2015,33,,-,0,,1,,3,,,-,6,,10,,23,,339,,,N,"ALABAMA
(32.839182, -86.631125)",
NEVADA,2015,33,,N,0,,0,,,N,,N,1,,2,,6,,88,,,N,"NEVADA
(39.491833, -117.070159)",
OREGON,2015,33,,-,0,,1,,2,,1,,6,,18,,32,,578,,,N,"OREGON
(44.567912, -120.156945)",
WASHINGTON,2015,33,,-,0,,4,,,-,,-,21,,19,,73,,744,,,N,"WASHINGTON
(47.517368, -120.467672)",
WEST VIRGINIA,2015,33,,-,0,,0,,,-,,-,1,,5,,11,,171,,,N,"WEST VIRGINIA
(38.668501, -80.709421)",
GEORGIA,2015,33,,N,0,,0,,,N,,N,8,,13,,27,,465,,,N,"GEORGIA
(32.836038, -83.631709)",
VIRGINIA,2015,33,,N,0,,0,,,N,,N,13,,27,,52,,925,,,N,"VIRGINIA
(37.542699, -78.45822)",
TEXAS,2015,33,,-,0,,1,,1,,1,,,-,37,,86,,1102,,,N,"TEXAS
(31.827233, -99.423022)",
PENNSYLVANIA,2015,33,,N,0,,0,,,N,,N,26,,41,,87,,1476,,,N,"PENNSYLVANIA
(40.789676, -77.858055)",
NEW YORK,2015,33,18,,3,,35,,176,,201,,54,,29,,60,,1126,,,N,"NEW YORK
(42.826892, -75.544286)",
NEW MEXICO,2015,33,,N,0,,0,,,N,,N,1,,7,,17,,241,,,N,"NEW MEXICO
(34.520396, -106.244402)",
COLORADO,2015,33,,N,0,,0,,,N,,N,40,,13,,38,,586,,,N,"COLORADO
(38.841772, -106.132562)",
ILLINOIS,2015,33,,-,0,,0,,,-,1,,,U,0,,0,,,U,,U,"ILLINOIS
(40.477092, -88.993221)",
TENNESSEE,2015,33,,-,0,,1,,1,,,-,15,,15,,29,,471,,,N,"TENNESSEE
(35.681402, -85.774444)",
SOUTH DAKOTA,2015,33,,-,0,,0,,,-,1,,,-,5,,23,,206,,,N,"SOUTH DAKOTA
(44.35371, -100.373709)",
IDAHO,2015,33,,N,0,,0,,,N,,N,6,,6,,20,,243,,,N,"IDAHO
(43.680635, -114.364237)",
MINNESOTA,2015,33,,-,0,,4,,,-,31,,,-,0,,1,,1,,,N,"MINNESOTA
(44.943719, -93.094281)",
IOWA,2015,33,,N,0,,0,,,N,,N,9,,10,,46,,457,,,N,"IOWA
(42.46942, -93.815856)",
MISSISSIPPI,2015,33,,N,0,,0,,,N,,N,,-,3,,9,,111,,,N,"MISSISSIPPI
(32.738663, -89.537312)",
FLORIDA,2015,33,,N,0,,0,,,N,,N,70,,71,,106,,2399,,,N,"FLORIDA
(28.915325, -81.922409)",
ARIZONA,2015,33,,-,0,,0,,,-,,-,23,,30,,52,,950,,,N,"ARIZONA
(34.869712, -111.760902)",
OKLAHOMA,2015,33,,N,0,,0,,,N,,N,14,,12,,59,,526,,,N,"OKLAHOMA
(35.468494, -97.521264)",
UTAH,2015,33,,-,0,,0,,,-,,-,,-,5,,20,,189,,,N,"UTAH
(39.359772, -111.584173)",
MASSACHUSETTS,2015,33,,-,3,,36,,219,,433,,20,,25,,44,,866,,,N,"MASSACHUSETTS
(42.268546, -72.085064)",
NEBRASKA,2015,33,,-,0,,0,,,-,,-,7,,9,,25,,332,,,N,"NEBRASKA
(41.640503, -99.367122)",
UNITED STATES,2015,34,38,,14,,98,,894,,1313,,473,,810,,1204,,28508,,,N,,
NEW ENGLAND,2015,34,6,,7,,64,,483,,809,,22,,49,,116,,1893,,,N,,
MID. ATLANTIC,2015,34,32,,5,,39,,368,,425,,114,,122,,198,,4541,,,N,,
NEW YORK CITY,2015,34,6,,0,,11,,47,,43,,37,,31,,48,,1039,,,N,"NEW YORK CITY
",
E.N. CENTRAL,2015,34,,-,0,,5,,31,,38,,53,,87,,171,,3105,,,N,,
W.N. CENTRAL,2015,34,,-,0,,4,,1,,33,,11,,31,,91,,1295,,,N,,
S. ATLANTIC,2015,34,,-,0,,1,,3,,3,,127,,153,,262,,5594,,,N,,
DIST. OF COL.,2015,34,,N,0,,0,,,N,,N,,-,0,,2,,7,,,N,"DIST. OF COL.
",
E.S. CENTRAL,2015,34,,-,0,,1,,4,,,-,18,,45,,70,,1434,,,N,,
W.S. CENTRAL,2015,34,,-,0,,1,,1,,1,,34,,59,,177,,2274,,,N,,
MOUNTAIN,2015,34,,-,0,,0,,,-,,-,31,,76,,129,,2672,,,N,,
PACIFIC,2015,34,,-,0,,4,,3,,4,,63,,166,,265,,5700,,,N,,
AMER. SAMOA,2015,34,,U,,-,,-,,U,,U,,-,,-,,-,,-,,N,"AMER. SAMOA
",
C.N.M.I.,2015,34,,-,,-,,-,,-,,-,,-,,-,,-,,-,,N,"C.N.M.I.
",
VIRGIN ISL.,2015,34,,N,0,,0,,,N,,N,,-,0,,0,,,-,,N,"VIRGIN ISL.
",
UTAH,2015,34,,-,0,,0,,,-,,-,,-,5,,20,,202,,,N,"UTAH
(39.359772, -111.584173)",
NORTH CAROLINA,2015,34,,N,0,,0,,,N,,N,12,,21,,71,,712,,,N,"NORTH CAROLINA
(35.47995, -79.180571)",
SOUTH CAROLINA,2015,34,,-,0,,1,,2,,2,,6,,6,,15,,208,,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
NEBRASKA,2015,34,,-,0,,0,,,-,,-,11,,9,,25,,346,,,N,"NEBRASKA
(41.640503, -99.367122)",
IDAHO,2015,34,,N,0,,0,,,N,,N,7,,6,,20,,250,,,N,"IDAHO
(43.680635, -114.364237)",
OHIO,2015,34,,-,0,,1,,1,,,-,37,,32,,93,,1156,,,N,"OHIO
(40.056807, -82.405897)",
C.N.M.I.,2015,37,,-,,-,,-,,-,,-,,-,,-,,-,,-,,N,"C.N.M.I.
",
PENNSYLVANIA,2015,34,,N,0,,0,,,N,,N,24,,42,,89,,1538,,,N,"PENNSYLVANIA
(40.789676, -77.858055)",
KENTUCKY,2015,34,,N,0,,0,,,N,,N,3,,14,,24,,487,,,N,"KENTUCKY
(37.64591, -84.774043)",
MONTANA,2015,34,,-,0,,0,,,-,,-,3,,7,,15,,231,,,N,"MONTANA
(47.062617, -109.430168)",
MAINE,2015,34,1,,0,,6,,28,,26,,1,,4,,8,,130,,,N,"MAINE
(45.252223, -68.986647)",
MASSACHUSETTS,2015,34,1,,3,,37,,243,,462,,18,,25,,47,,911,,,N,"MASSACHUSETTS
(42.268546, -72.085064)",
OKLAHOMA,2015,34,,N,0,,0,,,N,,N,16,,12,,59,,542,,,N,"OKLAHOMA
(35.468494, -97.521264)",
LOUISIANA,2015,34,,-,0,,0,,,-,,-,11,,10,,22,,339,,,N,"LOUISIANA
(31.31111, -92.445)",
WASHINGTON,2015,34,,-,0,,4,,,-,,-,6,,20,,73,,750,,,N,"WASHINGTON
(47.517368, -120.467672)",
WISCONSIN,2015,34,,-,0,,4,,26,,35,,8,,23,,42,,796,,,N,"WISCONSIN
(44.395526, -89.834513)",
ALASKA,2015,34,,N,0,,0,,,N,,N,,-,1,,4,,45,,,N,"ALASKA
(64.836661, -147.738891)",
GEORGIA,2015,34,,N,0,,0,,,N,,N,5,,13,,27,,472,,,N,"GEORGIA
(32.836038, -83.631709)",
DELAWARE,2015,34,,-,0,,1,,1,,1,,2,,2,,5,,79,,,N,"DELAWARE
(39.008676, -75.574561)",
VERMONT,2015,34,1,,0,,3,,5,,1,,3,,2,,9,,101,,,N,"VERMONT
(43.622479, -72.51927)",
VIRGINIA,2015,34,,N,0,,0,,,N,,N,14,,26,,53,,947,,,N,"VIRGINIA
(37.542699, -78.45822)",
HAWAII,2015,34,,N,0,,0,,,N,,N,,-,8,,28,,367,,,N,"HAWAII
(21.30992, -157.858158)",
ALABAMA,2015,34,,-,0,,1,,3,,,-,5,,10,,24,,349,,,N,"ALABAMA
(32.839182, -86.631125)",
NEW YORK,2015,34,26,,3,,35,,202,,234,,53,,29,,60,,1179,,,N,"NEW YORK
(42.826892, -75.544286)",
MISSISSIPPI,2015,34,,N,0,,0,,,N,,N,,-,3,,9,,111,,,N,"MISSISSIPPI
(32.738663, -89.537312)",
COLORADO,2015,34,,N,0,,0,,,N,,N,,-,13,,40,,586,,,N,"COLORADO
(38.841772, -106.132562)",
MISSOURI,2015,34,,N,0,,0,,,N,,N,,-,0,,17,,88,,,N,"MISSOURI
(38.636168, -92.566292)",
INDIANA,2015,34,,-,0,,0,,,-,,-,,-,12,,27,,363,,,N,"INDIANA
(39.76845, -86.156212)",
ARKANSAS,2015,34,,-,0,,0,,,-,,-,7,,9,,21,,291,,,N,"ARKANSAS
(34.748745, -92.275105)",
PUERTO RICO,2015,34,,N,0,,0,,,N,,N,,-,0,,2,,11,,,N,"PUERTO RICO
(18.215692, -66.414655)",
NEW MEXICO,2015,34,,N,0,,0,,,N,,N,,-,8,,17,,257,,,N,"NEW MEXICO
(34.520396, -106.244402)",
OREGON,2015,34,,-,0,,1,,2,,1,,14,,18,,32,,599,,,N,"OREGON
(44.567912, -120.156945)",
MARYLAND,2015,34,,-,0,,1,,,-,,-,19,,14,,32,,526,,,N,"MARYLAND
(39.290443, -76.612333)",
IOWA,2015,34,,N,0,,0,,,N,,N,,-,10,,46,,457,,,N,"IOWA
(42.46942, -93.815856)",
ARIZONA,2015,34,,-,0,,0,,,-,,-,17,,30,,52,,970,,,N,"ARIZONA
(34.869712, -111.760902)",
NEW HAMPSHIRE,2015,34,,-,0,,5,,24,,35,,,-,4,,9,,146,,,N,"NEW HAMPSHIRE
(43.657736, -71.500736)",
KANSAS,2015,34,,N,0,,0,,,N,,N,,-,5,,12,,188,,,N,"KANSAS
(38.345528, -98.201847)",
GUAM,2015,34,,-,0,,0,,,-,,-,,-,0,,0,,,-,,N,"GUAM
(13.3532, 144.653198)",
SOUTH DAKOTA,2015,34,,-,0,,0,,,-,1,,,-,5,,23,,215,,,N,"SOUTH DAKOTA
(44.35371, -100.373709)",
CALIFORNIA,2015,34,,-,0,,1,,1,,3,,43,,118,,157,,3939,,,N,"CALIFORNIA
(37.640735, -121.002435)",
FLORIDA,2015,34,,N,0,,0,,,N,,N,68,,71,,106,,2467,,,N,"FLORIDA
(28.915325, -81.922409)",
ILLINOIS,2015,34,,-,0,,1,,2,,1,,,U,0,,0,,,U,,U,"ILLINOIS
(40.477092, -88.993221)",
MICHIGAN,2015,34,,-,0,,1,,2,,2,,8,,21,,46,,790,,,N,"MICHIGAN
(44.66399, -84.711206)",
