Reporting Area,MMWR Year,MMWR Week,"Lyme disease, Current week","Lyme disease, Current week, flag","Lyme disease, Previous 52 weeks Med","Lyme disease, Previous 52 weeks Med, flag","Lyme disease, Previous 52 weeks Max","Lyme disease, Previous 52 weeks Max, flag","Lyme disease, Cum 2016","Lyme disease, Cum 2016, flag","Lyme disease, Cum 2015","Lyme disease, Cum 2015, flag","Malaria, Current week","Malaria, Current week, flag","Malaria, Previous 52 weeks Med","Malaria, Previous 52 weeks Med, flag","Malaria, Previous 52 weeks Max","Malaria, Previous 52 weeks Max, flag","Malaria, Cum 2016","Malaria, Cum 2016, flag","Malaria, Cum 2015","Malaria, Cum 2015, flag","Meningococcal disease, invasive, All serogroups, Current week","Meningococcal disease, invasive§, All serogroups, Current week, flag","Meningococcal disease, invasive§, All serogroups, Previous 52 weeks Med","Meningococcal disease, invasive§, All serogroups, Previous 52 weeks Med, flag","Meningococcal disease, invasive§, All serogroups, Previous 52 weeks Max","Meningococcal disease, invasive§, All serogroups, Previous 52 weeks Max, flag","Meningococcal disease, invasive§, All serogroups, Cum 2016","Meningococcal disease, invasive§, All serogroups, Cum 2016, flag","Meningococcal disease, invasive§, All serogroups, Cum 2015","Meningococcal disease, invasive§, All serogroups, Cum 2015, flag",Location 1,Location 2
KENTUCKY,2016,23,,-,1,,6,,10,,13,,,-,0,,1,,1,,3,,,-,0,,1,,1,,1,,"KENTUCKY
(37.64591, -84.774043)",
WYOMING,2016,23,,-,0,,0,,,-,1,,,-,0,,1,,,-,,-,,-,0,,0,,,-,1,,"WYOMING
(43.23558, -108.110518)",
NEVADA,2016,23,,-,0,,1,,,-,2,,,-,0,,2,,,-,,-,,-,0,,0,,,-,1,,"NEVADA
(39.491833, -117.070159)",
NEBRASKA,2016,23,,-,0,,2,,,-,1,,,-,0,,1,,2,,1,,,-,0,,1,,1,,1,,"NEBRASKA
(41.640503, -99.367122)",
HAWAII,2016,23,,N,0,,0,,,N,,N,,-,0,,1,,,-,,-,,-,0,,2,,1,,2,,"HAWAII
(21.30992, -157.858158)",
NEW HAMPSHIRE,2016,23,,-,1,,63,,30,,242,,,-,0,,3,,4,,,-,,-,0,,1,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
WISCONSIN,2016,23,,-,16,,184,,204,,490,,,-,0,,1,,4,,2,,,-,0,,1,,3,,6,,"WISCONSIN
(44.395526, -89.834513)",
COLORADO,2016,23,,-,0,,0,,,-,,-,,-,0,,5,,,-,5,,1,,0,,1,,2,,3,,"COLORADO
(38.841772, -106.132562)",
OHIO,2016,23,4,,2,,18,,27,,28,,4,,1,,3,,17,,11,,,-,0,,2,,4,,11,,"OHIO
(40.056807, -82.405897)",
NEW JERSEY,2016,23,,-,48,,372,,674,,1231,,,-,1,,5,,14,,22,,,-,0,,2,,2,,4,,"NEW JERSEY
(40.104655, -74.386686)",
MISSOURI,2016,23,,-,0,,2,,,-,,-,,-,0,,3,,,-,6,,,-,0,,1,,,-,6,,"MISSOURI
(38.636168, -92.566292)",
ALASKA,2016,23,,-,0,,2,,4,,3,,,-,0,,2,,2,,1,,,-,0,,2,,3,,2,,"ALASKA
(64.836661, -147.738891)",
ARKANSAS,2016,23,,-,0,,0,,,-,,-,,-,0,,2,,1,,2,,,-,0,,1,,1,,2,,"ARKANSAS
(34.748745, -92.275105)",
UTAH,2016,23,,-,0,,1,,1,,2,,,-,0,,2,,,-,2,,,-,0,,1,,2,,1,,"UTAH
(39.359772, -111.584173)",
NORTH DAKOTA,2016,23,,-,0,,4,,1,,5,,,-,0,,1,,,-,1,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
MINNESOTA,2016,23,,-,4,,163,,,-,402,,,-,0,,4,,,-,12,,,-,0,,1,,,-,3,,"MINNESOTA
(44.943719, -93.094281)",
ARIZONA,2016,23,,-,0,,2,,3,,6,,,-,0,,2,,7,,5,,,-,0,,1,,1,,2,,"ARIZONA
(34.869712, -111.760902)",
WASHINGTON,2016,23,,-,0,,24,,1,,,-,,-,0,,21,,15,,,-,,-,0,,10,,7,,,-,"WASHINGTON
(47.517368, -120.467672)",
VERMONT,2016,23,,-,8,,59,,29,,102,,,-,0,,2,,3,,,-,,-,0,,0,,,-,1,,"VERMONT
(43.622479, -72.51927)",
MONTANA,2016,23,,-,0,,1,,1,,1,,,-,0,,1,,3,,1,,,-,0,,1,,,-,,-,"MONTANA
(47.062617, -109.430168)",
RHODE ISLAND,2016,23,,-,10,,77,,136,,139,,,-,0,,3,,2,,1,,,-,0,,1,,,-,2,,"RHODE ISLAND
(41.707447, -71.522488)",
CALIFORNIA,2016,23,,-,1,,12,,8,,40,,,-,2,,6,,25,,37,,,-,1,,5,,37,,29,,"CALIFORNIA
(37.640735, -121.002435)",
MARYLAND,2016,23,,-,24,,114,,293,,364,,,-,3,,9,,52,,28,,,-,0,,1,,1,,1,,"MARYLAND
(39.290443, -76.612333)",
WEST VIRGINIA,2016,23,,-,3,,24,,38,,53,,,-,0,,1,,1,,,-,,-,0,,1,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
NEW YORK,2016,23,71,,44,,227,,515,,332,,2,,1,,7,,15,,18,,1,,0,,1,,3,,4,,"NEW YORK
(42.826892, -75.544286)",
MISSISSIPPI,2016,23,,-,0,,1,,,-,,-,,-,0,,1,,2,,1,,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
IOWA,2016,23,,-,2,,28,,31,,107,,,-,0,,2,,3,,5,,,-,0,,1,,2,,4,,"IOWA
(42.46942, -93.815856)",
TEXAS,2016,23,,-,1,,6,,8,,3,,3,,1,,8,,23,,11,,,-,0,,3,,14,,12,,"TEXAS
(31.827233, -99.423022)",
OREGON,2016,23,2,,1,,3,,24,,14,,,-,0,,2,,7,,8,,,-,0,,3,,9,,15,,"OREGON
(44.567912, -120.156945)",
LOUISIANA,2016,23,,-,0,,1,,,-,1,,,-,0,,2,,5,,4,,,-,0,,1,,2,,5,,"LOUISIANA
(31.2931, -92.463284)",
UNITED STATES,2016,24,287,,439,,2507,,6648,,9125,,21,,25,,57,,468,,407,,4,,6,,19,,180,,206,,,
NEW ENGLAND,2016,24,2,,66,,746,,605,,2844,,,-,2,,7,,38,,30,,,-,0,,2,,9,,15,,,
MID. ATLANTIC,2016,24,231,,245,,1250,,4601,,3671,,8,,7,,16,,108,,103,,1,,0,,4,,17,,17,,,
NEW YORK CITY,2016,24,2,,11,,563,,596,,190,,6,,3,,12,,56,,47,,1,,0,,2,,6,,4,,"NEW YORK CITY
",
E.N. CENTRAL,2016,24,4,,22,,247,,343,,843,,,-,2,,7,,48,,40,,,-,1,,3,,22,,35,,,
W.N. CENTRAL,2016,24,2,,8,,192,,53,,648,,,-,1,,5,,12,,33,,,-,0,,2,,5,,18,,,
S. ATLANTIC,2016,24,42,,68,,230,,943,,1004,,5,,7,,17,,146,,105,,1,,1,,4,,31,,37,,,
DIST. OF COL.,2016,24,,N,0,,0,,,N,,N,,-,0,,2,,3,,6,,,-,0,,0,,,-,3,,"DIST. OF COL.
",
E.S. CENTRAL,2016,24,4,,2,,11,,45,,28,,1,,0,,4,,14,,12,,1,,0,,2,,9,,6,,,
MICHIGAN,2016,24,1,,2,,11,,36,,26,,,-,0,,3,,9,,5,,,-,0,,1,,2,,4,,"MICHIGAN
(44.66399, -84.711206)",
KANSAS,2016,24,,-,0,,3,,9,,9,,,-,0,,1,,2,,2,,,-,0,,1,,1,,3,,"KANSAS
(38.345528, -98.201847)",
W.S. CENTRAL,2016,24,1,,1,,6,,9,,6,,3,,2,,13,,35,,22,,,-,1,,3,,19,,21,,,
MOUNTAIN,2016,24,,-,1,,2,,10,,19,,2,,1,,6,,16,,14,,,-,0,,2,,7,,9,,,
PACIFIC,2016,24,1,,2,,24,,39,,62,,2,,2,,22,,51,,48,,1,,2,,11,,61,,48,,,
AMER. SAMOA,2016,24,,N,0,,0,,,N,,N,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2016,24,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
MARYLAND,2016,24,12,,24,,115,,366,,423,,,-,3,,9,,63,,32,,,-,0,,1,,1,,1,,"MARYLAND
(39.290443, -76.612333)",
INDIANA,2016,24,,-,1,,17,,14,,59,,,-,0,,2,,6,,3,,,-,0,,2,,5,,3,,"INDIANA
(39.76845, -86.156212)",
MONTANA,2016,24,,-,0,,1,,1,,1,,,-,0,,1,,3,,1,,,-,0,,1,,,-,,-,"MONTANA
(47.062617, -109.430168)",
GEORGIA,2016,24,,-,0,,2,,,-,3,,3,,1,,6,,21,,18,,,-,0,,3,,10,,8,,"GEORGIA
(32.836038, -83.631709)",
ILLINOIS,2016,24,,-,1,,29,,21,,106,,,-,1,,3,,12,,19,,,-,0,,2,,8,,11,,"ILLINOIS
(40.477092, -88.993221)",
KENTUCKY,2016,24,2,,0,,6,,12,,13,,,-,0,,1,,2,,3,,,-,0,,1,,1,,1,,"KENTUCKY
(37.64591, -84.774043)",
ARIZONA,2016,24,,-,0,,2,,3,,6,,2,,0,,3,,13,,5,,,-,0,,1,,1,,2,,"ARIZONA
(34.869712, -111.760902)",
HAWAII,2016,24,,N,0,,0,,,N,,N,1,,0,,1,,1,,,-,,-,0,,2,,1,,2,,"HAWAII
(21.30992, -157.858158)",
ALASKA,2016,24,,-,0,,2,,4,,3,,,-,0,,2,,2,,1,,,-,0,,2,,3,,2,,"ALASKA
(64.836661, -147.738891)",
PENNSYLVANIA,2016,24,132,,131,,764,,2605,,1533,,,-,0,,3,,16,,15,,,-,0,,2,,6,,5,,"PENNSYLVANIA
(40.789676, -77.858055)",
NORTH CAROLINA,2016,24,,-,2,,56,,51,,61,,,-,0,,6,,9,,12,,,-,0,,1,,1,,4,,"NORTH CAROLINA
(35.47995, -79.180571)",
OHIO,2016,24,2,,2,,18,,27,,34,,,-,1,,4,,17,,11,,,-,0,,2,,4,,11,,"OHIO
(40.056807, -82.405897)",
PUERTO RICO,2016,24,,N,0,,0,,,N,,N,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
COLORADO,2016,24,,-,0,,0,,,-,,-,,-,0,,5,,,-,5,,,-,0,,1,,2,,3,,"COLORADO
(38.841772, -106.132562)",
CONNECTICUT,2016,24,,-,20,,186,,222,,728,,,-,0,,1,,1,,4,,,-,0,,1,,1,,4,,"CONNECTICUT
(41.544654, -72.651713)",
WISCONSIN,2016,24,1,,17,,184,,245,,618,,,-,0,,1,,4,,2,,,-,0,,1,,3,,6,,"WISCONSIN
(44.395526, -89.834513)",
CALIFORNIA,2016,24,,-,0,,12,,8,,44,,1,,2,,6,,26,,39,,1,,1,,5,,41,,29,,"CALIFORNIA
(37.640735, -121.002435)",
MISSOURI,2016,24,,-,0,,2,,,-,,-,,-,0,,3,,,-,8,,,-,0,,1,,,-,6,,"MISSOURI
(38.636168, -92.566292)",
WEST VIRGINIA,2016,24,,-,3,,24,,43,,60,,,-,0,,1,,1,,,-,,-,0,,1,,1,,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
TEXAS,2016,24,1,,1,,6,,9,,4,,2,,1,,8,,26,,14,,,-,0,,3,,14,,12,,"TEXAS
(31.827233, -99.423022)",
NEW JERSEY,2016,24,4,,48,,372,,788,,1542,,,-,1,,5,,19,,23,,,-,0,,2,,2,,4,,"NEW JERSEY
(40.104655, -74.386686)",
MINNESOTA,2016,24,,-,4,,163,,,-,502,,,-,0,,4,,,-,14,,,-,0,,1,,,-,4,,"MINNESOTA
(44.943719, -93.094281)",
VIRGINIA,2016,24,26,,23,,120,,276,,290,,2,,1,,5,,21,,21,,1,,0,,2,,8,,5,,"VIRGINIA
(37.542699, -78.45822)",
NEW HAMPSHIRE,2016,24,,-,1,,63,,30,,293,,,-,0,,3,,4,,3,,,-,0,,1,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
GUAM,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
NEW MEXICO,2016,24,,-,0,,0,,,-,,-,,-,0,,1,,,-,1,,,-,0,,1,,1,,1,,"NEW MEXICO
(34.520396, -106.244402)",
DELAWARE,2016,24,,-,8,,31,,147,,117,,,-,0,,2,,9,,,-,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
IOWA,2016,24,,-,2,,25,,39,,126,,,-,0,,2,,4,,5,,,-,0,,1,,2,,4,,"IOWA
(42.46942, -93.815856)",
LOUISIANA,2016,24,,-,0,,1,,,-,2,,1,,0,,2,,7,,4,,,-,0,,1,,2,,5,,"LOUISIANA
(31.2931, -92.463284)",
NEW YORK,2016,24,93,,44,,227,,612,,406,,2,,1,,7,,17,,18,,,-,0,,1,,3,,4,,"NEW YORK
(42.826892, -75.544286)",
ARKANSAS,2016,24,,-,0,,0,,,-,,-,,-,0,,2,,1,,2,,,-,0,,1,,1,,2,,"ARKANSAS
(34.748745, -92.275105)",
FLORIDA,2016,24,4,,3,,12,,43,,32,,,-,1,,4,,17,,15,,,-,0,,2,,7,,14,,"FLORIDA
(28.915325, -81.922409)",
ALABAMA,2016,24,,-,0,,3,,22,,11,,,-,0,,2,,4,,4,,,-,0,,1,,4,,4,,"ALABAMA
(32.839182, -86.631125)",
MAINE,2016,24,,-,14,,79,,157,,211,,,-,0,,1,,8,,4,,,-,0,,2,,1,,1,,"MAINE
(45.252223, -68.986647)",
MISSISSIPPI,2016,24,,-,0,,1,,,-,,-,,-,0,,1,,2,,1,,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
SOUTH DAKOTA,2016,24,,-,0,,1,,2,,3,,,-,0,,1,,3,,2,,,-,0,,1,,1,,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
OKLAHOMA,2016,24,,-,0,,0,,,-,,-,,-,0,,5,,1,,2,,,-,0,,1,,2,,2,,"OKLAHOMA
(35.468494, -97.521264)",
OREGON,2016,24,1,,1,,3,,26,,15,,,-,0,,2,,7,,8,,,-,0,,3,,9,,15,,"OREGON
(44.567912, -120.156945)",
IDAHO,2016,24,,-,0,,1,,5,,5,,,-,0,,2,,,-,,-,,-,0,,1,,1,,,-,"IDAHO
(43.680635, -114.364237)",
SOUTH CAROLINA,2016,24,,-,1,,3,,17,,18,,,-,0,,1,,2,,1,,,-,0,,2,,3,,2,,"SOUTH CAROLINA
(34.009286, -81.037094)",
NORTH DAKOTA,2016,24,,-,0,,4,,1,,7,,,-,0,,1,,,-,1,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
TENNESSEE,2016,24,2,,0,,4,,11,,4,,1,,0,,2,,6,,4,,1,,0,,1,,4,,1,,"TENNESSEE
(35.681402, -85.774444)",
WASHINGTON,2016,24,,-,0,,24,,1,,,-,,-,0,,21,,15,,,-,,-,0,,10,,7,,,-,"WASHINGTON
(47.517368, -120.467672)",
MASSACHUSETTS,2016,24,2,,18,,416,,22,,1337,,,-,1,,4,,20,,18,,,-,0,,2,,7,,7,,"MASSACHUSETTS
(42.268546, -72.085064)",
WYOMING,2016,24,,-,0,,0,,,-,1,,,-,0,,1,,,-,,-,,-,0,,0,,,-,1,,"WYOMING
(43.23558, -108.110518)",
UTAH,2016,24,,-,0,,1,,1,,3,,,-,0,,2,,,-,2,,,-,0,,1,,2,,1,,"UTAH
(39.359772, -111.584173)",
NEBRASKA,2016,24,2,,0,,2,,2,,1,,,-,0,,1,,3,,1,,,-,0,,1,,1,,1,,"NEBRASKA
(41.640503, -99.367122)",
RHODE ISLAND,2016,24,,-,10,,77,,136,,151,,,-,0,,3,,2,,1,,,-,0,,1,,,-,2,,"RHODE ISLAND
(41.707447, -71.522488)",
NEVADA,2016,24,,-,0,,1,,,-,3,,,-,0,,2,,,-,,-,,-,0,,0,,,-,1,,"NEVADA
(39.491833, -117.070159)",
VERMONT,2016,24,,-,8,,59,,38,,124,,,-,0,,2,,3,,,-,,-,0,,0,,,-,1,,"VERMONT
(43.622479, -72.51927)",
UNITED STATES,2016,25,295,,460,,2507,,7483,,11064,,14,,25,,57,,502,,448,,,-,6,,19,,186,,213,,,
NEW ENGLAND,2016,25,1,,61,,746,,676,,3353,,,-,2,,5,,40,,34,,,-,0,,2,,9,,16,,,
MID. ATLANTIC,2016,25,236,,245,,1250,,5133,,4577,,8,,7,,16,,121,,115,,,-,0,,4,,19,,18,,,
NEW YORK CITY,2016,25,2,,10,,563,,598,,227,,5,,3,,12,,61,,53,,,-,0,,2,,6,,4,,"NEW YORK CITY
",
E.N. CENTRAL,2016,25,6,,26,,247,,391,,1048,,1,,2,,7,,51,,47,,,-,1,,3,,22,,36,,,
W.N. CENTRAL,2016,25,,-,7,,192,,67,,789,,,-,1,,5,,13,,35,,,-,0,,2,,5,,19,,,
S. ATLANTIC,2016,25,51,,68,,230,,1104,,1174,,2,,7,,17,,155,,113,,,-,1,,4,,33,,38,,,
DIST. OF COL.,2016,25,,N,0,,0,,,N,,N,,-,0,,2,,3,,7,,,-,0,,0,,,-,3,,"DIST. OF COL.
",
E.S. CENTRAL,2016,25,,-,2,,11,,48,,30,,,-,0,,4,,14,,12,,,-,0,,2,,9,,6,,,
W.S. CENTRAL,2016,25,,-,1,,6,,9,,9,,1,,2,,13,,36,,23,,,-,1,,3,,20,,23,,,
MOUNTAIN,2016,25,,-,1,,2,,10,,20,,2,,1,,6,,19,,17,,,-,0,,2,,7,,9,,,
PACIFIC,2016,25,1,,2,,24,,45,,64,,,-,2,,22,,53,,52,,,-,2,,11,,62,,48,,,
AMER. SAMOA,2016,25,,N,0,,0,,,N,,N,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2016,25,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
MARYLAND,2016,25,13,,26,,115,,443,,504,,1,,3,,9,,70,,37,,,-,0,,1,,1,,1,,"MARYLAND
(39.290443, -76.612333)",
UTAH,2016,25,,-,0,,1,,1,,3,,,-,0,,2,,,-,2,,,-,0,,1,,2,,1,,"UTAH
(39.359772, -111.584173)",
ALASKA,2016,25,,-,0,,2,,5,,3,,,-,0,,2,,2,,1,,,-,0,,2,,3,,2,,"ALASKA
(64.836661, -147.738891)",
FLORIDA,2016,25,4,,3,,12,,47,,34,,1,,1,,4,,18,,16,,,-,0,,2,,7,,14,,"FLORIDA
(28.915325, -81.922409)",
KENTUCKY,2016,25,,-,1,,6,,14,,15,,,-,0,,1,,2,,3,,,-,0,,1,,1,,1,,"KENTUCKY
(37.64591, -84.774043)",
MISSOURI,2016,25,,-,0,,2,,,-,,-,,-,0,,3,,,-,8,,,-,0,,1,,,-,6,,"MISSOURI
(38.636168, -92.566292)",
PENNSYLVANIA,2016,25,150,,131,,764,,2942,,2043,,1,,0,,3,,18,,16,,,-,0,,2,,6,,5,,"PENNSYLVANIA
(40.789676, -77.858055)",
RHODE ISLAND,2016,25,,-,10,,77,,136,,161,,,-,0,,3,,2,,1,,,-,0,,1,,,-,2,,"RHODE ISLAND
(41.707447, -71.522488)",
WISCONSIN,2016,25,1,,20,,184,,284,,766,,,-,0,,2,,6,,2,,,-,0,,1,,3,,6,,"WISCONSIN
(44.395526, -89.834513)",
INDIANA,2016,25,,-,1,,15,,14,,71,,,-,0,,2,,6,,4,,,-,0,,2,,5,,3,,"INDIANA
(39.76845, -86.156212)",
NEBRASKA,2016,25,,-,0,,2,,2,,1,,,-,0,,1,,3,,1,,,-,0,,1,,1,,1,,"NEBRASKA
(41.640503, -99.367122)",
CALIFORNIA,2016,25,,-,0,,12,,8,,46,,,-,2,,6,,28,,43,,,-,1,,5,,42,,29,,"CALIFORNIA
(37.640735, -121.002435)",
NORTH CAROLINA,2016,25,,-,2,,56,,52,,61,,,-,0,,6,,9,,12,,,-,0,,1,,1,,4,,"NORTH CAROLINA
(35.47995, -79.180571)",
IDAHO,2016,25,,-,0,,1,,5,,6,,,-,0,,2,,,-,,-,,-,0,,1,,1,,,-,"IDAHO
(43.680635, -114.364237)",
MISSISSIPPI,2016,25,,-,0,,1,,,-,,-,,-,0,,1,,2,,1,,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
OKLAHOMA,2016,25,,-,0,,0,,,-,,-,,-,0,,5,,1,,2,,,-,0,,1,,2,,2,,"OKLAHOMA
(35.468494, -97.521264)",
COLORADO,2016,25,,-,0,,0,,,-,,-,,-,0,,5,,,-,6,,,-,0,,1,,2,,3,,"COLORADO
(38.841772, -106.132562)",
GEORGIA,2016,25,,-,0,,2,,,-,3,,,-,1,,6,,21,,19,,,-,0,,3,,11,,9,,"GEORGIA
(32.836038, -83.631709)",
MINNESOTA,2016,25,,-,3,,163,,,-,618,,,-,0,,4,,,-,15,,,-,0,,1,,,-,4,,"MINNESOTA
(44.943719, -93.094281)",
WASHINGTON,2016,25,,-,0,,24,,1,,,-,,-,0,,21,,15,,,-,,-,0,,10,,7,,,-,"WASHINGTON
(47.517368, -120.467672)",
NEW HAMPSHIRE,2016,25,,-,1,,63,,30,,333,,,-,0,,2,,6,,3,,,-,0,,1,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
WYOMING,2016,25,,-,0,,0,,,-,1,,,-,0,,1,,,-,,-,,-,0,,0,,,-,1,,"WYOMING
(43.23558, -108.110518)",
KANSAS,2016,25,,-,0,,3,,10,,10,,,-,0,,1,,2,,3,,,-,0,,1,,1,,3,,"KANSAS
(38.345528, -98.201847)",
VIRGINIA,2016,25,25,,24,,120,,318,,333,,,-,1,,5,,21,,21,,,-,0,,2,,8,,5,,"VIRGINIA
(37.542699, -78.45822)",
NEVADA,2016,25,,-,0,,1,,,-,3,,,-,0,,2,,,-,,-,,-,0,,0,,,-,1,,"NEVADA
(39.491833, -117.070159)",
WEST VIRGINIA,2016,25,,-,3,,24,,46,,75,,,-,0,,1,,1,,,-,,-,0,,2,,2,,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
MAINE,2016,25,,-,12,,79,,161,,252,,,-,0,,1,,8,,4,,,-,0,,2,,1,,2,,"MAINE
(45.252223, -68.986647)",
DELAWARE,2016,25,9,,8,,31,,181,,144,,,-,0,,2,,10,,,-,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
TEXAS,2016,25,,-,1,,6,,9,,7,,1,,1,,8,,27,,15,,,-,0,,3,,15,,14,,"TEXAS
(31.827233, -99.423022)",
SOUTH CAROLINA,2016,25,,-,1,,3,,17,,20,,,-,0,,1,,2,,1,,,-,0,,1,,3,,2,,"SOUTH CAROLINA
(34.009286, -81.037094)",
HAWAII,2016,25,,N,0,,0,,,N,,N,,-,0,,1,,1,,,-,,-,0,,2,,1,,2,,"HAWAII
(21.30992, -157.858158)",
IOWA,2016,25,,-,3,,25,,51,,149,,,-,0,,2,,5,,5,,,-,0,,1,,2,,5,,"IOWA
(42.46942, -93.815856)",
SOUTH DAKOTA,2016,25,,-,0,,1,,2,,3,,,-,0,,1,,3,,2,,,-,0,,1,,1,,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
OHIO,2016,25,5,,2,,18,,31,,43,,,-,1,,4,,17,,14,,,-,0,,2,,4,,12,,"OHIO
(40.056807, -82.405897)",
ARIZONA,2016,25,,-,0,,2,,3,,6,,2,,0,,3,,15,,7,,,-,0,,1,,1,,2,,"ARIZONA
(34.869712, -111.760902)",
ALABAMA,2016,25,,-,0,,3,,22,,11,,,-,0,,2,,4,,4,,,-,0,,1,,4,,4,,"ALABAMA
(32.839182, -86.631125)",
MONTANA,2016,25,,-,0,,1,,1,,1,,,-,0,,1,,3,,1,,,-,0,,1,,,-,,-,"MONTANA
(47.062617, -109.430168)",
GUAM,2016,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
NEW YORK,2016,25,80,,44,,227,,695,,490,,2,,1,,7,,23,,19,,,-,0,,1,,3,,5,,"NEW YORK
(42.826892, -75.544286)",
CONNECTICUT,2016,25,1,,18,,186,,259,,868,,,-,0,,1,,1,,5,,,-,0,,1,,1,,4,,"CONNECTICUT
(41.544654, -72.651713)",
ILLINOIS,2016,25,,-,1,,29,,24,,131,,,-,1,,3,,12,,22,,,-,0,,2,,8,,11,,"ILLINOIS
(40.477092, -88.993221)",
ARKANSAS,2016,25,,-,0,,0,,,-,,-,,-,0,,2,,1,,2,,,-,0,,1,,1,,2,,"ARKANSAS
(34.748745, -92.275105)",
LOUISIANA,2016,25,,-,0,,1,,,-,2,,,-,0,,2,,7,,4,,,-,0,,1,,2,,5,,"LOUISIANA
(31.2931, -92.463284)",
OREGON,2016,25,1,,1,,3,,31,,15,,,-,0,,2,,7,,8,,,-,0,,3,,9,,15,,"OREGON
(44.567912, -120.156945)",
MASSACHUSETTS,2016,25,,-,13,,416,,22,,1591,,,-,1,,4,,20,,21,,,-,0,,2,,7,,7,,"MASSACHUSETTS
(42.268546, -72.085064)",
NORTH DAKOTA,2016,25,,-,0,,4,,2,,8,,,-,0,,1,,,-,1,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
VERMONT,2016,25,,-,8,,59,,68,,148,,,-,0,,2,,3,,,-,,-,0,,0,,,-,1,,"VERMONT
(43.622479, -72.51927)",
TENNESSEE,2016,25,,-,0,,4,,12,,4,,,-,0,,2,,6,,4,,,-,0,,1,,4,,1,,"TENNESSEE
(35.681402, -85.774444)",
NEW MEXICO,2016,25,,-,0,,0,,,-,,-,,-,0,,1,,1,,1,,,-,0,,1,,1,,1,,"NEW MEXICO
(34.520396, -106.244402)",
MICHIGAN,2016,25,,-,2,,11,,38,,37,,1,,0,,3,,10,,5,,,-,0,,1,,2,,4,,"MICHIGAN
(44.66399, -84.711206)",
PUERTO RICO,2016,25,,N,0,,0,,,N,,N,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
NEW JERSEY,2016,25,4,,47,,372,,898,,1817,,,-,1,,5,,19,,27,,,-,0,,2,,4,,4,,"NEW JERSEY
(40.104655, -74.386686)",
UNITED STATES,2016,26,362,,460,,2507,,8732,,13377,,21,,25,,57,,550,,481,,5,,6,,19,,194,,219,,,
NEW ENGLAND,2016,26,3,,61,,746,,764,,4091,,,-,2,,5,,40,,39,,,-,0,,2,,9,,16,,,
MID. ATLANTIC,2016,26,311,,252,,1250,,5978,,5509,,8,,7,,16,,133,,126,,,-,0,,4,,19,,19,,,
NEW YORK CITY,2016,26,7,,9,,563,,605,,262,,6,,3,,12,,67,,56,,,-,0,,2,,6,,5,,"NEW YORK CITY
",
E.N. CENTRAL,2016,26,8,,28,,247,,517,,1295,,,-,2,,7,,52,,50,,,-,1,,3,,22,,38,,,
W.N. CENTRAL,2016,26,2,,8,,192,,88,,981,,,-,1,,5,,15,,37,,,-,0,,2,,5,,19,,,
MASSACHUSETTS,2016,26,,-,7,,416,,22,,2007,,,-,1,,4,,20,,23,,,-,0,,2,,7,,7,,"MASSACHUSETTS
(42.268546, -72.085064)",
S. ATLANTIC,2016,26,37,,70,,230,,1269,,1367,,8,,7,,17,,175,,119,,1,,1,,4,,34,,38,,,
