Reporting Area,MMWR Year,MMWR Week,"Rubella, Current week","Rubella, Current week, flag","Rubella, Previous 52 weeks Med","Rubella, Previous 52 weeks Med, flag","Rubella, Previous 52 weeks Max","Rubella, Previous 52 weeks Max, flag","Rubella, Cum 2015","Rubella, Cum 2015, flag","Rubella, Cum 2014","Rubella, Cum 2014, flag","Rubella, congenital syndrome, Current week","Rubella, congenital syndrome, Current week, flag","Rubella, congenital syndrome, Previous 52 weeks Med","Rubella, congenital syndrome, Previous 52 weeks Med, flag","Rubella, congenital syndrome, Previous 52 weeks Max","Rubella, congenital syndrome, Previous 52 weeks Max, flag","Rubella, congenital syndrome, Cum 2015","Rubella, congenital syndrome, Cum 2015, flag","Rubella, congenital syndrome, Cum 2014","Rubella, congenital syndrome, Cum 2014, flag","Salmonellosis, Current week","Salmonellosis, Current week, flag","Salmonellosis, Previous 52 weeks Med","Salmonellosis, Previous 52 weeks Med, flag","Salmonellosis, Previous 52 weeks Max","Salmonellosis, Previous 52 weeks Max, flag","Salmonellosis, Cum 2015","Salmonellosis, Cum 2015, flag","Salmonellosis, Cum 2014","Salmonellosis, Cum 2014, flag",Location 1,Location 2
PUERTO RICO,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,N,,-,11,,22,,432,,673,,"PUERTO RICO
(18.215692, -66.414655)",
VIRGINIA,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,18,,20,,54,,937,,916,,"VIRGINIA
(37.542699, -78.45822)",
IOWA,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,11,,26,,527,,423,,"IOWA
(42.46942, -93.815856)",
VERMONT,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,1,,7,,62,,74,,"VERMONT
(43.622479, -72.51927)",
MASSACHUSETTS,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,7,,23,,56,,999,,950,,"MASSACHUSETTS
(42.268546, -72.085064)",
COLORADO,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,9,,24,,337,,505,,"COLORADO
(38.841772, -106.132562)",
KANSAS,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,9,,25,,403,,349,,"KANSAS
(38.345528, -98.201847)",
WYOMING,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,1,,5,,58,,62,,"WYOMING
(43.23558, -108.110518)",
ALABAMA,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,6,,19,,40,,809,,935,,"ALABAMA
(32.839182, -86.631125)",
FLORIDA,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,151,,114,,207,,4556,,4488,,"FLORIDA
(28.915325, -81.922409)",
WISCONSIN,2015,41,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,1,,11,,82,,414,,788,,"WISCONSIN
(44.395526, -89.834513)",
OREGON,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,3,,10,,20,,422,,313,,"OREGON
(44.567912, -120.156945)",
KENTUCKY,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,8,,21,,390,,503,,"KENTUCKY
(37.64591, -84.774043)",
NORTH DAKOTA,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,8,,101,,74,,"NORTH DAKOTA
(47.475879, -100.121011)",
WEST VIRGINIA,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,10,,117,,159,,"WEST VIRGINIA
(38.668501, -80.709421)",
GUAM,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,13,,"GUAM
(13.3532, 144.653198)",
TEXAS,2015,41,,-,0,,1,,2,,,-,,-,0,,0,,,-,,-,129,,93,,218,,3626,,3436,,"TEXAS
(31.827233, -99.423022)",
NEW MEXICO,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,7,,24,,321,,268,,"NEW MEXICO
(34.520396, -106.244402)",
NORTH CAROLINA,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,36,,29,,98,,1424,,1479,,"NORTH CAROLINA
(35.47995, -79.180571)",
MISSISSIPPI,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,11,,19,,58,,872,,840,,"MISSISSIPPI
(32.738663, -89.537312)",
MICHIGAN,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,3,,17,,29,,704,,855,,"MICHIGAN
(44.66399, -84.711206)",
LOUISIANA,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,39,,22,,62,,1080,,981,,"LOUISIANA
(31.2931, -92.463284)",
UNITED STATES,2015,42,,-,0,,2,,5,,4,,,-,0,,1,,1,,1,,713,,906,,1529,,40346,,41460,,,
NEW ENGLAND,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,7,,42,,87,,1776,,1798,,,
MID. ATLANTIC,2015,42,,-,0,,0,,,-,1,,,-,0,,1,,1,,,-,63,,88,,167,,3913,,4121,,,
NEW YORK CITY,2015,42,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,23,,16,,37,,735,,828,,"NEW YORK CITY
",
E.N. CENTRAL,2015,42,,-,0,,1,,1,,,-,,-,0,,0,,,-,1,,33,,96,,186,,4150,,4789,,,
W.N. CENTRAL,2015,42,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,3,,39,,59,,1548,,2528,,,
S. ATLANTIC,2015,42,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,299,,248,,472,,11214,,11264,,,
DIST. OF COL.,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,2,,9,,58,,"DIST. OF COL.
",
E.S. CENTRAL,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,31,,64,,136,,2919,,3163,,,
W.S. CENTRAL,2015,42,,-,0,,1,,2,,,-,,-,0,,0,,,-,,-,178,,149,,333,,6165,,5748,,,
MOUNTAIN,2015,42,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,34,,57,,176,,2907,,2387,,,
PACIFIC,2015,42,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,65,,116,,247,,5754,,5662,,,
AMER. SAMOA,2015,42,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2015,42,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
NEVADA,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,4,,13,,194,,140,,"NEVADA
(39.491833, -117.070159)",
CALIFORNIA,2015,42,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,45,,87,,174,,4208,,4465,,"CALIFORNIA
(37.640735, -121.002435)",
OHIO,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,27,,25,,48,,1153,,997,,"OHIO
(40.056807, -82.405897)",
ARIZONA,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,29,,19,,52,,928,,815,,"ARIZONA
(34.869712, -111.760902)",
ALASKA,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,1,,7,,71,,53,,"ALASKA
(64.836661, -147.738891)",
GUAM,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,13,,"GUAM
(13.3532, 144.653198)",
ALABAMA,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,10,,18,,41,,853,,954,,"ALABAMA
(32.839182, -86.631125)",
LOUISIANA,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,11,,22,,62,,1091,,1003,,"LOUISIANA
(31.2931, -92.463284)",
IOWA,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,2,,11,,26,,533,,434,,"IOWA
(42.46942, -93.815856)",
IDAHO,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,3,,5,,108,,518,,147,,"IDAHO
(43.680635, -114.364237)",
CONNECTICUT,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,8,,22,,377,,389,,"CONNECTICUT
(41.544654, -72.651713)",
TEXAS,2015,42,,-,0,,1,,2,,,-,,-,0,,0,,,-,,-,124,,93,,218,,3764,,3622,,"TEXAS
(31.827233, -99.423022)",
HAWAII,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,6,,11,,221,,263,,"HAWAII
(21.30992, -157.858158)",
OKLAHOMA,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,25,,10,,61,,684,,601,,"OKLAHOMA
(35.468494, -97.521264)",
MAINE,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,2,,8,,105,,102,,"MAINE
(45.252223, -68.986647)",
NORTH CAROLINA,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,58,,29,,98,,1493,,1544,,"NORTH CAROLINA
(35.47995, -79.180571)",
PUERTO RICO,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,N,2,,11,,22,,454,,692,,"PUERTO RICO
(18.215692, -66.414655)",
MISSISSIPPI,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,10,,19,,58,,905,,861,,"MISSISSIPPI
(32.738663, -89.537312)",
MINNESOTA,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,12,,,-,634,,"MINNESOTA
(44.943719, -93.094281)",
COLORADO,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,9,,24,,337,,518,,"COLORADO
(38.841772, -106.132562)",
NEW MEXICO,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,6,,25,,330,,276,,"NEW MEXICO
(34.520396, -106.244402)",
SOUTH CAROLINA,2015,42,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,41,,25,,68,,1249,,1164,,"SOUTH CAROLINA
(34.009286, -81.037094)",
WYOMING,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,1,,5,,58,,64,,"WYOMING
(43.23558, -108.110518)",
TENNESSEE,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,8,,16,,34,,722,,839,,"TENNESSEE
(35.681402, -85.774444)",
KENTUCKY,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,3,,10,,23,,439,,509,,"KENTUCKY
(37.64591, -84.774043)",
NEW YORK,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,22,,24,,49,,1088,,1084,,"NEW YORK
(42.826892, -75.544286)",
NORTH DAKOTA,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,8,,101,,74,,"NORTH DAKOTA
(47.475879, -100.121011)",
MARYLAND,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,15,,16,,38,,797,,740,,"MARYLAND
(39.290443, -76.612333)",
WISCONSIN,2015,42,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,,-,10,,82,,417,,800,,"WISCONSIN
(44.395526, -89.834513)",
NEW HAMPSHIRE,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,12,,133,,158,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
UTAH,2015,42,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,2,,7,,30,,377,,312,,"UTAH
(39.359772, -111.584173)",
PENNSYLVANIA,2015,42,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,18,,26,,66,,1230,,1220,,"PENNSYLVANIA
(40.789676, -77.858055)",
NEBRASKA,2015,42,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,5,,13,,231,,211,,"NEBRASKA
(41.640503, -99.367122)",
GEORGIA,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,30,,36,,90,,1733,,1870,,"GEORGIA
(32.836038, -83.631709)",
MONTANA,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,35,,165,,115,,"MONTANA
(47.062617, -109.430168)",
MICHIGAN,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,6,,17,,29,,729,,876,,"MICHIGAN
(44.66399, -84.711206)",
WASHINGTON,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,14,,15,,72,,822,,555,,"WASHINGTON
(47.517368, -120.467672)",
KANSAS,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,8,,25,,411,,358,,"KANSAS
(38.345528, -98.201847)",
INDIANA,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,11,,23,,463,,625,,"INDIANA
(39.76845, -86.156212)",
SOUTH DAKOTA,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,4,,11,,186,,141,,"SOUTH DAKOTA
(44.35371, -100.373709)",
NEW JERSEY,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,18,,47,,860,,989,,"NEW JERSEY
(40.104655, -74.386686)",
DELAWARE,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,11,,139,,141,,"DELAWARE
(39.008676, -75.574561)",
OREGON,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,4,,10,,20,,432,,326,,"OREGON
(44.567912, -120.156945)",
MASSACHUSETTS,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,6,,23,,57,,1018,,967,,"MASSACHUSETTS
(42.268546, -72.085064)",
MISSOURI,2015,42,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,,-,0,,23,,86,,676,,"MISSOURI
(38.636168, -92.566292)",
RHODE ISLAND,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,1,,14,,81,,107,,"RHODE ISLAND
(41.707447, -71.522488)",
VERMONT,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,1,,7,,62,,75,,"VERMONT
(43.622479, -72.51927)",
WEST VIRGINIA,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,2,,11,,142,,163,,"WEST VIRGINIA
(38.668501, -80.709421)",
VIRGINIA,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,8,,20,,54,,950,,936,,"VIRGINIA
(37.542699, -78.45822)",
ILLINOIS,2015,42,,-,0,,1,,,-,,-,,-,0,,0,,,-,1,,,-,32,,71,,1388,,1491,,"ILLINOIS
(40.477092, -88.993221)",
FLORIDA,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,146,,114,,207,,4702,,4648,,"FLORIDA
(28.915325, -81.922409)",
ARKANSAS,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,18,,13,,34,,626,,522,,"ARKANSAS
(34.748745, -92.275105)",
UNITED STATES,2015,43,,-,0,,2,,5,,4,,,-,0,,1,,1,,1,,722,,906,,1539,,41541,,42662,,,
NEW ENGLAND,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,5,,42,,87,,1800,,1844,,,
MID. ATLANTIC,2015,43,,-,0,,0,,,-,1,,,-,0,,1,,1,,,-,48,,88,,167,,3988,,4192,,,
NEW YORK CITY,2015,43,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,17,,16,,37,,752,,851,,"NEW YORK CITY
",
E.N. CENTRAL,2015,43,,-,0,,1,,1,,,-,,-,0,,0,,,-,1,,34,,98,,186,,4243,,4882,,,
W.N. CENTRAL,2015,43,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,4,,38,,59,,1577,,2581,,,
S. ATLANTIC,2015,43,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,325,,248,,471,,11601,,11667,,,
DIST. OF COL.,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,2,,9,,59,,"DIST. OF COL.
",
E.S. CENTRAL,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,21,,64,,136,,3004,,3251,,,
W.S. CENTRAL,2015,43,,-,0,,1,,2,,,-,,-,0,,0,,,-,,-,131,,150,,333,,6364,,5953,,,
MOUNTAIN,2015,43,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,42,,57,,176,,2992,,2471,,,
PACIFIC,2015,43,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,112,,116,,250,,5972,,5821,,,
AMER. SAMOA,2015,43,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2015,43,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
UTAH,2015,43,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,,-,7,,30,,387,,321,,"UTAH
(39.359772, -111.584173)",
OREGON,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,10,,21,,447,,338,,"OREGON
(44.567912, -120.156945)",
ARIZONA,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,36,,19,,53,,977,,856,,"ARIZONA
(34.869712, -111.760902)",
NEW YORK,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,22,,24,,49,,1110,,1101,,"NEW YORK
(42.826892, -75.544286)",
NEW HAMPSHIRE,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,12,,136,,161,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
SOUTH DAKOTA,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,4,,11,,187,,142,,"SOUTH DAKOTA
(44.35371, -100.373709)",
COLORADO,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,9,,24,,337,,533,,"COLORADO
(38.841772, -106.132562)",
MONTANA,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,3,,3,,35,,172,,120,,"MONTANA
(47.062617, -109.430168)",
WYOMING,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,1,,5,,58,,67,,"WYOMING
(43.23558, -108.110518)",
INDIANA,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,11,,23,,463,,639,,"INDIANA
(39.76845, -86.156212)",
PENNSYLVANIA,2015,43,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,9,,28,,67,,1266,,1238,,"PENNSYLVANIA
(40.789676, -77.858055)",
RHODE ISLAND,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,2,,1,,14,,83,,110,,"RHODE ISLAND
(41.707447, -71.522488)",
PUERTO RICO,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,N,,-,11,,22,,473,,705,,"PUERTO RICO
(18.215692, -66.414655)",
OHIO,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,32,,25,,48,,1185,,1020,,"OHIO
(40.056807, -82.405897)",
MICHIGAN,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,2,,17,,29,,746,,895,,"MICHIGAN
(44.66399, -84.711206)",
OKLAHOMA,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,25,,10,,61,,709,,624,,"OKLAHOMA
(35.468494, -97.521264)",
NEBRASKA,2015,43,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,5,,13,,231,,216,,"NEBRASKA
(41.640503, -99.367122)",
NEW MEXICO,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,6,,25,,336,,281,,"NEW MEXICO
(34.520396, -106.244402)",
NORTH CAROLINA,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,85,,29,,98,,1578,,1580,,"NORTH CAROLINA
(35.47995, -79.180571)",
WEST VIRGINIA,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,11,,154,,170,,"WEST VIRGINIA
(38.668501, -80.709421)",
MAINE,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,8,,106,,103,,"MAINE
(45.252223, -68.986647)",
WASHINGTON,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,25,,14,,72,,842,,578,,"WASHINGTON
(47.517368, -120.467672)",
VIRGINIA,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,10,,20,,54,,970,,960,,"VIRGINIA
(37.542699, -78.45822)",
HAWAII,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,6,,11,,217,,266,,"HAWAII
(21.30992, -157.858158)",
WISCONSIN,2015,43,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,,-,11,,82,,433,,810,,"WISCONSIN
(44.395526, -89.834513)",
TENNESSEE,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,10,,16,,35,,747,,865,,"TENNESSEE
(35.681402, -85.774444)",
IDAHO,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,3,,5,,108,,522,,149,,"IDAHO
(43.680635, -114.364237)",
TEXAS,2015,43,,-,0,,1,,2,,,-,,-,0,,0,,,-,,-,89,,93,,218,,3922,,3760,,"TEXAS
(31.827233, -99.423022)",
LOUISIANA,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,22,,62,,1091,,1022,,"LOUISIANA
(31.2931, -92.463284)",
ILLINOIS,2015,43,,-,0,,1,,,-,,-,,-,0,,0,,,-,1,,,-,33,,71,,1416,,1518,,"ILLINOIS
(40.477092, -88.993221)",
GEORGIA,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,30,,37,,92,,1792,,1927,,"GEORGIA
(32.836038, -83.631709)",
ALABAMA,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,6,,20,,41,,891,,984,,"ALABAMA
(32.839182, -86.631125)",
SOUTH CAROLINA,2015,43,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,44,,25,,68,,1298,,1210,,"SOUTH CAROLINA
(34.009286, -81.037094)",
KANSAS,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,9,,25,,421,,367,,"KANSAS
(38.345528, -98.201847)",
VERMONT,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,1,,7,,64,,77,,"VERMONT
(43.622479, -72.51927)",
GUAM,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,13,,"GUAM
(13.3532, 144.653198)",
MISSOURI,2015,43,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,,-,0,,23,,86,,691,,"MISSOURI
(38.636168, -92.566292)",
MINNESOTA,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,12,,,-,645,,"MINNESOTA
(44.943719, -93.094281)",
IOWA,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,4,,11,,27,,546,,444,,"IOWA
(42.46942, -93.815856)",
KENTUCKY,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,10,,23,,439,,517,,"KENTUCKY
(37.64591, -84.774043)",
ALASKA,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,3,,1,,7,,74,,54,,"ALASKA
(64.836661, -147.738891)",
DELAWARE,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,2,,11,,140,,145,,"DELAWARE
(39.008676, -75.574561)",
ARKANSAS,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,17,,13,,34,,642,,547,,"ARKANSAS
(34.748745, -92.275105)",
NEVADA,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,4,,13,,203,,144,,"NEVADA
(39.491833, -117.070159)",
CALIFORNIA,2015,43,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,83,,87,,178,,4392,,4585,,"CALIFORNIA
(37.640735, -121.002435)",
NORTH DAKOTA,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,8,,106,,76,,"NORTH DAKOTA
(47.475879, -100.121011)",
NEW JERSEY,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,18,,47,,860,,1002,,"NEW JERSEY
(40.104655, -74.386686)",
FLORIDA,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,137,,114,,207,,4841,,4849,,"FLORIDA
(28.915325, -81.922409)",
MISSISSIPPI,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,5,,18,,58,,927,,885,,"MISSISSIPPI
(32.738663, -89.537312)",
CONNECTICUT,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,8,,22,,377,,393,,"CONNECTICUT
(41.544654, -72.651713)",
MASSACHUSETTS,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,2,,22,,57,,1034,,1000,,"MASSACHUSETTS
(42.268546, -72.085064)",
MARYLAND,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,18,,16,,38,,819,,767,,"MARYLAND
(39.290443, -76.612333)",
UNITED STATES,2015,44,,-,0,,2,,5,,5,,,-,0,,1,,1,,1,,580,,907,,1544,,42550,,43923,,,
NEW ENGLAND,2015,44,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,4,,41,,87,,1813,,1895,,,
MID. ATLANTIC,2015,44,,-,0,,0,,,-,1,,,-,0,,1,,1,,,-,63,,87,,167,,4081,,4283,,,
NEW YORK CITY,2015,44,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,20,,16,,37,,772,,869,,"NEW YORK CITY
",
E.N. CENTRAL,2015,44,,-,0,,1,,1,,,-,,-,0,,0,,,-,1,,23,,96,,186,,4290,,5000,,,
W.N. CENTRAL,2015,44,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,5,,38,,59,,1603,,2640,,,
S. ATLANTIC,2015,44,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,268,,248,,472,,11934,,12037,,,
DIST. OF COL.,2015,44,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,2,,9,,60,,"DIST. OF COL.
",
E.S. CENTRAL,2015,44,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,19,,63,,136,,3058,,3333,,,
W.S. CENTRAL,2015,44,,-,0,,1,,2,,,-,,-,0,,0,,,-,,-,108,,154,,333,,6611,,6228,,,
MOUNTAIN,2015,44,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,33,,57,,176,,3060,,2536,,,
PACIFIC,2015,44,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,57,,116,,252,,6100,,5971,,,
AMER. SAMOA,2015,44,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2015,44,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,44,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
TENNESSEE,2015,44,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,15,,16,,35,,776,,895,,"TENNESSEE
(35.681402, -85.774444)",
COLORADO,2015,44,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,9,,24,,337,,543,,"COLORADO
(38.841772, -106.132562)",
