Reporting Area,MMWR Year,MMWR Week,"Chlamydia trachomatis infection, Current week","Chlamydia trachomatis infection, Current week, flag","Chlamydia trachomatis infection, Previous 52 weeks Med","Chlamydia trachomatis infection, Previous 52 weeks Med, flag","Chlamydia trachomatis infection, Previous 52 weeks Max","Chlamydia trachomatis infection, Previous 52 weeks Max, flag","Chlamydia trachomatis infection, Cum 2016","Chlamydia trachomatis infection, Cum 2016, flag","Chlamydia trachomatis infection, Cum 2015","Chlamydia trachomatis infection, Cum 2015, flag","Coccidioidomycosis, Current week","Coccidioidomycosis, Current week, flag","Coccidioidomycosis, Previous 52 weeks Med","Coccidioidomycosis, Previous 52 weeks Med, flag","Coccidioidomycosis, Previous 52 weeks Max","Coccidioidomycosis, Previous 52 weeks Max, flag","Coccidioidomycosis, Cum 2016","Coccidioidomycosis, Cum 2016, flag","Coccidioidomycosis, Cum 2015","Coccidioidomycosis, Cum 2015, flag",Location 1,Location 2
W.S. CENTRAL,2016,23,3089,,4066,,6706,,87454,,85745,,,-,0,,2,,6,,2,,,
MOUNTAIN,2016,23,1318,,1963,,2329,,43056,,45374,,145,,147,,283,,2900,,2594,,,
PACIFIC,2016,23,1988,,4862,,5277,,103512,,109406,,2,,63,,99,,1028,,1062,,,
AMER. SAMOA,2016,23,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2016,23,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,23,,-,10,,23,,29,,379,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
UTAH,2016,23,97,,178,,220,,4093,,3801,,,-,0,,5,,6,,25,,"UTAH
(39.359772, -111.584173)",
NEBRASKA,2016,23,78,,141,,246,,3487,,3578,,,-,0,,3,,7,,6,,"NEBRASKA
(41.640503, -99.367122)",
FLORIDA,2016,23,1177,,1821,,2249,,40794,,38982,,,N,0,,0,,,N,,N,"FLORIDA
(28.915325, -81.922409)",
OKLAHOMA,2016,23,50,,376,,483,,5790,,9157,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.468494, -97.521264)",
COLORADO,2016,23,519,,450,,822,,10391,,11161,,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
NEW MEXICO,2016,23,34,,241,,334,,5254,,5857,,,-,0,,2,,5,,16,,"NEW MEXICO
(34.520396, -106.244402)",
MONTANA,2016,23,49,,83,,114,,1971,,1806,,,-,0,,1,,7,,4,,"MONTANA
(47.062617, -109.430168)",
INDIANA,2016,23,293,,586,,1223,,13623,,12245,,,N,0,,0,,,N,,N,"INDIANA
(39.76845, -86.156212)",
NEW JERSEY,2016,23,255,,619,,947,,14220,,14206,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.104655, -74.386686)",
PENNSYLVANIA,2016,23,774,,1094,,1477,,25485,,23106,,,N,0,,0,,,N,,N,"PENNSYLVANIA
(40.789676, -77.858055)",
GUAM,2016,23,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"GUAM
(13.3532, 144.653198)",
ARIZONA,2016,23,542,,629,,874,,14041,,13867,,145,,144,,282,,2877,,2505,,"ARIZONA
(34.869712, -111.760902)",
ALASKA,2016,23,,-,100,,189,,1897,,2404,,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
WISCONSIN,2016,23,336,,494,,606,,11502,,10724,,,-,0,,1,,1,,6,,"WISCONSIN
(44.395526, -89.834513)",
RHODE ISLAND,2016,23,,-,69,,227,,1375,,2109,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
IDAHO,2016,23,,-,112,,211,,2613,,2370,,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
WYOMING,2016,23,21,,38,,73,,865,,889,,,-,0,,2,,,-,6,,"WYOMING
(43.23558, -108.110518)",
OHIO,2016,23,,-,1159,,1370,,23634,,24343,,1,,0,,4,,12,,4,,"OHIO
(40.056807, -82.405897)",
WASHINGTON,2016,23,463,,503,,744,,10146,,12534,,,N,0,,0,,,N,,N,"WASHINGTON
(47.517368, -120.467672)",
MAINE,2016,23,79,,76,,119,,1757,,1772,,,N,0,,0,,,N,,N,"MAINE
(45.252223, -68.986647)",
KANSAS,2016,23,21,,225,,297,,4999,,5132,,,N,0,,0,,,N,,N,"KANSAS
(38.345528, -98.201847)",
SOUTH CAROLINA,2016,23,495,,585,,735,,12853,,11877,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
TEXAS,2016,23,2291,,2722,,4611,,62867,,64643,,,N,0,,0,,,N,,N,"TEXAS
(31.827233, -99.423022)",
MASSACHUSETTS,2016,23,,-,489,,587,,10285,,10179,,,N,0,,0,,,N,,N,"MASSACHUSETTS
(42.268546, -72.085064)",
ARKANSAS,2016,23,177,,374,,684,,6578,,3429,,,-,0,,2,,1,,1,,"ARKANSAS
(34.748745, -92.275105)",
MINNESOTA,2016,23,,-,416,,526,,7497,,9374,,,-,1,,8,,35,,42,,"MINNESOTA
(44.943719, -93.094281)",
ALABAMA,2016,23,,-,544,,1191,,12147,,11396,,,N,0,,0,,,N,,N,"ALABAMA
(32.839182, -86.631125)",
CONNECTICUT,2016,23,25,,249,,484,,4045,,5480,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.544654, -72.651713)",
MISSISSIPPI,2016,23,,-,392,,655,,7807,,5093,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.738663, -89.537312)",
MICHIGAN,2016,23,603,,899,,1182,,19406,,20072,,,-,0,,3,,12,,11,,"MICHIGAN
(44.66399, -84.711206)",
DELAWARE,2016,23,73,,92,,150,,2255,,1927,,,-,0,,1,,1,,,-,"DELAWARE
(39.008676, -75.574561)",
MARYLAND,2016,23,,-,568,,1033,,10919,,9352,,,-,0,,2,,2,,3,,"MARYLAND
(39.290443, -76.612333)",
PUERTO RICO,2016,23,,-,91,,478,,2821,,2294,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
NEW YORK,2016,23,817,,799,,1499,,17134,,17013,,,N,0,,0,,,N,,N,"NEW YORK
(42.826892, -75.544286)",
NORTH DAKOTA,2016,23,13,,62,,89,,1365,,1441,,,-,0,,1,,,-,5,,"NORTH DAKOTA
(47.475879, -100.121011)",
IOWA,2016,23,23,,242,,281,,5259,,5339,,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
WEST VIRGINIA,2016,23,107,,93,,186,,2121,,2212,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.668501, -80.709421)",
ILLINOIS,2016,23,40,,1264,,1558,,17565,,30785,,,N,0,,0,,,N,,N,"ILLINOIS
(40.477092, -88.993221)",
SOUTH DAKOTA,2016,23,2,,79,,119,,1511,,1714,,,-,0,,1,,2,,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
TENNESSEE,2016,23,45,,604,,792,,12383,,14111,,,N,0,,0,,,N,,N,"TENNESSEE
(35.681402, -85.774444)",
MISSOURI,2016,23,216,,565,,687,,12632,,13009,,,-,0,,1,,,-,5,,"MISSOURI
(38.636168, -92.566292)",
NEW HAMPSHIRE,2016,23,112,,111,,339,,2924,,170,,,-,0,,1,,1,,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
VIRGINIA,2016,23,1319,,703,,1358,,18052,,16022,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542699, -78.45822)",
GEORGIA,2016,23,393,,1033,,1288,,19062,,25776,,,N,0,,0,,,N,,N,"GEORGIA
(32.836038, -83.631709)",
NORTH CAROLINA,2016,23,1,,1058,,2097,,16674,,30429,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.47995, -79.180571)",
VERMONT,2016,23,,-,36,,58,,674,,808,,,N,0,,0,,,N,,N,"VERMONT
(43.622479, -72.51927)",
HAWAII,2016,23,,-,130,,162,,2310,,3165,,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
LOUISIANA,2016,23,571,,582,,3350,,12219,,8516,,,-,0,,1,,5,,1,,"LOUISIANA
(31.2931, -92.463284)",
NEVADA,2016,23,56,,204,,284,,3828,,5623,,,-,1,,7,,5,,38,,"NEVADA
(39.491833, -117.070159)",
OREGON,2016,23,378,,325,,432,,7191,,7219,,,-,0,,2,,4,,2,,"OREGON
(44.567912, -120.156945)",
KENTUCKY,2016,23,235,,285,,1462,,6222,,6285,,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
CALIFORNIA,2016,23,1147,,3735,,4230,,81968,,84084,,2,,63,,99,,1024,,1060,,"CALIFORNIA
(37.640735, -121.002435)",
UNITED STATES,2016,24,14490,,29762,,32819,,658941,,688072,,103,,211,,368,,4131,,3942,,,
NEW ENGLAND,2016,24,437,,1043,,1450,,22827,,21595,,,-,0,,1,,1,,,-,,
MID. ATLANTIC,2016,24,2424,,3749,,4263,,88997,,85397,,,-,0,,0,,,-,,-,,
NEW YORK CITY,2016,24,667,,1253,,1401,,29506,,28752,,,N,0,,0,,,N,,N,"NEW YORK CITY
",
E.N. CENTRAL,2016,24,1501,,4342,,5133,,92168,,102416,,1,,1,,6,,27,,23,,,
W.N. CENTRAL,2016,24,303,,1731,,1973,,38863,,41240,,,-,1,,8,,45,,61,,,
S. ATLANTIC,2016,24,3131,,6054,,7463,,131707,,145838,,,-,0,,2,,3,,3,,,
DIST. OF COL.,2016,24,57,,156,,298,,3610,,3506,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,24,639,,1837,,2607,,39854,,39492,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2016,24,2544,,4069,,6706,,90585,,90709,,,-,0,,2,,6,,2,,,
C.N.M.I.,2016,31,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
MOUNTAIN,2016,24,1541,,1954,,2356,,45163,,47257,,100,,147,,283,,2996,,2742,,,
PACIFIC,2016,24,1970,,4881,,5280,,108777,,114128,,2,,63,,99,,1053,,1111,,,
AMER. SAMOA,2016,24,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2016,24,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,24,,-,10,,23,,29,,391,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
NEW JERSEY,2016,24,190,,620,,961,,14902,,14783,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.104655, -74.386686)",
GUAM,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
MISSISSIPPI,2016,24,328,,387,,655,,8041,,5611,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.738663, -89.537312)",
VIRGINIA,2016,24,557,,703,,1358,,18609,,16832,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542699, -78.45822)",
CONNECTICUT,2016,24,,-,249,,484,,4195,,5768,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.544654, -72.651713)",
NEVADA,2016,24,78,,202,,284,,4078,,5852,,,-,1,,7,,5,,39,,"NEVADA
(39.491833, -117.070159)",
MONTANA,2016,24,55,,83,,114,,2026,,1870,,,-,0,,1,,7,,4,,"MONTANA
(47.062617, -109.430168)",
MAINE,2016,24,53,,76,,119,,1810,,1861,,,N,0,,0,,,N,,N,"MAINE
(45.252223, -68.986647)",
NEW HAMPSHIRE,2016,24,150,,111,,339,,3072,,225,,,-,0,,1,,1,,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
NORTH CAROLINA,2016,24,,-,1047,,2097,,16943,,31464,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.47995, -79.180571)",
KENTUCKY,2016,24,311,,285,,1462,,6531,,6516,,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
IDAHO,2016,24,,-,112,,211,,2613,,2454,,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
RHODE ISLAND,2016,24,67,,68,,227,,1504,,2244,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
VERMONT,2016,24,,-,36,,58,,674,,863,,,N,0,,0,,,N,,N,"VERMONT
(43.622479, -72.51927)",
MICHIGAN,2016,24,452,,894,,1182,,20259,,20969,,,-,0,,3,,13,,13,,"MICHIGAN
(44.66399, -84.711206)",
PENNSYLVANIA,2016,24,708,,1094,,1477,,26549,,24050,,,N,0,,0,,,N,,N,"PENNSYLVANIA
(40.789676, -77.858055)",
FLORIDA,2016,24,1196,,1821,,2249,,42729,,40727,,,N,0,,0,,,N,,N,"FLORIDA
(28.915325, -81.922409)",
NORTH DAKOTA,2016,24,12,,62,,91,,1447,,1512,,,-,0,,1,,1,,5,,"NORTH DAKOTA
(47.475879, -100.121011)",
IOWA,2016,24,24,,242,,281,,5453,,5548,,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
MINNESOTA,2016,24,2,,417,,526,,8204,,9755,,,-,1,,8,,38,,44,,"MINNESOTA
(44.943719, -93.094281)",
DELAWARE,2016,24,67,,92,,150,,2322,,2016,,,-,0,,1,,1,,,-,"DELAWARE
(39.008676, -75.574561)",
KANSAS,2016,24,4,,225,,297,,5132,,5369,,,N,0,,0,,,N,,N,"KANSAS
(38.345528, -98.201847)",
NEBRASKA,2016,24,78,,153,,246,,3743,,3720,,,-,0,,1,,4,,6,,"NEBRASKA
(41.640503, -99.367122)",
WEST VIRGINIA,2016,24,,-,93,,186,,2121,,2297,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.668501, -80.709421)",
NEW MEXICO,2016,24,81,,240,,334,,5459,,6044,,,-,0,,2,,5,,18,,"NEW MEXICO
(34.520396, -106.244402)",
WASHINGTON,2016,24,,-,501,,744,,10146,,13131,,,N,0,,0,,,N,,N,"WASHINGTON
(47.517368, -120.467672)",
ALASKA,2016,24,,-,100,,189,,1897,,2495,,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
ILLINOIS,2016,24,46,,1206,,1558,,18745,,32073,,,N,0,,0,,,N,,N,"ILLINOIS
(40.477092, -88.993221)",
OKLAHOMA,2016,24,54,,364,,483,,6149,,9568,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.468494, -97.521264)",
SOUTH DAKOTA,2016,24,1,,80,,119,,1627,,1798,,,-,0,,1,,2,,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
LOUISIANA,2016,24,,-,582,,3350,,12219,,10164,,,-,0,,1,,5,,1,,"LOUISIANA
(31.2931, -92.463284)",
INDIANA,2016,24,267,,592,,1223,,14190,,12864,,,N,0,,0,,,N,,N,"INDIANA
(39.76845, -86.156212)",
PUERTO RICO,2016,24,350,,92,,480,,3605,,2431,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
WISCONSIN,2016,24,272,,494,,610,,11996,,11133,,,-,0,,1,,1,,6,,"WISCONSIN
(44.395526, -89.834513)",
CALIFORNIA,2016,24,1651,,3744,,4230,,86693,,87705,,2,,63,,99,,1049,,1108,,"CALIFORNIA
(37.640735, -121.002435)",
OHIO,2016,24,464,,1160,,1355,,26978,,25377,,1,,0,,4,,13,,4,,"OHIO
(40.056807, -82.405897)",
GEORGIA,2016,24,337,,1032,,1288,,19870,,26790,,,N,0,,0,,,N,,N,"GEORGIA
(32.836038, -83.631709)",
TENNESSEE,2016,24,,-,601,,792,,12521,,14778,,,N,0,,0,,,N,,N,"TENNESSEE
(35.681402, -85.774444)",
UTAH,2016,24,114,,180,,220,,4300,,3949,,,-,0,,5,,6,,25,,"UTAH
(39.359772, -111.584173)",
TEXAS,2016,24,2421,,2719,,4611,,65447,,67054,,,N,0,,0,,,N,,N,"TEXAS
(31.827233, -99.423022)",
ARKANSAS,2016,24,69,,371,,684,,6770,,3923,,,-,0,,2,,1,,1,,"ARKANSAS
(34.748745, -92.275105)",
MASSACHUSETTS,2016,24,167,,491,,587,,11572,,10634,,,N,0,,0,,,N,,N,"MASSACHUSETTS
(42.268546, -72.085064)",
SOUTH CAROLINA,2016,24,563,,585,,735,,13422,,12318,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
HAWAII,2016,24,,-,131,,162,,2531,,3302,,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
NEW YORK,2016,24,859,,802,,1499,,18040,,17812,,,N,0,,0,,,N,,N,"NEW YORK
(42.826892, -75.544286)",
ALABAMA,2016,24,,-,550,,1191,,12761,,12587,,,N,0,,0,,,N,,N,"ALABAMA
(32.839182, -86.631125)",
MISSOURI,2016,24,182,,565,,687,,13257,,13538,,,-,0,,1,,,-,6,,"MISSOURI
(38.636168, -92.566292)",
WYOMING,2016,24,28,,38,,73,,906,,915,,1,,0,,2,,1,,6,,"WYOMING
(43.23558, -108.110518)",
OREGON,2016,24,319,,327,,432,,7510,,7495,,,-,0,,2,,4,,3,,"OREGON
(44.567912, -120.156945)",
MARYLAND,2016,24,354,,583,,1033,,12081,,9888,,,-,0,,2,,2,,3,,"MARYLAND
(39.290443, -76.612333)",
COLORADO,2016,24,607,,450,,830,,11093,,11640,,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
ARIZONA,2016,24,578,,629,,874,,14688,,14533,,99,,144,,282,,2972,,2650,,"ARIZONA
(34.869712, -111.760902)",
UNITED STATES,2016,25,16054,,29688,,32854,,687297,,715798,,138,,212,,369,,4334,,4137,,,
NEW ENGLAND,2016,25,534,,1034,,1450,,23724,,22622,,,-,0,,1,,1,,,-,,
MID. ATLANTIC,2016,25,2340,,3767,,4263,,92710,,89115,,,-,0,,0,,,-,,-,,
NEW YORK CITY,2016,25,602,,1257,,1401,,30769,,29997,,,N,0,,0,,,N,,N,"NEW YORK CITY
",
E.N. CENTRAL,2016,25,1448,,4344,,5133,,96323,,106516,,,-,1,,6,,30,,23,,,
W.N. CENTRAL,2016,25,289,,1759,,1975,,40636,,42884,,,-,1,,8,,47,,62,,,
S. ATLANTIC,2016,25,3300,,6062,,7463,,136581,,151418,,,-,0,,2,,3,,5,,,
DIST. OF COL.,2016,25,126,,156,,298,,3741,,3652,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,25,863,,1815,,2491,,41027,,41136,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2016,25,3496,,4042,,6706,,95610,,94140,,,-,0,,2,,6,,3,,,
MOUNTAIN,2016,25,1199,,1968,,2386,,47039,,49091,,135,,147,,284,,3124,,2885,,,
PACIFIC,2016,25,2585,,4882,,5280,,113647,,118876,,3,,63,,99,,1123,,1159,,,
AMER. SAMOA,2016,25,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2016,25,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,25,,-,10,,23,,29,,405,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
PENNSYLVANIA,2016,25,807,,1094,,1477,,27632,,25196,,,N,0,,0,,,N,,N,"PENNSYLVANIA
(40.789676, -77.858055)",
NEVADA,2016,25,73,,213,,319,,4281,,6109,,,-,1,,7,,5,,42,,"NEVADA
(39.491833, -117.070159)",
KENTUCKY,2016,25,445,,296,,1462,,6975,,6650,,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
IOWA,2016,25,20,,242,,281,,5666,,5786,,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
MINNESOTA,2016,25,2,,421,,526,,8731,,10126,,,-,1,,8,,40,,44,,"MINNESOTA
(44.943719, -93.094281)",
ALASKA,2016,25,,-,101,,189,,1990,,2588,,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
TENNESSEE,2016,25,109,,593,,792,,12824,,15328,,,N,0,,0,,,N,,N,"TENNESSEE
(35.681402, -85.774444)",
GUAM,2016,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
WYOMING,2016,25,38,,38,,73,,949,,957,,,-,0,,2,,1,,7,,"WYOMING
(43.23558, -108.110518)",
PUERTO RICO,2016,25,239,,92,,480,,3862,,2477,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
MONTANA,2016,25,2,,83,,114,,2029,,1938,,,-,0,,1,,7,,5,,"MONTANA
(47.062617, -109.430168)",
SOUTH DAKOTA,2016,25,8,,80,,119,,1823,,1866,,,-,0,,1,,2,,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
MAINE,2016,25,33,,75,,119,,1844,,1945,,,N,0,,0,,,N,,N,"MAINE
(45.252223, -68.986647)",
KANSAS,2016,25,3,,224,,297,,5267,,5585,,,N,0,,0,,,N,,N,"KANSAS
(38.345528, -98.201847)",
NEW JERSEY,2016,25,234,,620,,977,,15565,,15389,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.104655, -74.386686)",
LOUISIANA,2016,25,607,,575,,3350,,13914,,10332,,,-,0,,1,,5,,1,,"LOUISIANA
(31.2931, -92.463284)",
MASSACHUSETTS,2016,25,307,,491,,588,,12106,,11089,,,N,0,,0,,,N,,N,"MASSACHUSETTS
(42.268546, -72.085064)",
MARYLAND,2016,25,467,,588,,1033,,12597,,10441,,,-,0,,2,,2,,5,,"MARYLAND
(39.290443, -76.612333)",
FLORIDA,2016,25,996,,1821,,2249,,44395,,42357,,,N,0,,0,,,N,,N,"FLORIDA
(28.915325, -81.922409)",
NORTH DAKOTA,2016,25,2,,61,,91,,1488,,1578,,,-,0,,1,,1,,6,,"NORTH DAKOTA
(47.475879, -100.121011)",
ILLINOIS,2016,25,69,,1133,,1558,,19846,,33375,,,N,0,,0,,,N,,N,"ILLINOIS
(40.477092, -88.993221)",
IDAHO,2016,25,,-,112,,211,,2613,,2582,,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
NEW MEXICO,2016,25,90,,240,,334,,5763,,6269,,,-,0,,2,,5,,19,,"NEW MEXICO
(34.520396, -106.244402)",
NEBRASKA,2016,25,84,,150,,246,,3841,,3834,,,-,0,,1,,4,,6,,"NEBRASKA
(41.640503, -99.367122)",
NEW YORK,2016,25,697,,804,,1499,,18744,,18533,,,N,0,,0,,,N,,N,"NEW YORK
(42.826892, -75.544286)",
CALIFORNIA,2016,25,1678,,3743,,4231,,90421,,91364,,3,,63,,99,,1119,,1156,,"CALIFORNIA
(37.640735, -121.002435)",
NORTH CAROLINA,2016,25,,-,1047,,2097,,17166,,32257,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.47995, -79.180571)",
VIRGINIA,2016,25,606,,696,,1358,,19215,,17463,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542699, -78.45822)",
TEXAS,2016,25,2644,,2718,,4611,,68158,,69555,,,N,0,,0,,,N,,N,"TEXAS
(31.827233, -99.423022)",
WASHINGTON,2016,25,575,,496,,744,,10721,,13661,,,N,0,,0,,,N,,N,"WASHINGTON
(47.517368, -120.467672)",
SOUTH CAROLINA,2016,25,490,,585,,735,,13918,,12926,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
VERMONT,2016,25,2,,34,,58,,736,,906,,,N,0,,0,,,N,,N,"VERMONT
(43.622479, -72.51927)",
CONNECTICUT,2016,25,3,,249,,484,,4266,,6039,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.544654, -72.651713)",
RHODE ISLAND,2016,25,64,,68,,227,,1568,,2352,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
MISSISSIPPI,2016,25,309,,387,,655,,8467,,6048,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.738663, -89.537312)",
HAWAII,2016,25,1,,130,,162,,2673,,3445,,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
DELAWARE,2016,25,106,,92,,150,,2427,,2098,,,-,0,,1,,1,,,-,"DELAWARE
(39.008676, -75.574561)",
GEORGIA,2016,25,433,,1032,,1288,,20856,,27824,,,N,0,,0,,,N,,N,"GEORGIA
(32.836038, -83.631709)",
OREGON,2016,25,331,,327,,432,,7842,,7818,,,-,0,,2,,4,,3,,"OREGON
(44.567912, -120.156945)",
COLORADO,2016,25,428,,450,,829,,11517,,12076,,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
ARKANSAS,2016,25,196,,369,,684,,7082,,4278,,,-,0,,2,,1,,2,,"ARKANSAS
(34.748745, -92.275105)",
INDIANA,2016,25,248,,590,,1223,,14714,,13342,,,N,0,,0,,,N,,N,"INDIANA
(39.76845, -86.156212)",
WISCONSIN,2016,25,128,,498,,610,,12346,,11563,,,-,0,,1,,1,,6,,"WISCONSIN
(44.395526, -89.834513)",
WEST VIRGINIA,2016,25,76,,93,,186,,2266,,2400,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.668501, -80.709421)",
ARIZONA,2016,25,459,,629,,874,,15400,,15058,,135,,142,,282,,3100,,2787,,"ARIZONA
(34.869712, -111.760902)",
OKLAHOMA,2016,25,49,,353,,483,,6456,,9975,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.468494, -97.521264)",
UTAH,2016,25,109,,181,,220,,4487,,4102,,,-,0,,5,,6,,25,,"UTAH
(39.359772, -111.584173)",
MISSOURI,2016,25,170,,565,,687,,13820,,14109,,,-,0,,1,,,-,6,,"MISSOURI
(38.636168, -92.566292)",
NEW HAMPSHIRE,2016,25,125,,114,,339,,3204,,291,,,-,0,,1,,1,,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
OHIO,2016,25,461,,1162,,1355,,28146,,26417,,,-,0,,4,,13,,4,,"OHIO
(40.056807, -82.405897)",
MICHIGAN,2016,25,542,,903,,1182,,21271,,21819,,,-,0,,3,,16,,13,,"MICHIGAN
(44.66399, -84.711206)",
ALABAMA,2016,25,,-,544,,767,,12761,,13110,,,N,0,,0,,,N,,N,"ALABAMA
(32.839182, -86.631125)",
UNITED STATES,2016,26,14724,,29806,,32854,,712464,,740397,,107,,213,,369,,4451,,4360,,,
NEW ENGLAND,2016,26,278,,1034,,1450,,24208,,23374,,,-,0,,1,,1,,,-,,
VIRGIN ISL.,2016,31,,-,10,,22,,177,,478,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
MID. ATLANTIC,2016,26,2282,,3768,,4263,,96299,,92229,,,-,0,,0,,,-,,-,,
NEW YORK CITY,2016,26,553,,1266,,1401,,31926,,30988,,,N,0,,0,,,N,,N,"NEW YORK CITY
",
E.N. CENTRAL,2016,26,741,,4345,,5133,,98249,,110100,,,-,1,,6,,30,,24,,,
W.N. CENTRAL,2016,26,378,,1764,,1976,,42755,,44333,,,-,1,,8,,49,,63,,,
S. ATLANTIC,2016,26,3829,,6096,,7463,,142760,,156363,,,-,0,,1,,3,,5,,,
DIST. OF COL.,2016,26,59,,156,,298,,3810,,3920,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,26,571,,1815,,2491,,42424,,42760,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2016,26,3181,,4037,,6706,,99094,,97914,,,-,0,,2,,6,,4,,,
MOUNTAIN,2016,26,1207,,1978,,2406,,48821,,50572,,106,,147,,284,,3211,,3037,,,
PACIFIC,2016,26,2257,,4882,,5281,,117854,,122752,,1,,63,,99,,1151,,1227,,,
AMER. SAMOA,2016,26,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2016,26,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,26,,-,10,,23,,29,,409,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
