Reporting Area,MMWR Year,MMWR Week,"Rubella, Current week","Rubella, Current week, flag","Rubella, Previous 52 weeks Med","Rubella, Previous 52 weeks Med, flag","Rubella, Previous 52 weeks Max","Rubella, Previous 52 weeks Max, flag","Rubella, Cum 2016","Rubella, Cum 2016, flag","Rubella, Cum 2015","Rubella, Cum 2015, flag","Rubella, congenital syndrome, Current week","Rubella, congenital syndrome, Current week, flag","Rubella, congenital syndrome, Previous 52 weeks Med","Rubella, congenital syndrome, Previous 52 weeks Med, flag","Rubella, congenital syndrome, Previous 52 weeks Max","Rubella, congenital syndrome, Previous 52 weeks Max, flag","Rubella, congenital syndrome, Cum 2016","Rubella, congenital syndrome, Cum 2016, flag","Rubella, congenital syndrome, Cum 2015","Rubella, congenital syndrome, Cum 2015, flag","Salmonellosis, Current week","Salmonellosis, Current week, flag","Salmonellosis, Previous 52 weeks Med","Salmonellosis, Previous 52 weeks Med, flag","Salmonellosis, Previous 52 weeks Max","Salmonellosis, Previous 52 weeks Max, flag","Salmonellosis, Cum 2016","Salmonellosis, Cum 2016, flag","Salmonellosis, Cum 2015","Salmonellosis, Cum 2015, flag",Location 1,Location 2
OKLAHOMA,2016,22,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,13,,14,,61,,194,,145,,"OKLAHOMA
(35.468494, -97.521264)",
NEBRASKA,2016,22,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,6,,5,,13,,78,,108,,"NEBRASKA
(41.640503, -99.367122)",
VIRGINIA,2016,22,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,8,,20,,55,,275,,291,,"VIRGINIA
(37.542699, -78.45822)",
OHIO,2016,22,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,27,,27,,48,,509,,452,,"OHIO
(40.056807, -82.405897)",
IDAHO,2016,22,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,5,,119,,59,,111,,"IDAHO
(43.680635, -114.364237)",
IOWA,2016,22,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,11,,26,,214,,246,,"IOWA
(42.46942, -93.815856)",
SOUTH CAROLINA,2016,22,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,15,,26,,68,,302,,319,,"SOUTH CAROLINA
(34.009286, -81.037094)",
ILLINOIS,2016,22,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,29,,71,,393,,646,,"ILLINOIS
(40.477092, -88.993221)",
CONNECTICUT,2016,22,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,8,,22,,151,,164,,"CONNECTICUT
(41.544654, -72.651713)",
NEW MEXICO,2016,22,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,7,,26,,78,,116,,"NEW MEXICO
(34.520396, -106.244402)",
NORTH CAROLINA,2016,22,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,31,,169,,323,,396,,"NORTH CAROLINA
(35.47995, -79.180571)",
ARKANSAS,2016,22,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,9,,15,,34,,155,,172,,"ARKANSAS
(34.748745, -92.275105)",
ARIZONA,2016,22,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,11,,15,,49,,258,,352,,"ARIZONA
(34.869712, -111.760902)",
MICHIGAN,2016,22,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,2,,18,,35,,292,,354,,"MICHIGAN
(44.66399, -84.711206)",
MISSISSIPPI,2016,22,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,16,,56,,196,,261,,"MISSISSIPPI
(32.738663, -89.537312)",
WYOMING,2016,22,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,1,,7,,26,,35,,"WYOMING
(43.23558, -108.110518)",
TENNESSEE,2016,22,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,10,,16,,33,,267,,273,,"TENNESSEE
(35.681402, -85.774444)",
KANSAS,2016,22,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,2,,8,,25,,116,,172,,"KANSAS
(38.345528, -98.201847)",
FLORIDA,2016,22,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,82,,113,,191,,1548,,1606,,"FLORIDA
(28.915325, -81.922409)",
MARYLAND,2016,22,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,1,,15,,37,,223,,287,,"MARYLAND
(39.290443, -76.612333)",
CALIFORNIA,2016,22,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,4,,95,,190,,1585,,1842,,"CALIFORNIA
(37.640735, -121.002435)",
OREGON,2016,22,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,7,,8,,21,,139,,171,,"OREGON
(44.567912, -120.156945)",
GUAM,2016,22,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"GUAM
(13.3532, 144.653198)",
GEORGIA,2016,22,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,9,,35,,85,,492,,531,,"GEORGIA
(32.836038, -83.631709)",
SOUTH DAKOTA,2016,22,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,4,,11,,59,,88,,"SOUTH DAKOTA
(44.35371, -100.373709)",
NEVADA,2016,22,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,4,,14,,12,,83,,"NEVADA
(39.491833, -117.070159)",
WISCONSIN,2016,22,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,,-,11,,45,,51,,387,,"WISCONSIN
(44.395526, -89.834513)",
MASSACHUSETTS,2016,22,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,20,,50,,331,,381,,"MASSACHUSETTS
(42.268546, -72.085064)",
VERMONT,2016,22,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,1,,10,,45,,29,,"VERMONT
(43.622479, -72.51927)",
UNITED STATES,2016,23,,-,0,,2,,2,,1,,,-,0,,0,,,-,1,,510,,955,,2255,,13190,,16383,,,
NEW ENGLAND,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,10,,34,,87,,659,,728,,,
MID. ATLANTIC,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,87,,75,,170,,1311,,1632,,,
NEW YORK CITY,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,23,,17,,35,,310,,304,,"NEW YORK CITY
",
E.N. CENTRAL,2016,23,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,43,,85,,185,,1394,,2186,,,
W.N. CENTRAL,2016,23,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,5,,54,,138,,597,,1344,,,
S. ATLANTIC,2016,23,,-,0,,2,,2,,,-,,-,0,,0,,,-,,-,166,,274,,490,,3478,,3826,,,
DIST. OF COL.,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,28,,1,,28,,"DIST. OF COL.
",
E.S. CENTRAL,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,12,,62,,134,,1026,,1103,,,
W.S. CENTRAL,2016,23,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,146,,167,,476,,2207,,2113,,,
MOUNTAIN,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,19,,54,,187,,664,,1209,,,
PACIFIC,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,22,,106,,1110,,1854,,2242,,,
AMER. SAMOA,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"AMER. SAMOA
",
VIRGIN ISL.,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
MAINE,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,2,,2,,8,,38,,48,,"MAINE
(45.252223, -68.986647)",
CALIFORNIA,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,9,,84,,190,,1345,,1941,,"CALIFORNIA
(37.640735, -121.002435)",
LOUISIANA,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,31,,23,,62,,399,,359,,"LOUISIANA
(31.2931, -92.463284)",
IDAHO,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,6,,5,,119,,66,,165,,"IDAHO
(43.680635, -114.364237)",
ARIZONA,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,10,,15,,49,,268,,369,,"ARIZONA
(34.869712, -111.760902)",
NEVADA,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,14,,14,,94,,"NEVADA
(39.491833, -117.070159)",
HAWAII,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,6,,12,,86,,95,,"HAWAII
(21.30992, -157.858158)",
ALASKA,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,1,,7,,29,,23,,"ALASKA
(64.836661, -147.738891)",
SOUTH DAKOTA,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,4,,11,,64,,89,,"SOUTH DAKOTA
(44.35371, -100.373709)",
NORTH CAROLINA,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,31,,169,,350,,404,,"NORTH CAROLINA
(35.47995, -79.180571)",
MISSISSIPPI,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,15,,56,,196,,288,,"MISSISSIPPI
(32.738663, -89.537312)",
MISSOURI,2016,23,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,15,,42,,28,,331,,"MISSOURI
(38.636168, -92.566292)",
OREGON,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,4,,9,,21,,150,,183,,"OREGON
(44.567912, -120.156945)",
TEXAS,2016,23,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,81,,104,,387,,1424,,1408,,"TEXAS
(31.827233, -99.423022)",
KANSAS,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,2,,8,,25,,120,,182,,"KANSAS
(38.345528, -98.201847)",
NEW HAMPSHIRE,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,12,,39,,57,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
OHIO,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,36,,27,,48,,545,,482,,"OHIO
(40.056807, -82.405897)",
NEW MEXICO,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,7,,26,,80,,121,,"NEW MEXICO
(34.520396, -106.244402)",
NEW JERSEY,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,16,,48,,168,,391,,"NEW JERSEY
(40.104655, -74.386686)",
WYOMING,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,1,,7,,27,,35,,"WYOMING
(43.23558, -108.110518)",
RHODE ISLAND,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,44,,24,,17,,"RHODE ISLAND
(41.707447, -71.522488)",
NORTH DAKOTA,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,8,,47,,44,,"NORTH DAKOTA
(47.475879, -100.121011)",
PENNSYLVANIA,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,23,,24,,69,,398,,499,,"PENNSYLVANIA
(40.789676, -77.858055)",
GEORGIA,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,26,,34,,85,,541,,576,,"GEORGIA
(32.836038, -83.631709)",
MINNESOTA,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,10,,67,,,-,323,,"MINNESOTA
(44.943719, -93.094281)",
SOUTH CAROLINA,2016,23,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,26,,68,,302,,350,,"SOUTH CAROLINA
(34.009286, -81.037094)",
COLORADO,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,9,,30,,,-,191,,"COLORADO
(38.841772, -106.132562)",
KENTUCKY,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,9,,76,,200,,187,,"KENTUCKY
(37.64591, -84.774043)",
WEST VIRGINIA,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,3,,12,,65,,79,,"WEST VIRGINIA
(38.668501, -80.709421)",
TENNESSEE,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,7,,15,,33,,277,,289,,"TENNESSEE
(35.681402, -85.774444)",
UTAH,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,8,,30,,146,,151,,"UTAH
(39.359772, -111.584173)",
MICHIGAN,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,7,,18,,35,,320,,369,,"MICHIGAN
(44.66399, -84.711206)",
OKLAHOMA,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,25,,14,,61,,219,,159,,"OKLAHOMA
(35.468494, -97.521264)",
DELAWARE,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,2,,2,,11,,24,,41,,"DELAWARE
(39.008676, -75.574561)",
MASSACHUSETTS,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,8,,19,,50,,355,,402,,"MASSACHUSETTS
(42.268546, -72.085064)",
INDIANA,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,9,,28,,58,,251,,"INDIANA
(39.76845, -86.156212)",
PUERTO RICO,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,11,,27,,183,,240,,"PUERTO RICO
(18.215692, -66.414655)",
VIRGINIA,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,17,,21,,55,,304,,313,,"VIRGINIA
(37.542699, -78.45822)",
ARKANSAS,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,9,,15,,34,,165,,187,,"ARKANSAS
(34.748745, -92.275105)",
NEW YORK,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,41,,26,,48,,435,,438,,"NEW YORK
(42.826892, -75.544286)",
ILLINOIS,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,29,,71,,419,,677,,"ILLINOIS
(40.477092, -88.993221)",
MARYLAND,2016,23,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,,-,15,,37,,223,,315,,"MARYLAND
(39.290443, -76.612333)",
WASHINGTON,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,9,,0,,1035,,244,,,-,"WASHINGTON
(47.517368, -120.467672)",
WISCONSIN,2016,23,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,,-,10,,45,,52,,407,,"WISCONSIN
(44.395526, -89.834513)",
IOWA,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,11,,26,,254,,263,,"IOWA
(42.46942, -93.815856)",
NEBRASKA,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,3,,5,,13,,84,,112,,"NEBRASKA
(41.640503, -99.367122)",
MONTANA,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,2,,3,,9,,63,,83,,"MONTANA
(47.062617, -109.430168)",
VERMONT,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,1,,10,,47,,32,,"VERMONT
(43.622479, -72.51927)",
FLORIDA,2016,23,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,120,,109,,191,,1668,,1720,,"FLORIDA
(28.915325, -81.922409)",
ALABAMA,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,5,,21,,47,,353,,339,,"ALABAMA
(32.839182, -86.631125)",
CONNECTICUT,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,8,,22,,156,,172,,"CONNECTICUT
(41.544654, -72.651713)",
GUAM,2016,23,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"GUAM
(13.3532, 144.653198)",
UNITED STATES,2016,24,,-,0,,2,,2,,1,,,-,0,,0,,,-,1,,497,,895,,2254,,14354,,17602,,,
NEW ENGLAND,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,2,,34,,87,,708,,785,,,
MID. ATLANTIC,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,68,,75,,170,,1398,,1750,,,
NEW YORK CITY,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,19,,17,,35,,328,,324,,"NEW YORK CITY
",
E.N. CENTRAL,2016,24,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,40,,91,,185,,1635,,2346,,,
W.N. CENTRAL,2016,24,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,11,,47,,138,,632,,1420,,,
S. ATLANTIC,2016,24,,-,0,,2,,2,,,-,,-,0,,0,,,-,,-,177,,273,,490,,3775,,4080,,,
DIST. OF COL.,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,28,,1,,30,,"DIST. OF COL.
",
E.S. CENTRAL,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,22,,63,,134,,1125,,1193,,,
W.S. CENTRAL,2016,24,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,132,,167,,476,,2367,,2259,,,
MOUNTAIN,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,19,,50,,187,,713,,1396,,,
PACIFIC,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,26,,106,,1110,,2001,,2373,,,
AMER. SAMOA,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2016,24,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
MICHIGAN,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,6,,18,,35,,342,,394,,"MICHIGAN
(44.66399, -84.711206)",
WASHINGTON,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,20,,0,,1035,,261,,,-,"WASHINGTON
(47.517368, -120.467672)",
PENNSYLVANIA,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,14,,24,,69,,424,,541,,"PENNSYLVANIA
(40.789676, -77.858055)",
VIRGINIA,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,18,,20,,55,,333,,335,,"VIRGINIA
(37.542699, -78.45822)",
GUAM,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,5,,,-,8,,"GUAM
(13.3532, 144.653198)",
OHIO,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,34,,27,,48,,579,,527,,"OHIO
(40.056807, -82.405897)",
GEORGIA,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,26,,34,,85,,596,,635,,"GEORGIA
(32.836038, -83.631709)",
HAWAII,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,6,,12,,95,,103,,"HAWAII
(21.30992, -157.858158)",
SOUTH CAROLINA,2016,24,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,25,,68,,302,,380,,"SOUTH CAROLINA
(34.009286, -81.037094)",
PUERTO RICO,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,11,,27,,183,,255,,"PUERTO RICO
(18.215692, -66.414655)",
NEW JERSEY,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,15,,48,,168,,421,,"NEW JERSEY
(40.104655, -74.386686)",
OREGON,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,2,,9,,21,,157,,195,,"OREGON
(44.567912, -120.156945)",
TENNESSEE,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,17,,15,,33,,301,,322,,"TENNESSEE
(35.681402, -85.774444)",
MARYLAND,2016,24,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,4,,15,,37,,261,,342,,"MARYLAND
(39.290443, -76.612333)",
OKLAHOMA,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,10,,14,,61,,228,,160,,"OKLAHOMA
(35.468494, -97.521264)",
KANSAS,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,8,,25,,129,,185,,"KANSAS
(38.345528, -98.201847)",
INDIANA,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,11,,28,,200,,267,,"INDIANA
(39.76845, -86.156212)",
SOUTH DAKOTA,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,4,,11,,64,,94,,"SOUTH DAKOTA
(44.35371, -100.373709)",
VERMONT,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,1,,10,,56,,38,,"VERMONT
(43.622479, -72.51927)",
NEW YORK,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,35,,26,,48,,478,,464,,"NEW YORK
(42.826892, -75.544286)",
WISCONSIN,2016,24,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,,-,10,,45,,52,,432,,"WISCONSIN
(44.395526, -89.834513)",
NEBRASKA,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,9,,5,,13,,93,,119,,"NEBRASKA
(41.640503, -99.367122)",
WEST VIRGINIA,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,12,,67,,85,,"WEST VIRGINIA
(38.668501, -80.709421)",
FLORIDA,2016,24,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,129,,109,,189,,1798,,1822,,"FLORIDA
(28.915325, -81.922409)",
TEXAS,2016,24,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,94,,104,,387,,1547,,1513,,"TEXAS
(31.827233, -99.423022)",
LOUISIANA,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,13,,23,,62,,410,,381,,"LOUISIANA
(31.2931, -92.463284)",
NEW HAMPSHIRE,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,12,,47,,61,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
RHODE ISLAND,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,44,,24,,17,,"RHODE ISLAND
(41.707447, -71.522488)",
MONTANA,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,2,,3,,9,,67,,91,,"MONTANA
(47.062617, -109.430168)",
ARIZONA,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,8,,16,,49,,295,,387,,"ARIZONA
(34.869712, -111.760902)",
MINNESOTA,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,9,,67,,,-,338,,"MINNESOTA
(44.943719, -93.094281)",
MISSOURI,2016,24,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,12,,42,,28,,359,,"MISSOURI
(38.636168, -92.566292)",
COLORADO,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,9,,30,,,-,204,,"COLORADO
(38.841772, -106.132562)",
MASSACHUSETTS,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,18,,50,,368,,434,,"MASSACHUSETTS
(42.268546, -72.085064)",
UTAH,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,3,,7,,30,,152,,163,,"UTAH
(39.359772, -111.584173)",
IDAHO,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,5,,5,,119,,71,,284,,"IDAHO
(43.680635, -114.364237)",
CONNECTICUT,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,8,,22,,173,,182,,"CONNECTICUT
(41.544654, -72.651713)",
CALIFORNIA,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,4,,80,,190,,1457,,2051,,"CALIFORNIA
(37.640735, -121.002435)",
ALABAMA,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,20,,47,,370,,356,,"ALABAMA
(32.839182, -86.631125)",
NORTH DAKOTA,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,8,,51,,50,,"NORTH DAKOTA
(47.475879, -100.121011)",
MISSISSIPPI,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,4,,17,,56,,253,,311,,"MISSISSIPPI
(32.738663, -89.537312)",
NEW MEXICO,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,7,,26,,85,,129,,"NEW MEXICO
(34.520396, -106.244402)",
DELAWARE,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,11,,24,,44,,"DELAWARE
(39.008676, -75.574561)",
MAINE,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,8,,40,,53,,"MAINE
(45.252223, -68.986647)",
ILLINOIS,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,29,,71,,462,,726,,"ILLINOIS
(40.477092, -88.993221)",
WYOMING,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,1,,7,,29,,37,,"WYOMING
(43.23558, -108.110518)",
NEVADA,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,14,,14,,101,,"NEVADA
(39.491833, -117.070159)",
ARKANSAS,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,15,,15,,34,,182,,205,,"ARKANSAS
(34.748745, -92.275105)",
NORTH CAROLINA,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,31,,169,,393,,407,,"NORTH CAROLINA
(35.47995, -79.180571)",
IOWA,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,2,,11,,27,,267,,275,,"IOWA
(42.46942, -93.815856)",
ALASKA,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,1,,7,,31,,24,,"ALASKA
(64.836661, -147.738891)",
KENTUCKY,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,8,,76,,201,,204,,"KENTUCKY
(37.64591, -84.774043)",
UNITED STATES,2016,25,,-,0,,2,,2,,1,,,-,0,,0,,,-,1,,464,,837,,2254,,15187,,19025,,,
NEW ENGLAND,2016,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,4,,31,,87,,722,,851,,,
MID. ATLANTIC,2016,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,62,,77,,170,,1485,,1884,,,
NEW YORK CITY,2016,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,20,,17,,35,,348,,338,,"NEW YORK CITY
",
E.N. CENTRAL,2016,25,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,47,,89,,185,,1722,,2492,,,
W.N. CENTRAL,2016,25,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,8,,40,,138,,666,,1497,,,
S. ATLANTIC,2016,25,,-,0,,2,,2,,,-,,-,0,,0,,,-,,-,145,,273,,490,,3999,,4549,,,
DIST. OF COL.,2016,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,28,,1,,32,,"DIST. OF COL.
",
E.S. CENTRAL,2016,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,19,,62,,134,,1194,,1268,,,
W.S. CENTRAL,2016,25,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,141,,167,,476,,2523,,2449,,,
MOUNTAIN,2016,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,15,,49,,143,,744,,1513,,,
