Reporting Area,MMWR Year,MMWR Week,"Mumps, Current week","Mumps, Current week, flag","Mumps, Previous 52 weeks Med","Mumps, Previous 52 weeks Med, flag","Mumps, Previous 52 weeks Max","Mumps, Previous 52 weeks Max, flag","Mumps, Cum 2016","Mumps, Cum 2016, flag","Mumps, Cum 2015","Mumps, Cum 2015, flag","Pertussis, Current week","Pertussis, Current week, flag","Pertussis, Previous 52 weeks Med","Pertussis, Previous 52 weeks Med, flag","Pertussis, Previous 52 weeks Max","Pertussis, Previous 52 weeks Max, flag","Pertussis, Cum 2016","Pertussis, Cum 2016, flag","Pertussis, Cum 2015","Pertussis, Cum 2015, flag","Rabies, animal, Current week","Rabies, animal, Current week, flag","Rabies, animal, Previous 52 weeks Med","Rabies, animal, Previous 52 weeks Med, flag","Rabies, animal, Previous 52 weeks Max","Rabies, animal, Previous 52 weeks Max, flag","Rabies, animal, Cum 2016","Rabies, animal, Cum 2016, flag","Rabies, animal, Cum 2015","Rabies, animal, Cum 2015, flag",Location 1,Location 2
W.N. CENTRAL,2016,22,5,,16,,48,,464,,6,,2,,27,,64,,310,,1005,,6,,3,,10,,49,,94,,,
S. ATLANTIC,2016,22,1,,1,,8,,38,,42,,10,,28,,77,,483,,703,,,-,16,,36,,226,,450,,,
DIST. OF COL.,2016,22,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,22,,-,0,,3,,9,,6,,2,,12,,34,,382,,224,,5,,2,,5,,37,,43,,,
W.S. CENTRAL,2016,22,1,,0,,3,,22,,17,,23,,27,,163,,456,,576,,18,,17,,72,,271,,428,,,
MOUNTAIN,2016,22,1,,0,,6,,33,,14,,15,,39,,75,,692,,1491,,,-,1,,6,,2,,13,,,
PACIFIC,2016,22,,-,1,,7,,22,,21,,11,,43,,1410,,702,,2545,,2,,5,,15,,108,,85,,,
AMER. SAMOA,2016,22,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,U,0,,0,,,U,,U,"AMER. SAMOA
",
C.N.M.I.,2016,22,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,22,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
CONNECTICUT,2016,22,,-,0,,11,,33,,,-,,-,1,,4,,26,,28,,,-,3,,12,,48,,65,,"CONNECTICUT
(41.544654, -72.651713)",
ARIZONA,2016,22,1,,0,,1,,4,,,-,2,,9,,30,,180,,311,,,N,0,,0,,,N,,N,"ARIZONA
(34.869712, -111.760902)",
ALABAMA,2016,22,,-,0,,1,,1,,1,,,-,3,,8,,76,,79,,4,,1,,4,,33,,38,,"ALABAMA
(32.839182, -86.631125)",
MINNESOTA,2016,22,,-,0,,4,,21,,2,,,-,9,,27,,148,,203,,,-,0,,0,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
KANSAS,2016,22,,-,0,,2,,6,,,-,,-,4,,18,,29,,209,,3,,1,,7,,33,,58,,"KANSAS
(38.345528, -98.201847)",
NEVADA,2016,22,,-,0,,0,,,-,,-,,-,0,,7,,1,,72,,,-,0,,2,,,-,3,,"NEVADA
(39.491833, -117.070159)",
VERMONT,2016,22,,-,0,,0,,,-,1,,,-,1,,8,,45,,5,,2,,0,,3,,20,,7,,"VERMONT
(43.622479, -72.51927)",
UTAH,2016,22,,-,0,,0,,,-,,-,,-,5,,19,,58,,287,,,-,0,,4,,,-,1,,"UTAH
(39.359772, -111.584173)",
COLORADO,2016,22,,-,0,,3,,9,,5,,11,,17,,26,,352,,431,,,-,0,,0,,,-,,-,"COLORADO
(38.841772, -106.132562)",
WYOMING,2016,22,,-,0,,0,,,-,,-,,-,0,,4,,14,,11,,,-,0,,2,,,-,5,,"WYOMING
(43.23558, -108.110518)",
OREGON,2016,22,,-,0,,2,,4,,2,,1,,6,,27,,67,,304,,,-,0,,4,,5,,1,,"OREGON
(44.567912, -120.156945)",
TEXAS,2016,22,1,,0,,3,,22,,12,,20,,25,,119,,413,,525,,18,,15,,71,,246,,360,,"TEXAS
(31.827233, -99.423022)",
OHIO,2016,22,3,,0,,20,,50,,16,,8,,16,,34,,375,,359,,1,,0,,5,,7,,12,,"OHIO
(40.056807, -82.405897)",
VIRGINIA,2016,22,,-,0,,2,,6,,28,,,-,4,,35,,61,,133,,,-,0,,0,,,-,,-,"VIRGINIA
(37.542699, -78.45822)",
MARYLAND,2016,22,,-,0,,5,,,-,5,,,-,2,,7,,34,,64,,,-,6,,20,,88,,114,,"MARYLAND
(39.290443, -76.612333)",
PENNSYLVANIA,2016,22,,-,0,,2,,2,,6,,9,,19,,37,,503,,376,,,-,4,,15,,,-,127,,"PENNSYLVANIA
(40.789676, -77.858055)",
SOUTH CAROLINA,2016,22,,-,0,,1,,3,,,-,2,,2,,17,,46,,63,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
GUAM,2016,22,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"GUAM
(13.3532, 144.653198)",
NEBRASKA,2016,22,5,,0,,9,,21,,,-,2,,3,,13,,84,,387,,1,,0,,5,,5,,11,,"NEBRASKA
(41.640503, -99.367122)",
GEORGIA,2016,22,,-,0,,1,,1,,,-,,-,4,,15,,71,,89,,,-,3,,9,,,-,107,,"GEORGIA
(32.836038, -83.631709)",
OKLAHOMA,2016,22,,-,0,,0,,,-,1,,2,,0,,41,,2,,16,,,-,1,,23,,18,,28,,"OKLAHOMA
(35.468494, -97.521264)",
WISCONSIN,2016,22,,-,0,,17,,6,,4,,,-,15,,34,,345,,280,,,N,0,,0,,,N,,N,"WISCONSIN
(44.395526, -89.834513)",
ILLINOIS,2016,22,,-,11,,33,,248,,42,,,-,15,,31,,290,,232,,2,,1,,18,,14,,9,,"ILLINOIS
(40.477092, -88.993221)",
MISSISSIPPI,2016,22,,-,0,,0,,,-,,-,,-,0,,2,,1,,5,,,-,0,,2,,1,,,-,"MISSISSIPPI
(32.738663, -89.537312)",
IOWA,2016,22,,-,15,,47,,404,,3,,,-,2,,11,,38,,66,,,-,0,,0,,,-,,-,"IOWA
(42.46942, -93.815856)",
MAINE,2016,22,,-,0,,1,,4,,,-,4,,3,,10,,91,,173,,1,,1,,6,,27,,10,,"MAINE
(45.252223, -68.986647)",
ARKANSAS,2016,22,,-,0,,1,,,-,3,,1,,1,,7,,18,,13,,,-,0,,5,,7,,40,,"ARKANSAS
(34.748745, -92.275105)",
LOUISIANA,2016,22,,-,0,,1,,,-,1,,,-,1,,4,,23,,22,,,-,0,,0,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
FLORIDA,2016,22,1,,0,,1,,5,,5,,8,,7,,15,,156,,149,,,-,0,,15,,30,,84,,"FLORIDA
(28.915325, -81.922409)",
NORTH DAKOTA,2016,22,,-,0,,3,,12,,,-,,-,0,,4,,4,,11,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
HAWAII,2016,22,,-,0,,1,,2,,,-,,-,1,,4,,27,,18,,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
NEW JERSEY,2016,22,,-,0,,2,,6,,16,,,-,10,,23,,163,,145,,,-,0,,0,,,-,,-,"NEW JERSEY
(40.104655, -74.386686)",
CALIFORNIA,2016,22,,-,0,,3,,16,,19,,1,,27,,91,,373,,2163,,2,,4,,12,,94,,81,,"CALIFORNIA
(37.640735, -121.002435)",
IDAHO,2016,22,,-,0,,1,,1,,8,,2,,2,,11,,39,,123,,,-,0,,1,,,-,1,,"IDAHO
(43.680635, -114.364237)",
RHODE ISLAND,2016,22,,-,0,,1,,,-,,-,,-,0,,5,,10,,7,,,-,0,,2,,8,,4,,"RHODE ISLAND
(41.707447, -71.522488)",
NEW YORK,2016,22,,-,0,,4,,10,,13,,,-,12,,29,,250,,222,,,-,7,,33,,210,,122,,"NEW YORK
(42.826892, -75.544286)",
SOUTH DAKOTA,2016,22,,-,0,,0,,,-,,-,,-,0,,2,,5,,4,,2,,0,,2,,7,,14,,"SOUTH DAKOTA
(44.35371, -100.373709)",
MONTANA,2016,22,,-,0,,6,,19,,,-,,-,1,,18,,8,,162,,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
PUERTO RICO,2016,22,,-,0,,1,,1,,2,,,-,0,,1,,2,,8,,,-,0,,2,,,-,5,,"PUERTO RICO
(18.215692, -66.414655)",
ALASKA,2016,22,,-,0,,0,,,-,,-,,-,1,,7,,49,,60,,,-,0,,3,,9,,3,,"ALASKA
(64.836661, -147.738891)",
MASSACHUSETTS,2016,22,,-,0,,24,,147,,1,,,-,4,,13,,41,,79,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
DELAWARE,2016,22,,-,0,,1,,,-,1,,,-,0,,3,,7,,3,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
KENTUCKY,2016,22,,-,0,,3,,5,,3,,,-,6,,27,,253,,46,,1,,0,,2,,3,,5,,"KENTUCKY
(37.64591, -84.774043)",
MICHIGAN,2016,22,,-,0,,2,,7,,2,,,-,8,,25,,124,,189,,,-,0,,4,,3,,8,,"MICHIGAN
(44.66399, -84.711206)",
NEW MEXICO,2016,22,,-,0,,1,,,-,1,,,-,3,,13,,40,,94,,,-,0,,1,,2,,3,,"NEW MEXICO
(34.520396, -106.244402)",
TENNESSEE,2016,22,,-,0,,1,,3,,2,,2,,3,,8,,52,,94,,,-,0,,0,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
NEW HAMPSHIRE,2016,22,,-,0,,5,,7,,,-,,-,1,,3,,12,,11,,,-,0,,2,,8,,8,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
NORTH CAROLINA,2016,22,,-,0,,8,,23,,2,,,-,6,,31,,98,,179,,,-,7,,12,,99,,130,,"NORTH CAROLINA
(35.47995, -79.180571)",
INDIANA,2016,22,,-,0,,20,,148,,,-,,-,4,,9,,64,,74,,,-,0,,0,,,-,,-,"INDIANA
(39.76845, -86.156212)",
WASHINGTON,2016,22,,-,0,,7,,,-,,-,9,,0,,1382,,186,,,-,,-,0,,10,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
WEST VIRGINIA,2016,22,,-,0,,0,,,-,1,,,-,1,,7,,10,,23,,,-,0,,4,,9,,15,,"WEST VIRGINIA
(38.668501, -80.709421)",
MISSOURI,2016,22,,-,0,,7,,,-,1,,,-,2,,13,,2,,125,,,-,0,,4,,4,,11,,"MISSOURI
(38.636168, -92.566292)",
UNITED STATES,2016,23,5,,49,,117,,1356,,236,,107,,309,,1924,,5762,,9159,,41,,65,,128,,1104,,1617,,,
NEW ENGLAND,2016,23,,-,1,,32,,201,,3,,4,,12,,26,,250,,317,,2,,5,,13,,116,,99,,,
MID. ATLANTIC,2016,23,,-,2,,12,,36,,54,,24,,53,,92,,1072,,878,,8,,11,,33,,218,,261,,,
NEW YORK CITY,2016,23,,-,1,,10,,16,,19,,,-,8,,22,,107,,102,,,-,0,,1,,,-,4,,"NEW YORK CITY
",
E.N. CENTRAL,2016,23,1,,16,,53,,467,,72,,18,,60,,96,,1279,,1172,,5,,1,,19,,34,,31,,,
W.N. CENTRAL,2016,23,1,,18,,48,,507,,6,,,-,25,,64,,313,,1027,,,-,3,,10,,49,,100,,,
S. ATLANTIC,2016,23,1,,1,,8,,39,,43,,4,,29,,77,,512,,723,,8,,15,,36,,245,,478,,,
DIST. OF COL.,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,23,,-,0,,8,,26,,6,,1,,12,,34,,387,,231,,1,,2,,5,,38,,46,,,
ALABAMA,2016,23,,-,0,,1,,1,,1,,,-,3,,8,,80,,81,,1,,1,,4,,34,,41,,"ALABAMA
(32.839182, -86.631125)",
W.S. CENTRAL,2016,23,1,,0,,3,,24,,17,,22,,27,,163,,486,,618,,17,,17,,72,,294,,500,,,
MOUNTAIN,2016,23,1,,0,,6,,34,,14,,15,,39,,75,,719,,1527,,,-,0,,6,,2,,14,,,
PACIFIC,2016,23,,-,1,,7,,22,,21,,19,,42,,1410,,744,,2666,,,-,5,,17,,108,,88,,,
AMER. SAMOA,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,U,0,,0,,,U,,U,"AMER. SAMOA
",
C.N.M.I.,2016,23,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
MONTANA,2016,23,1,,0,,6,,20,,,-,,-,1,,18,,9,,163,,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
MISSOURI,2016,23,,-,0,,7,,,-,1,,,-,2,,13,,2,,126,,,-,0,,4,,4,,12,,"MISSOURI
(38.636168, -92.566292)",
MARYLAND,2016,23,,-,0,,5,,,-,5,,,-,2,,7,,34,,66,,,-,5,,20,,88,,122,,"MARYLAND
(39.290443, -76.612333)",
ILLINOIS,2016,23,,-,11,,33,,254,,49,,,-,15,,31,,317,,246,,1,,1,,18,,20,,10,,"ILLINOIS
(40.477092, -88.993221)",
MASSACHUSETTS,2016,23,,-,0,,25,,157,,1,,,-,4,,13,,49,,84,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
RHODE ISLAND,2016,23,,-,0,,1,,,-,,-,,-,0,,5,,10,,7,,,-,0,,2,,8,,5,,"RHODE ISLAND
(41.707447, -71.522488)",
GUAM,2016,23,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"GUAM
(13.3532, 144.653198)",
KANSAS,2016,23,,-,0,,2,,6,,,-,,-,3,,18,,29,,222,,,-,1,,7,,33,,63,,"KANSAS
(38.345528, -98.201847)",
PUERTO RICO,2016,23,,-,0,,1,,1,,3,,,-,0,,2,,4,,8,,,-,0,,2,,,-,6,,"PUERTO RICO
(18.215692, -66.414655)",
NEW YORK,2016,23,,-,0,,4,,10,,13,,19,,12,,50,,278,,230,,8,,7,,33,,218,,128,,"NEW YORK
(42.826892, -75.544286)",
NEBRASKA,2016,23,1,,0,,10,,26,,,-,,-,3,,13,,85,,389,,,-,0,,5,,5,,11,,"NEBRASKA
(41.640503, -99.367122)",
NEW MEXICO,2016,23,,-,0,,0,,,-,1,,,-,3,,13,,44,,96,,,-,0,,1,,2,,3,,"NEW MEXICO
(34.520396, -106.244402)",
SOUTH DAKOTA,2016,23,,-,0,,0,,,-,,-,,-,0,,2,,5,,4,,,-,0,,2,,7,,14,,"SOUTH DAKOTA
(44.35371, -100.373709)",
DELAWARE,2016,23,,-,0,,1,,,-,1,,1,,0,,3,,8,,3,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
NEW HAMPSHIRE,2016,23,,-,0,,5,,7,,1,,,-,1,,3,,14,,12,,1,,0,,2,,9,,8,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
IDAHO,2016,23,,-,0,,1,,1,,8,,1,,2,,9,,39,,130,,,-,0,,1,,,-,1,,"IDAHO
(43.680635, -114.364237)",
CONNECTICUT,2016,23,,-,0,,11,,33,,,-,,-,1,,4,,30,,29,,,-,3,,12,,51,,69,,"CONNECTICUT
(41.544654, -72.651713)",
ARIZONA,2016,23,,-,0,,1,,4,,,-,1,,8,,30,,181,,314,,,N,0,,0,,,N,,N,"ARIZONA
(34.869712, -111.760902)",
VERMONT,2016,23,,-,0,,0,,,-,1,,1,,1,,8,,48,,6,,,-,1,,3,,20,,7,,"VERMONT
(43.622479, -72.51927)",
NORTH CAROLINA,2016,23,,-,0,,8,,23,,2,,,-,6,,31,,113,,187,,6,,6,,12,,110,,141,,"NORTH CAROLINA
(35.47995, -79.180571)",
NEW JERSEY,2016,23,,-,0,,2,,8,,16,,,-,10,,23,,165,,155,,,-,0,,0,,,-,,-,"NEW JERSEY
(40.104655, -74.386686)",
OREGON,2016,23,,-,0,,1,,4,,2,,,-,5,,23,,70,,323,,,-,0,,4,,5,,2,,"OREGON
(44.567912, -120.156945)",
UTAH,2016,23,,-,0,,0,,,-,,-,,-,5,,19,,66,,295,,,-,0,,4,,,-,2,,"UTAH
(39.359772, -111.584173)",
SOUTH CAROLINA,2016,23,,-,0,,1,,3,,,-,,-,2,,17,,46,,65,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
WISCONSIN,2016,23,,-,0,,17,,7,,4,,2,,15,,34,,376,,288,,,N,0,,0,,,N,,N,"WISCONSIN
(44.395526, -89.834513)",
WYOMING,2016,23,,-,0,,0,,,-,,-,,-,0,,4,,14,,11,,,-,0,,2,,,-,5,,"WYOMING
(43.23558, -108.110518)",
GEORGIA,2016,23,,-,0,,1,,1,,,-,,-,4,,15,,72,,94,,,-,3,,9,,,-,114,,"GEORGIA
(32.836038, -83.631709)",
VIRGINIA,2016,23,,-,0,,2,,6,,28,,,-,4,,35,,70,,133,,,-,0,,0,,,-,,-,"VIRGINIA
(37.542699, -78.45822)",
MAINE,2016,23,,-,0,,1,,4,,,-,3,,3,,10,,99,,179,,1,,1,,6,,28,,10,,"MAINE
(45.252223, -68.986647)",
PENNSYLVANIA,2016,23,,-,0,,2,,2,,6,,5,,19,,37,,522,,391,,,-,4,,15,,,-,129,,"PENNSYLVANIA
(40.789676, -77.858055)",
MISSISSIPPI,2016,23,,-,0,,0,,,-,,-,,-,0,,2,,1,,5,,,-,0,,2,,1,,,-,"MISSISSIPPI
(32.738663, -89.537312)",
WASHINGTON,2016,23,,-,0,,7,,,-,,-,18,,0,,1382,,204,,,-,,-,0,,10,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
MINNESOTA,2016,23,,-,0,,4,,21,,2,,,-,9,,27,,148,,207,,,-,0,,0,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
MICHIGAN,2016,23,,-,0,,2,,7,,2,,1,,8,,25,,132,,190,,1,,0,,4,,4,,9,,"MICHIGAN
(44.66399, -84.711206)",
KENTUCKY,2016,23,,-,0,,8,,22,,3,,,-,6,,27,,253,,48,,,-,0,,2,,3,,5,,"KENTUCKY
(37.64591, -84.774043)",
WEST VIRGINIA,2016,23,,-,0,,0,,,-,1,,,-,1,,7,,10,,24,,2,,0,,4,,15,,17,,"WEST VIRGINIA
(38.668501, -80.709421)",
TENNESSEE,2016,23,,-,0,,1,,3,,2,,1,,3,,8,,53,,97,,,-,0,,0,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
LOUISIANA,2016,23,,-,0,,1,,,-,1,,1,,1,,4,,26,,24,,,-,0,,0,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
ALASKA,2016,23,,-,0,,0,,,-,,-,,-,1,,7,,49,,61,,,-,0,,3,,9,,3,,"ALASKA
(64.836661, -147.738891)",
NORTH DAKOTA,2016,23,,-,0,,3,,12,,,-,,-,0,,4,,4,,11,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
NEVADA,2016,23,,-,0,,0,,,-,,-,,-,0,,7,,1,,76,,,-,0,,1,,,-,3,,"NEVADA
(39.491833, -117.070159)",
INDIANA,2016,23,,-,0,,20,,148,,1,,,-,4,,9,,64,,82,,,-,0,,0,,,-,,-,"INDIANA
(39.76845, -86.156212)",
IOWA,2016,23,,-,16,,47,,442,,3,,,-,2,,11,,40,,68,,,-,0,,0,,,-,,-,"IOWA
(42.46942, -93.815856)",
OHIO,2016,23,1,,0,,20,,51,,16,,15,,16,,34,,390,,366,,3,,0,,5,,10,,12,,"OHIO
(40.056807, -82.405897)",
FLORIDA,2016,23,1,,0,,1,,6,,6,,3,,7,,15,,159,,151,,,-,0,,15,,32,,84,,"FLORIDA
(28.915325, -81.922409)",
HAWAII,2016,23,,-,0,,1,,2,,,-,1,,1,,4,,31,,19,,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
CALIFORNIA,2016,23,,-,0,,3,,16,,19,,,-,27,,91,,390,,2263,,,-,4,,14,,94,,83,,"CALIFORNIA
(37.640735, -121.002435)",
ARKANSAS,2016,23,,-,0,,1,,,-,3,,,-,1,,7,,21,,14,,,-,0,,5,,10,,41,,"ARKANSAS
(34.748745, -92.275105)",
COLORADO,2016,23,,-,0,,3,,9,,5,,13,,16,,26,,365,,442,,,-,0,,0,,,-,,-,"COLORADO
(38.841772, -106.132562)",
OKLAHOMA,2016,23,,-,0,,0,,,-,1,,5,,0,,41,,7,,16,,,-,0,,23,,18,,28,,"OKLAHOMA
(35.468494, -97.521264)",
TEXAS,2016,23,1,,0,,3,,24,,12,,16,,25,,119,,432,,564,,17,,15,,71,,266,,431,,"TEXAS
(31.827233, -99.423022)",
UNITED STATES,2016,24,4,,49,,118,,1456,,247,,125,,307,,1924,,6113,,9477,,26,,62,,128,,1140,,1704,,,
NEW ENGLAND,2016,24,,-,1,,33,,206,,3,,2,,12,,26,,272,,326,,2,,5,,13,,121,,100,,,
KENTUCKY,2016,24,,-,0,,12,,50,,3,,1,,7,,27,,284,,48,,1,,0,,2,,4,,5,,"KENTUCKY
(37.64591, -84.774043)",
MID. ATLANTIC,2016,24,,-,2,,12,,37,,61,,32,,53,,92,,1131,,924,,11,,11,,33,,229,,282,,,
NEW YORK CITY,2016,24,,-,1,,10,,17,,24,,,-,8,,22,,116,,107,,,-,0,,1,,,-,4,,"NEW YORK CITY
",
E.N. CENTRAL,2016,24,1,,16,,53,,510,,73,,25,,60,,96,,1353,,1210,,4,,1,,19,,40,,34,,,
W.N. CENTRAL,2016,24,3,,19,,48,,526,,7,,1,,25,,64,,326,,1058,,1,,2,,10,,50,,109,,,
S. ATLANTIC,2016,24,,-,1,,8,,40,,43,,10,,29,,77,,541,,742,,2,,15,,36,,250,,499,,,
DIST. OF COL.,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,24,,-,0,,12,,54,,7,,3,,13,,34,,426,,235,,3,,2,,5,,42,,48,,,
W.S. CENTRAL,2016,24,,-,0,,3,,24,,17,,28,,28,,163,,525,,652,,3,,17,,55,,298,,523,,,
MOUNTAIN,2016,24,,-,0,,6,,35,,14,,17,,39,,75,,753,,1564,,,-,0,,6,,2,,15,,,
PACIFIC,2016,24,,-,1,,7,,24,,22,,7,,42,,1410,,786,,2766,,,-,5,,17,,108,,94,,,
AMER. SAMOA,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,U,0,,0,,,U,,U,"AMER. SAMOA
",
C.N.M.I.,2016,24,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
NEW MEXICO,2016,24,,-,0,,0,,,-,1,,,-,3,,13,,44,,96,,,-,0,,1,,2,,4,,"NEW MEXICO
(34.520396, -106.244402)",
GUAM,2016,24,,-,0,,1,,,-,4,,,-,0,,7,,,-,41,,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
MINNESOTA,2016,24,,-,0,,4,,21,,2,,,-,9,,27,,151,,209,,,-,0,,0,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
DELAWARE,2016,24,,-,0,,1,,,-,1,,,-,0,,3,,8,,3,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
KANSAS,2016,24,,-,0,,2,,6,,,-,,-,3,,18,,29,,240,,,-,1,,7,,33,,67,,"KANSAS
(38.345528, -98.201847)",
MARYLAND,2016,24,,-,0,,5,,,-,5,,,-,2,,7,,36,,66,,,-,5,,20,,88,,126,,"MARYLAND
(39.290443, -76.612333)",
MISSISSIPPI,2016,24,,-,0,,0,,,-,,-,,-,0,,2,,1,,6,,,-,0,,2,,1,,,-,"MISSISSIPPI
(32.738663, -89.537312)",
MASSACHUSETTS,2016,24,,-,0,,25,,161,,1,,,-,4,,13,,53,,88,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
IDAHO,2016,24,,-,0,,1,,1,,8,,1,,1,,9,,40,,132,,,-,0,,1,,,-,1,,"IDAHO
(43.680635, -114.364237)",
OKLAHOMA,2016,24,,-,0,,0,,,-,1,,,-,0,,41,,7,,16,,,-,0,,23,,18,,28,,"OKLAHOMA
(35.468494, -97.521264)",
VERMONT,2016,24,,-,0,,0,,,-,1,,,-,1,,8,,50,,6,,1,,1,,3,,21,,7,,"VERMONT
(43.622479, -72.51927)",
NORTH DAKOTA,2016,24,,-,0,,3,,12,,,-,,-,0,,4,,4,,11,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
NEW YORK,2016,24,,-,0,,4,,10,,13,,17,,12,,50,,301,,242,,11,,7,,33,,229,,134,,"NEW YORK
(42.826892, -75.544286)",
NEW HAMPSHIRE,2016,24,,-,0,,5,,7,,1,,,-,1,,3,,14,,12,,,-,0,,2,,9,,9,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
OREGON,2016,24,,-,0,,1,,4,,2,,,-,5,,23,,81,,346,,,-,0,,4,,5,,3,,"OREGON
(44.567912, -120.156945)",
WEST VIRGINIA,2016,24,,-,0,,0,,,-,1,,,-,1,,7,,13,,24,,2,,0,,4,,17,,18,,"WEST VIRGINIA
(38.668501, -80.709421)",
WYOMING,2016,24,,-,0,,0,,,-,,-,,-,0,,4,,14,,11,,,-,0,,2,,,-,5,,"WYOMING
(43.23558, -108.110518)",
INDIANA,2016,24,,-,0,,22,,185,,1,,,-,4,,9,,68,,90,,,-,0,,0,,,-,,-,"INDIANA
(39.76845, -86.156212)",
HAWAII,2016,24,,-,0,,1,,2,,,-,,-,1,,5,,37,,20,,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
ARIZONA,2016,24,,-,0,,1,,4,,,-,7,,8,,30,,195,,324,,,N,0,,0,,,N,,N,"ARIZONA
(34.869712, -111.760902)",
WISCONSIN,2016,24,,-,0,,17,,7,,4,,,-,16,,34,,399,,301,,,N,0,,0,,,N,,N,"WISCONSIN
(44.395526, -89.834513)",
NEBRASKA,2016,24,3,,0,,11,,33,,,-,1,,3,,13,,87,,389,,,-,0,,4,,5,,15,,"NEBRASKA
(41.640503, -99.367122)",
LOUISIANA,2016,24,,-,0,,1,,,-,1,,,-,1,,4,,26,,24,,,-,0,,0,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
GEORGIA,2016,24,,-,0,,1,,1,,,-,,-,4,,15,,73,,102,,,-,3,,9,,,-,123,,"GEORGIA
(32.836038, -83.631709)",
PENNSYLVANIA,2016,24,,-,0,,2,,2,,6,,15,,19,,37,,547,,408,,,-,4,,15,,,-,144,,"PENNSYLVANIA
(40.789676, -77.858055)",
ALASKA,2016,24,,-,0,,0,,,-,,-,,-,1,,7,,49,,61,,,-,0,,3,,9,,3,,"ALASKA
(64.836661, -147.738891)",
CONNECTICUT,2016,24,,-,0,,12,,34,,,-,,-,1,,6,,39,,32,,,-,3,,12,,54,,69,,"CONNECTICUT
(41.544654, -72.651713)",
PUERTO RICO,2016,24,,-,0,,1,,1,,3,,,-,0,,2,,4,,8,,,-,0,,2,,,-,6,,"PUERTO RICO
(18.215692, -66.414655)",
