Reporting Area,MMWR Year,MMWR Week,"Mumps, Current week","Mumps, Current week, flag","Mumps, Previous 52 weeks Med","Mumps, Previous 52 weeks Med, flag","Mumps, Previous 52 weeks Max","Mumps, Previous 52 weeks Max, flag","Mumps, Cum 2014","Mumps, Cum 2014, flag","Mumps, Cum 2013","Mumps, Cum 2013, flag","Pertussis, Current week","Pertussis, Current week, flag","Pertussis, Previous 52 weeks Med","Pertussis, Previous 52 weeks Med, flag","Pertussis, Previous 52 weeks Max","Pertussis, Previous 52 weeks Max, flag","Pertussis, Cum 2014","Pertussis, Cum 2014, flag","Pertussis, Cum 2013","Pertussis, Cum 2013, flag","Rabies, animal, Current week","Rabies, animal, Current week, flag","Rabies, animal, Previous 52 weeks Med","Rabies, animal, Previous 52 weeks Med, flag","Rabies, animal, Previous 52 weeks Max","Rabies, animal, Previous 52 weeks Max, flag","Rabies, animal, Cum 2014","Rabies, animal, Cum 2014, flag","Rabies, animal, Cum 2013","Rabies, animal, Cum 2013, flag",Location 1,Location 2
PENNSYLVANIA,2014,50,,-,0,,2,,9,,21,,13,,14,,29,,691,,602,,,-,0,,9,,,-,334,,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
MAINE,2014,50,,-,0,,0,,,-,1,,10,,7,,27,,463,,321,,,-,1,,3,,43,,49,,"MAINE
(45.25422910300006, -68.98502586699993)",
NORTH DAKOTA,2014,50,,-,0,,0,,,-,1,,,-,0,,8,,38,,83,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
KENTUCKY,2014,50,,-,0,,1,,2,,2,,,-,6,,17,,268,,366,,,-,0,,2,,8,,15,,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
MISSOURI,2014,50,,-,0,,2,,6,,8,,6,,9,,23,,471,,535,,,-,0,,3,,26,,39,,"MISSOURI
(38.63579147100006, -92.56629944499997)",
KANSAS,2014,50,,-,0,,1,,1,,,-,,-,6,,18,,310,,391,,,-,1,,5,,54,,57,,"KANSAS
(38.347742794000055, -98.20077822999997)",
OHIO,2014,50,,-,2,,97,,543,,12,,,-,25,,82,,1367,,1341,,,-,0,,5,,21,,61,,"OHIO
(40.060212455000055, -82.40425667899996)",
SOUTH DAKOTA,2014,50,,-,0,,0,,,-,,-,,-,1,,11,,105,,64,,,-,0,,2,,21,,28,,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
FLORIDA,2014,50,,-,0,,1,,1,,1,,5,,14,,32,,707,,691,,,-,0,,87,,89,,103,,"FLORIDA
(28.932042722000062, -81.92895768899996)",
GUAM,2014,50,,-,0,,0,,,-,8,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.480998894000038, 144.73149801400007)",
IOWA,2014,50,,-,0,,1,,5,,3,,,-,3,,11,,167,,303,,,-,0,,0,,,-,,-,"IOWA
(42.469401411000035, -93.81648725599996)",
TEXAS,2014,50,,-,0,,2,,14,,13,,36,,47,,353,,2270,,3533,,5,,18,,72,,855,,854,,"TEXAS
(31.827240467000024, -99.42676785299994)",
ALASKA,2014,50,,-,0,,1,,1,,,-,4,,1,,17,,133,,314,,,-,0,,1,,3,,7,,"ALASKA
(64.84507799500005, -147.72205958799998)",
ALABAMA,2014,50,,-,0,,1,,2,,4,,,-,5,,13,,268,,193,,,-,1,,7,,63,,38,,"ALABAMA
(32.84057234800002, -86.63185738799996)",
GEORGIA,2014,50,,-,0,,4,,4,,10,,,-,6,,20,,326,,302,,,-,0,,8,,,-,288,,"GEORGIA
(32.839683200000024, -83.62757885599996)",
UTAH,2014,50,,-,0,,1,,1,,2,,,-,18,,38,,776,,1254,,,-,0,,4,,22,,12,,"UTAH
(39.36070123200005, -111.58712831499997)",
MICHIGAN,2014,50,1,,0,,2,,16,,6,,17,,21,,47,,1107,,910,,,-,0,,4,,35,,40,,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
INDIANA,2014,50,,-,0,,3,,23,,4,,,-,8,,23,,409,,604,,,-,0,,4,,4,,10,,"INDIANA
(39.766913353000064, -86.14995646699998)",
WISCONSIN,2014,50,,-,0,,10,,62,,2,,,-,23,,55,,1061,,1206,,,N,0,,0,,,N,,N,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
MARYLAND,2014,50,,-,0,,1,,1,,87,,,-,3,,16,,158,,208,,3,,6,,19,,341,,364,,"MARYLAND
(39.290582950000044, -76.60925984299996)",
SOUTH CAROLINA,2014,50,,-,0,,1,,2,,2,,1,,3,,9,,153,,211,,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
RHODE ISLAND,2014,50,,-,0,,0,,,-,3,,,-,0,,23,,85,,137,,,-,0,,4,,20,,25,,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
HAWAII,2014,50,,-,0,,0,,,-,,-,,-,0,,4,,36,,50,,,-,0,,0,,,-,,-,"HAWAII
(21.30485232600006, -157.85774798099996)",
WASHINGTON,2014,50,,-,0,,1,,5,,2,,2,,8,,50,,442,,677,,,-,0,,12,,,-,,-,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
TENNESSEE,2014,50,,-,0,,1,,4,,7,,8,,6,,16,,307,,237,,,-,0,,0,,,-,,-,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
CONNECTICUT,2014,50,,-,0,,0,,,-,4,,,-,1,,6,,65,,59,,1,,2,,13,,176,,144,,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
VERMONT,2014,50,,-,0,,0,,,-,1,,,-,0,,5,,42,,114,,,-,1,,4,,52,,49,,"VERMONT
(43.62538389600007, -72.51763667599994)",
NEBRASKA,2014,50,,-,0,,0,,,-,,-,34,,3,,22,,289,,227,,,-,0,,3,,19,,34,,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
MASSACHUSETTS,2014,50,,-,0,,2,,5,,69,,,-,4,,12,,211,,342,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
NEVADA,2014,50,,-,0,,1,,2,,5,,,-,2,,8,,117,,176,,,-,0,,4,,11,,13,,"NEVADA
(39.49324221300003, -117.07183885899997)",
WEST VIRGINIA,2014,50,,-,0,,0,,,-,,-,,-,0,,3,,15,,18,,1,,1,,5,,37,,71,,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
WYOMING,2014,50,,-,0,,0,,,-,,-,,-,0,,6,,53,,72,,,-,0,,1,,,-,8,,"WYOMING
(43.23554100600006, -108.10982701399996)",
IDAHO,2014,50,,-,0,,3,,11,,,-,7,,7,,23,,352,,231,,,-,0,,2,,10,,27,,"IDAHO
(43.68263174800006, -114.36372693399994)",
ARIZONA,2014,50,,-,0,,2,,9,,1,,2,,7,,27,,421,,1404,,,N,0,,0,,,N,,N,"ARIZONA
(34.86597351900008, -111.76380664699997)",
MISSISSIPPI,2014,50,,-,0,,0,,,-,,-,,-,1,,5,,67,,58,,,-,0,,1,,1,,5,,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
VIRGINIA,2014,50,,-,0,,8,,17,,109,,,-,8,,30,,431,,377,,,-,0,,0,,,-,,-,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
DELAWARE,2014,50,,-,0,,0,,,-,,-,1,,1,,35,,205,,43,,,-,0,,0,,,-,,-,"DELAWARE
(39.00883389200004, -75.57773597599999)",
MINNESOTA,2014,50,,-,0,,6,,17,,3,,,-,10,,27,,437,,820,,,-,0,,2,,,-,59,,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
LOUISIANA,2014,50,,-,0,,0,,,-,2,,,-,1,,6,,70,,209,,,-,0,,0,,,-,7,,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
NEW YORK CITY,2014,50,,-,1,,24,,115,,34,,,-,2,,6,,99,,139,,,-,0,,2,,,-,54,,"NEW YORK CITY
(40.71426755700003, -74.00596858999995)",
NEW HAMPSHIRE,2014,50,,-,0,,2,,2,,1,,,-,1,,5,,74,,130,,,-,0,,2,,14,,29,,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
COLORADO,2014,50,,-,0,,1,,2,,4,,,-,23,,55,,1042,,1395,,,-,0,,0,,,-,,-,"COLORADO
(38.84384342200008, -106.13360911499996)",
ARKANSAS,2014,50,,-,0,,1,,1,,3,,1,,5,,30,,254,,430,,,-,1,,23,,146,,148,,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
ILLINOIS,2014,50,,-,1,,15,,122,,26,,,-,12,,26,,543,,763,,,-,0,,6,,40,,53,,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
OREGON,2014,50,,-,0,,1,,1,,3,,2,,7,,16,,378,,472,,,-,0,,3,,6,,10,,"OREGON
(44.56745049300008, -120.15502935599994)",
NEW YORK,2014,50,,-,0,,1,,10,,10,,33,,15,,40,,772,,666,,3,,7,,15,,351,,329,,"NEW YORK
(42.82700376100007, -75.54396609999998)",
NORTH CAROLINA,2014,50,,-,0,,2,,3,,4,,,-,11,,43,,637,,554,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
OKLAHOMA,2014,50,2,,0,,1,,4,,1,,3,,0,,112,,116,,143,,,-,1,,17,,95,,82,,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
MONTANA,2014,50,,-,0,,0,,,-,,-,11,,8,,25,,446,,637,,,N,0,,0,,,N,,N,"MONTANA
(47.06652795700006, -109.42441587999997)",
NEW MEXICO,2014,50,,-,0,,1,,1,,1,,,-,6,,17,,318,,593,,,-,0,,2,,9,,11,,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
CALIFORNIA,2014,50,1,,0,,6,,28,,29,,8,,100,,302,,6753,,1887,,,-,3,,21,,212,,195,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
NEW JERSEY,2014,50,,-,0,,9,,32,,80,,,-,6,,15,,267,,392,,,-,0,,0,,,-,,-,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
MID. ATLANTIC,2014,51,4,,2,,25,,172,,145,,63,,34,,64,,1923,,1840,,6,,7,,15,,357,,727,,,
E.N. CENTRAL,2014,51,1,,5,,107,,767,,50,,36,,91,,164,,4696,,4988,,,-,1,,12,,100,,165,,,
UNITED STATES,2014,51,8,,10,,117,,1112,,582,,326,,506,,1036,,27416,,27603,,30,,57,,137,,2826,,3696,,,
NEW ENGLAND,2014,51,,-,0,,2,,7,,79,,9,,17,,45,,971,,1120,,2,,5,,16,,307,,299,,,
W.N. CENTRAL,2014,51,,-,0,,6,,33,,15,,39,,38,,65,,1947,,2466,,1,,2,,8,,122,,221,,,
S. ATLANTIC,2014,51,2,,0,,9,,42,,214,,69,,56,,102,,2733,,2524,,1,,8,,92,,472,,839,,,
DIST. OF COL.,2014,51,,-,0,,4,,16,,1,,,-,0,,3,,21,,41,,,U,0,,0,,,U,,U,"DIST. OF COL.
",
E.S. CENTRAL,2014,51,,-,0,,2,,8,,13,,3,,18,,30,,923,,869,,,-,1,,7,,72,,58,,,
W.S. CENTRAL,2014,51,,-,0,,3,,20,,19,,51,,56,,499,,2777,,4421,,20,,22,,77,,1117,,1103,,,
MOUNTAIN,2014,51,,-,0,,3,,26,,13,,33,,72,,114,,3601,,5872,,,-,0,,7,,52,,71,,,
PACIFIC,2014,51,1,,0,,6,,37,,34,,23,,116,,331,,7845,,3503,,,-,5,,21,,227,,213,,,
AMER. SAMOA,2014,51,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2014,51,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2014,51,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
CONNECTICUT,2014,51,,-,0,,0,,,-,4,,,-,1,,6,,65,,59,,,-,2,,13,,176,,145,,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
MISSISSIPPI,2014,51,,-,0,,0,,,-,,-,,-,1,,5,,67,,58,,,-,0,,1,,1,,5,,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
IOWA,2014,51,,-,0,,1,,5,,3,,,-,3,,11,,173,,304,,,-,0,,0,,,-,,-,"IOWA
(42.469401411000035, -93.81648725599996)",
PUERTO RICO,2014,51,,-,0,,0,,,-,3,,,-,0,,2,,9,,34,,,-,1,,5,,47,,54,,"PUERTO RICO
(18.24828934900006, -66.49988980099994)",
NEVADA,2014,51,,-,0,,1,,2,,5,,,-,2,,8,,118,,178,,,-,0,,4,,11,,13,,"NEVADA
(39.49324221300003, -117.07183885899997)",
KANSAS,2014,51,,-,0,,1,,2,,,-,,-,6,,18,,322,,394,,1,,1,,5,,56,,60,,"KANSAS
(38.347742794000055, -98.20077822999997)",
MARYLAND,2014,51,1,,0,,1,,2,,87,,3,,2,,16,,162,,212,,,-,6,,19,,341,,369,,"MARYLAND
(39.290582950000044, -76.60925984299996)",
IDAHO,2014,51,,-,0,,3,,11,,,-,4,,7,,23,,356,,232,,,-,0,,2,,10,,27,,"IDAHO
(43.68263174800006, -114.36372693399994)",
ARIZONA,2014,51,,-,0,,2,,9,,1,,1,,7,,27,,424,,1428,,,N,0,,0,,,N,,N,"ARIZONA
(34.86597351900008, -111.76380664699997)",
OREGON,2014,51,,-,0,,1,,1,,3,,1,,8,,16,,388,,477,,,-,0,,3,,12,,10,,"OREGON
(44.56745049300008, -120.15502935599994)",
INDIANA,2014,51,,-,0,,3,,23,,4,,,-,8,,21,,420,,611,,,-,0,,4,,4,,10,,"INDIANA
(39.766913353000064, -86.14995646699998)",
MONTANA,2014,51,,-,0,,0,,,-,,-,16,,8,,25,,463,,652,,,N,0,,0,,,N,,N,"MONTANA
(47.06652795700006, -109.42441587999997)",
WYOMING,2014,51,,-,0,,0,,,-,,-,,-,0,,6,,53,,75,,,-,0,,1,,,-,8,,"WYOMING
(43.23554100600006, -108.10982701399996)",
ARKANSAS,2014,51,,-,0,,1,,1,,3,,3,,5,,30,,258,,436,,,-,1,,23,,146,,149,,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
ILLINOIS,2014,51,,-,1,,15,,122,,26,,,-,12,,30,,604,,771,,,-,0,,6,,40,,54,,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
TEXAS,2014,51,,-,0,,3,,15,,13,,42,,47,,353,,2324,,3632,,19,,18,,72,,875,,865,,"TEXAS
(31.827240467000024, -99.42676785299994)",
OKLAHOMA,2014,51,,-,0,,2,,4,,1,,6,,0,,112,,122,,143,,1,,1,,17,,96,,82,,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
NORTH CAROLINA,2014,51,,-,0,,2,,3,,4,,60,,11,,43,,697,,583,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
CALIFORNIA,2014,51,1,,0,,6,,29,,29,,1,,102,,305,,6821,,1962,,,-,3,,21,,212,,196,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
TENNESSEE,2014,51,,-,0,,1,,4,,7,,3,,6,,16,,313,,244,,,-,0,,0,,,-,,-,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
VERMONT,2014,51,,-,0,,0,,,-,1,,,-,0,,5,,42,,114,,1,,1,,4,,53,,50,,"VERMONT
(43.62538389600007, -72.51763667599994)",
MAINE,2014,51,,-,0,,0,,,-,1,,9,,7,,30,,478,,329,,,-,1,,3,,43,,50,,"MAINE
(45.25422910300006, -68.98502586699993)",
RHODE ISLAND,2014,51,,-,0,,0,,,-,3,,,-,0,,23,,93,,141,,,-,0,,4,,20,,25,,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
NEW MEXICO,2014,51,,-,0,,1,,1,,1,,,-,6,,17,,333,,599,,,-,0,,2,,9,,11,,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
ALABAMA,2014,51,,-,0,,1,,2,,4,,,-,5,,13,,275,,197,,,-,1,,7,,63,,38,,"ALABAMA
(32.84057234800002, -86.63185738799996)",
OHIO,2014,51,1,,2,,97,,544,,12,,29,,25,,82,,1424,,1422,,,-,0,,5,,21,,61,,"OHIO
(40.060212455000055, -82.40425667899996)",
NORTH DAKOTA,2014,51,,-,0,,1,,1,,1,,,-,0,,8,,43,,86,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
WEST VIRGINIA,2014,51,,-,0,,0,,,-,,-,,-,0,,3,,16,,18,,1,,1,,5,,38,,73,,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
NEBRASKA,2014,51,,-,0,,0,,,-,,-,32,,4,,34,,321,,229,,,-,0,,3,,19,,34,,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
PENNSYLVANIA,2014,51,4,,0,,2,,14,,21,,15,,14,,36,,723,,618,,,-,0,,9,,,-,342,,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
VIRGINIA,2014,51,,-,0,,8,,17,,109,,1,,9,,30,,448,,388,,,-,0,,0,,,-,,-,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
GUAM,2014,51,,-,0,,0,,,-,8,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.480998894000038, 144.73149801400007)",
GEORGIA,2014,51,,-,0,,0,,,-,10,,,-,6,,17,,321,,307,,,-,0,,8,,,-,294,,"GEORGIA
(32.839683200000024, -83.62757885599996)",
SOUTH CAROLINA,2014,51,,-,0,,1,,2,,2,,2,,3,,9,,155,,215,,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
HAWAII,2014,51,,-,0,,1,,1,,,-,,-,0,,4,,36,,50,,,-,0,,0,,,-,,-,"HAWAII
(21.30485232600006, -157.85774798099996)",
KENTUCKY,2014,51,,-,0,,1,,2,,2,,,-,5,,17,,268,,370,,,-,0,,2,,8,,15,,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
DELAWARE,2014,51,,-,0,,0,,,-,,-,,-,1,,35,,205,,52,,,-,0,,0,,,-,,-,"DELAWARE
(39.00883389200004, -75.57773597599999)",
NEW YORK CITY,2014,51,,-,1,,24,,117,,34,,,-,2,,6,,101,,140,,,-,0,,2,,,-,54,,"NEW YORK CITY
(40.71426755700003, -74.00596858999995)",
LOUISIANA,2014,51,,-,0,,0,,,-,2,,,-,1,,6,,73,,210,,,-,0,,0,,,-,7,,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
WASHINGTON,2014,51,,-,0,,1,,5,,2,,15,,7,,50,,453,,698,,,-,0,,12,,,-,,-,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
SOUTH DAKOTA,2014,51,,-,0,,0,,,-,,-,,-,1,,11,,108,,66,,,-,0,,2,,21,,28,,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
UTAH,2014,51,,-,0,,1,,1,,2,,,-,18,,38,,800,,1290,,,-,0,,4,,22,,12,,"UTAH
(39.36070123200005, -111.58712831499997)",
MASSACHUSETTS,2014,51,,-,0,,2,,5,,69,,,-,4,,12,,219,,347,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
FLORIDA,2014,51,1,,0,,1,,2,,1,,3,,12,,32,,708,,708,,,-,0,,87,,93,,103,,"FLORIDA
(28.932042722000062, -81.92895768899996)",
MISSOURI,2014,51,,-,0,,2,,6,,8,,7,,10,,23,,497,,549,,,-,0,,3,,26,,39,,"MISSOURI
(38.63579147100006, -92.56629944499997)",
NEW YORK,2014,51,,-,0,,1,,9,,10,,48,,16,,40,,822,,682,,6,,6,,15,,357,,331,,"NEW YORK
(42.82700376100007, -75.54396609999998)",
COLORADO,2014,51,,-,0,,1,,2,,4,,12,,23,,46,,1054,,1418,,,-,0,,0,,,-,,-,"COLORADO
(38.84384342200008, -106.13360911499996)",
NEW HAMPSHIRE,2014,51,,-,0,,2,,2,,1,,,-,1,,5,,74,,130,,1,,0,,2,,15,,29,,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
MICHIGAN,2014,51,,-,0,,2,,16,,6,,7,,23,,47,,1187,,954,,,-,0,,4,,35,,40,,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
MINNESOTA,2014,51,,-,0,,6,,19,,3,,,-,10,,27,,483,,838,,,-,0,,2,,,-,60,,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
ALASKA,2014,51,,-,0,,1,,1,,,-,6,,2,,17,,147,,316,,,-,0,,1,,3,,7,,"ALASKA
(64.84507799500005, -147.72205958799998)",
NEW JERSEY,2014,51,,-,0,,9,,32,,80,,,-,6,,15,,277,,400,,,-,0,,0,,,-,,-,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
WISCONSIN,2014,51,,-,0,,10,,62,,2,,,-,22,,55,,1061,,1230,,,N,0,,0,,,N,,N,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
UNITED STATES,2014,52,3,,10,,117,,1100,,584,,168,,500,,1036,,27878,,28639,,11,,57,,137,,2842,,3833,,,
NEW ENGLAND,2014,52,,-,0,,2,,7,,79,,11,,18,,45,,1000,,1147,,,-,5,,16,,307,,307,,,
MID. ATLANTIC,2014,52,1,,2,,25,,174,,146,,31,,35,,73,,1981,,1903,,4,,7,,15,,361,,742,,,
E.N. CENTRAL,2014,52,1,,5,,107,,774,,50,,34,,89,,164,,4818,,5111,,,-,1,,12,,100,,166,,,
W.N. CENTRAL,2014,52,,-,0,,6,,35,,15,,29,,39,,67,,2029,,2523,,,-,2,,8,,122,,223,,,
S. ATLANTIC,2014,52,1,,0,,9,,42,,214,,14,,56,,102,,2758,,2599,,,-,8,,92,,473,,859,,,
DIST. OF COL.,2014,52,,-,0,,4,,16,,1,,1,,0,,3,,22,,42,,,U,0,,0,,,U,,U,"DIST. OF COL.
",
E.S. CENTRAL,2014,52,,-,0,,2,,8,,13,,2,,18,,30,,927,,889,,,-,1,,7,,72,,59,,,
W.S. CENTRAL,2014,52,,-,0,,3,,20,,19,,21,,55,,499,,2799,,4920,,7,,22,,77,,1126,,1180,,,
MOUNTAIN,2014,52,,-,0,,3,,26,,13,,7,,73,,114,,3642,,5935,,,-,0,,7,,52,,72,,,
PACIFIC,2014,52,,-,0,,5,,14,,35,,19,,117,,331,,7924,,3612,,,-,5,,21,,229,,225,,,
AMER. SAMOA,2014,52,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2014,52,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2014,52,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
WEST VIRGINIA,2014,52,1,,0,,0,,1,,,-,,-,0,,3,,16,,19,,,-,1,,5,,38,,78,,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
NEVADA,2014,52,,-,0,,1,,2,,5,,,-,2,,8,,119,,181,,,-,0,,4,,11,,13,,"NEVADA
(39.49324221300003, -117.07183885899997)",
VIRGINIA,2014,52,,-,0,,8,,17,,109,,3,,9,,30,,455,,418,,,-,0,,0,,,-,,-,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
ARIZONA,2014,52,,-,0,,2,,9,,1,,,-,7,,27,,438,,1440,,,N,0,,0,,,N,,N,"ARIZONA
(34.86597351900008, -111.76380664699997)",
NORTH CAROLINA,2014,52,,-,0,,2,,3,,4,,5,,11,,60,,702,,583,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
CALIFORNIA,2014,52,,-,0,,5,,6,,30,,,-,102,,305,,6870,,2011,,,-,3,,21,,212,,196,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
MISSOURI,2014,52,,-,0,,2,,6,,8,,1,,9,,23,,504,,559,,,-,0,,3,,26,,39,,"MISSOURI
(38.63579147100006, -92.56629944499997)",
FLORIDA,2014,52,,-,0,,1,,1,,1,,4,,12,,32,,712,,732,,,-,0,,87,,94,,103,,"FLORIDA
(28.932042722000062, -81.92895768899996)",
WISCONSIN,2014,52,,-,0,,10,,62,,2,,1,,22,,56,,1094,,1258,,,N,0,,0,,,N,,N,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
PENNSYLVANIA,2014,52,,-,0,,4,,14,,21,,12,,14,,36,,755,,633,,,-,0,,9,,,-,351,,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
OKLAHOMA,2014,52,,-,0,,2,,4,,1,,,-,0,,112,,122,,255,,,-,1,,17,,96,,84,,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
ALABAMA,2014,52,,-,0,,1,,2,,4,,1,,5,,13,,277,,200,,,-,1,,7,,63,,39,,"ALABAMA
(32.84057234800002, -86.63185738799996)",
IOWA,2014,52,,-,0,,1,,6,,3,,,-,3,,11,,183,,308,,,-,0,,0,,,-,,-,"IOWA
(42.469401411000035, -93.81648725599996)",
SOUTH DAKOTA,2014,52,,-,0,,0,,,-,,-,,-,1,,11,,108,,67,,,-,0,,2,,21,,28,,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
MICHIGAN,2014,52,,-,0,,2,,16,,6,,7,,22,,52,,1231,,988,,,-,0,,4,,35,,41,,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
NEW HAMPSHIRE,2014,52,,-,0,,2,,2,,1,,,-,1,,5,,74,,131,,,-,0,,2,,15,,30,,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
INDIANA,2014,52,,-,0,,3,,23,,4,,,-,8,,21,,420,,616,,,-,0,,4,,4,,10,,"INDIANA
(39.766913353000064, -86.14995646699998)",
NEBRASKA,2014,52,,-,0,,0,,,-,,-,28,,4,,35,,353,,232,,,-,0,,3,,19,,34,,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
TEXAS,2014,52,,-,0,,3,,15,,13,,21,,47,,353,,2346,,3985,,7,,18,,72,,882,,937,,"TEXAS
(31.827240467000024, -99.42676785299994)",
MINNESOTA,2014,52,,-,0,,6,,20,,3,,,-,11,,27,,507,,865,,,-,0,,2,,,-,62,,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
CONNECTICUT,2014,52,,-,0,,0,,,-,4,,,-,1,,6,,65,,61,,,-,2,,13,,176,,148,,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
NEW MEXICO,2014,52,,-,0,,1,,1,,1,,,-,6,,17,,333,,613,,,-,0,,2,,9,,11,,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
NORTH DAKOTA,2014,52,,-,0,,1,,1,,1,,,-,0,,8,,45,,87,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
TENNESSEE,2014,52,,-,0,,1,,4,,7,,1,,5,,16,,314,,247,,,-,0,,0,,,-,,-,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
MISSISSIPPI,2014,52,,-,0,,0,,,-,,-,,-,1,,5,,68,,59,,,-,0,,1,,1,,5,,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
MARYLAND,2014,52,,-,0,,1,,2,,87,,1,,2,,17,,168,,213,,,-,6,,19,,341,,376,,"MARYLAND
(39.290582950000044, -76.60925984299996)",
NEW YORK CITY,2014,52,,-,1,,24,,118,,35,,,-,2,,6,,103,,142,,,-,0,,2,,,-,56,,"NEW YORK CITY
(40.71426755700003, -74.00596858999995)",
KENTUCKY,2014,52,,-,0,,1,,2,,2,,,-,5,,17,,268,,383,,,-,0,,2,,8,,15,,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
