Reporting Area,MMWR Year,MMWR Week,"Shiga toxin-producing E. coli (STEC)§, Current week","Shiga toxin-producing E. coli (STEC)§, Current week, flag","Shiga toxin-producing E. coli (STEC)§, Previous 52 weeks Med","Shiga toxin-producing E. coli (STEC)§, Previous 52 weeks Med, flag","Shiga toxin-producing E. coli (STEC)§, Previous 52 weeks Max","Shiga toxin-producing E. coli (STEC)§, Previous 52 weeks Max, flag","Shiga toxin-producing E. coli (STEC)§, Cum 2015","Shiga toxin-producing E. coli (STEC)§, Cum 2015, flag","Shiga toxin-producing E. coli (STEC)§, Cum 2014","Shiga toxin-producing E. coli (STEC)§, Cum 2014, flag","Shigellosis, Current week","Shigellosis, Current week, flag","Shigellosis, Previous 52 weeks Med","Shigellosis, Previous 52 weeks Med, flag","Shigellosis, Previous 52 weeks Max","Shigellosis, Previous 52 weeks Max, flag","Shigellosis, Cum 2015","Shigellosis, Cum 2015, flag","Shigellosis, Cum 2014","Shigellosis, Cum 2014, flag",Location 1,Location 2
SOUTH CAROLINA,2015,26,1,,0,,4,,21,,4,,1,,3,,35,,107,,52,,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
CONNECTICUT,2015,26,,-,1,,4,,31,,19,,,-,1,,5,,22,,19,,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
MISSISSIPPI,2015,26,,-,0,,2,,10,,15,,1,,2,,6,,49,,124,,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
TENNESSEE,2015,26,1,,2,,8,,62,,58,,1,,10,,24,,140,,438,,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
VERMONT,2015,26,,-,0,,2,,5,,7,,,-,0,,2,,4,,1,,"VERMONT
(43.62538389600007, -72.51763667599994)",
VIRGINIA,2015,26,2,,2,,7,,33,,35,,6,,5,,18,,132,,66,,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
ALASKA,2015,26,,-,0,,4,,10,,2,,,-,0,,1,,2,,2,,"ALASKA
(64.84507799500005, -147.72205958799998)",
ILLINOIS,2015,26,,-,3,,11,,49,,77,,,-,15,,89,,309,,242,,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
NEW YORK CITY,2015,26,4,,2,,6,,56,,31,,10,,12,,51,,470,,138,,"NEW YORK CITY
(40.71426755700003, -74.00596858999995)",
WYOMING,2015,26,,-,0,,4,,4,,4,,,-,0,,3,,,-,82,,"WYOMING
(43.23554100600006, -108.10982701399996)",
NEW HAMPSHIRE,2015,26,,-,0,,2,,9,,4,,,-,0,,2,,,-,9,,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
COLORADO,2015,26,,-,1,,14,,15,,62,,,-,0,,5,,6,,38,,"COLORADO
(38.84384342200008, -106.13360911499996)",
HAWAII,2015,26,,-,1,,5,,28,,2,,,-,1,,5,,29,,11,,"HAWAII
(21.30485232600006, -157.85774798099996)",
MAINE,2015,26,1,,0,,4,,11,,8,,,-,0,,3,,1,,7,,"MAINE
(45.25422910300006, -68.98502586699993)",
GEORGIA,2015,26,,-,1,,7,,47,,53,,5,,20,,41,,524,,413,,"GEORGIA
(32.839683200000024, -83.62757885599996)",
MONTANA,2015,26,1,,1,,5,,30,,19,,,-,0,,7,,10,,8,,"MONTANA
(47.06652795700006, -109.42441587999997)",
OKLAHOMA,2015,26,,-,1,,32,,65,,47,,18,,5,,46,,310,,20,,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
PUERTO RICO,2015,26,,-,0,,1,,,-,4,,,-,0,,3,,2,,10,,"PUERTO RICO
(18.24828934900006, -66.49988980099994)",
ARIZONA,2015,26,1,,1,,6,,39,,42,,6,,8,,19,,181,,115,,"ARIZONA
(34.86597351900008, -111.76380664699997)",
WEST VIRGINIA,2015,26,,-,0,,3,,9,,5,,,-,0,,2,,4,,2,,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
CALIFORNIA,2015,26,,-,12,,27,,222,,245,,3,,34,,78,,679,,459,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
IOWA,2015,26,,-,2,,15,,37,,77,,1,,3,,41,,302,,111,,"IOWA
(42.469401411000035, -93.81648725599996)",
NEW YORK,2015,26,6,,4,,15,,79,,63,,4,,5,,26,,219,,92,,"NEW YORK
(42.82700376100007, -75.54396609999998)",
NEVADA,2015,26,,-,0,,3,,7,,17,,,-,0,,6,,16,,12,,"NEVADA
(39.49324221300003, -117.07183885899997)",
MICHIGAN,2015,26,1,,2,,8,,53,,53,,,-,8,,21,,204,,91,,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
OREGON,2015,26,1,,4,,10,,76,,53,,2,,0,,6,,17,,19,,"OREGON
(44.56745049300008, -120.15502935599994)",
NORTH CAROLINA,2015,26,1,,1,,5,,24,,19,,4,,3,,85,,108,,265,,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
UNITED STATES,2015,27,66,,105,,236,,2163,,2467,,213,,422,,586,,9125,,8489,,,
NEW ENGLAND,2015,27,2,,3,,15,,83,,80,,,-,6,,14,,108,,121,,,
MID. ATLANTIC,2015,27,10,,10,,29,,249,,238,,21,,27,,82,,955,,394,,,
E.N. CENTRAL,2015,27,17,,11,,43,,257,,356,,11,,49,,165,,988,,1242,,,
W.N. CENTRAL,2015,27,5,,9,,69,,191,,434,,2,,46,,100,,725,,1066,,,
S. ATLANTIC,2015,27,6,,11,,21,,263,,231,,69,,82,,162,,2110,,2388,,,
AMER. SAMOA,2015,31,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
DIST. OF COL.,2015,27,,-,0,,1,,,-,4,,,-,1,,9,,6,,48,,"DIST. OF COL.
",
E.S. CENTRAL,2015,27,3,,4,,16,,107,,133,,1,,35,,63,,723,,798,,,
W.S. CENTRAL,2015,27,10,,14,,81,,364,,371,,91,,83,,215,,2436,,1589,,,
MOUNTAIN,2015,27,5,,9,,29,,194,,236,,14,,13,,27,,275,,304,,,
PACIFIC,2015,27,8,,21,,68,,455,,388,,4,,39,,82,,805,,587,,,
AMER. SAMOA,2015,27,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2015,27,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
CALIFORNIA,2015,27,,-,12,,27,,235,,261,,3,,34,,78,,699,,474,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
MISSOURI,2015,27,,-,1,,8,,19,,99,,,-,24,,58,,172,,401,,"MISSOURI
(38.63579147100006, -92.56629944499997)",
MASSACHUSETTS,2015,27,,-,1,,6,,20,,38,,,-,3,,8,,63,,75,,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
IOWA,2015,27,,-,2,,15,,42,,88,,,-,3,,42,,317,,114,,"IOWA
(42.469401411000035, -93.81648725599996)",
NEW MEXICO,2015,27,,-,1,,3,,18,,23,,3,,1,,5,,26,,21,,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
NEW YORK,2015,27,6,,4,,15,,85,,68,,6,,5,,26,,225,,93,,"NEW YORK
(42.82700376100007, -75.54396609999998)",
WEST VIRGINIA,2015,27,,-,0,,3,,10,,5,,,-,0,,2,,4,,2,,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
UTAH,2015,27,,-,1,,7,,31,,32,,,-,0,,8,,19,,15,,"UTAH
(39.36070123200005, -111.58712831499997)",
MAINE,2015,27,,-,0,,4,,12,,8,,,-,0,,3,,1,,7,,"MAINE
(45.25422910300006, -68.98502586699993)",
WASHINGTON,2015,27,5,,1,,45,,97,,62,,1,,2,,18,,58,,81,,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
KENTUCKY,2015,27,,-,1,,7,,28,,31,,1,,9,,30,,284,,78,,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
ALASKA,2015,27,,-,0,,4,,10,,2,,,-,0,,1,,2,,2,,"ALASKA
(64.84508688700004, -147.72202846799996)",
NEW YORK CITY,2015,27,,-,2,,6,,56,,32,,14,,12,,51,,483,,141,,"NEW YORK CITY
(40.71426837200005, -74.00596557099993)",
TENNESSEE,2015,27,3,,2,,8,,66,,64,,,-,8,,24,,142,,451,,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
FLORIDA,2015,27,2,,2,,7,,67,,62,,50,,38,,86,,1067,,1371,,"FLORIDA
(28.932571766000024, -81.92832639299996)",
GUAM,2015,27,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"GUAM
(13.480999164000025, 144.7314964090001)",
SOUTH DAKOTA,2015,27,,-,1,,4,,16,,11,,,-,7,,29,,151,,351,,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
NORTH CAROLINA,2015,27,3,,1,,5,,27,,19,,7,,4,,85,,117,,265,,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
MISSISSIPPI,2015,27,,-,0,,2,,10,,16,,,-,2,,6,,52,,125,,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
ALABAMA,2015,27,,-,0,,3,,3,,22,,,-,10,,30,,245,,144,,"ALABAMA
(32.84057234800002, -86.63185738799996)",
CONNECTICUT,2015,27,,-,1,,4,,31,,21,,,-,1,,5,,22,,21,,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
MICHIGAN,2015,27,1,,2,,8,,62,,54,,2,,8,,21,,213,,100,,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
OREGON,2015,27,3,,4,,10,,85,,61,,,-,0,,6,,17,,19,,"OREGON
(44.56745049300008, -120.15502935599994)",
HAWAII,2015,27,,-,1,,5,,28,,2,,,-,1,,5,,29,,11,,"HAWAII
(21.30485232600006, -157.85774798099996)",
MINNESOTA,2015,27,,-,0,,31,,,-,117,,,-,0,,7,,,-,35,,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
OKLAHOMA,2015,27,1,,1,,32,,66,,50,,2,,5,,46,,312,,20,,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
NEW JERSEY,2015,27,,-,1,,8,,18,,58,,,-,6,,17,,131,,88,,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
VERMONT,2015,27,2,,0,,2,,7,,7,,,-,0,,2,,4,,1,,"VERMONT
(43.62538389600007, -72.51763667599994)",
NEW HAMPSHIRE,2015,27,,-,0,,2,,10,,4,,,-,0,,2,,,-,9,,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
NEVADA,2015,27,,-,0,,3,,7,,18,,,-,0,,6,,16,,13,,"NEVADA
(39.49324221300003, -117.07183885899997)",
SOUTH CAROLINA,2015,27,,-,0,,5,,22,,6,,,-,2,,35,,108,,58,,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
DELAWARE,2015,27,,-,0,,1,,2,,6,,1,,1,,4,,16,,36,,"DELAWARE
(39.00883389200004, -75.57773597599999)",
MARYLAND,2015,27,1,,1,,7,,52,,32,,2,,5,,13,,120,,112,,"MARYLAND
(39.290582950000044, -76.60925984299996)",
PUERTO RICO,2015,27,,-,0,,1,,,-,4,,,-,0,,3,,2,,11,,"PUERTO RICO
(18.248289714000066, -66.49988663099998)",
INDIANA,2015,27,,-,1,,11,,24,,45,,,-,11,,75,,140,,447,,"INDIANA
(39.766913353000064, -86.14995646699998)",
TEXAS,2015,27,9,,10,,70,,232,,264,,86,,74,,171,,2026,,922,,"TEXAS
(31.827240467000024, -99.42676785299994)",
MONTANA,2015,27,1,,1,,5,,34,,19,,,-,0,,7,,10,,8,,"MONTANA
(47.06652795700006, -109.42441587999997)",
VIRGINIA,2015,27,,-,2,,7,,34,,41,,4,,5,,18,,139,,71,,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
KANSAS,2015,27,,-,1,,5,,45,,54,,,-,1,,4,,34,,24,,"KANSAS
(38.347742794000055, -98.20077822999997)",
WYOMING,2015,27,,-,0,,4,,4,,5,,,-,0,,3,,,-,82,,"WYOMING
(43.23554100600006, -108.10982701399996)",
IDAHO,2015,27,1,,2,,9,,41,,32,,,-,0,,2,,5,,5,,"IDAHO
(43.68263174800006, -114.36372693399994)",
PENNSYLVANIA,2015,27,4,,3,,8,,90,,80,,1,,5,,14,,116,,72,,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
WISCONSIN,2015,27,,-,2,,13,,21,,95,,1,,4,,23,,81,,139,,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
OHIO,2015,27,16,,3,,12,,95,,74,,8,,9,,32,,233,,293,,"OHIO
(40.060212455000055, -82.40425667899996)",
LOUISIANA,2015,27,,-,0,,12,,30,,8,,,-,2,,6,,73,,88,,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
ARKANSAS,2015,27,,-,1,,5,,36,,49,,3,,2,,67,,25,,559,,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
NEBRASKA,2015,27,5,,2,,9,,55,,47,,2,,2,,9,,38,,127,,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
NORTH DAKOTA,2015,27,,-,0,,4,,14,,18,,,-,0,,2,,13,,14,,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
ARIZONA,2015,27,3,,1,,6,,44,,43,,11,,8,,19,,193,,121,,"ARIZONA
(34.86597351900008, -111.76380664699997)",
ILLINOIS,2015,27,,-,3,,9,,55,,88,,,-,15,,89,,321,,263,,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
RHODE ISLAND,2015,27,,-,0,,3,,3,,2,,,-,0,,7,,18,,8,,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
GEORGIA,2015,27,,-,1,,7,,49,,56,,5,,20,,41,,533,,425,,"GEORGIA
(32.839683200000024, -83.62757885599996)",
COLORADO,2015,27,,-,1,,14,,15,,64,,,-,0,,5,,6,,39,,"COLORADO
(38.84384342200008, -106.13360911499996)",
TEXAS,2015,28,6,,10,,70,,239,,274,,81,,75,,171,,2134,,990,,"TEXAS
(31.827240467000024, -99.42676785299994)",
UNITED STATES,2015,28,77,,105,,236,,2340,,2670,,247,,413,,586,,9548,,9014,,,
NEW ENGLAND,2015,28,,-,4,,15,,85,,87,,1,,6,,14,,116,,127,,,
MID. ATLANTIC,2015,28,10,,11,,29,,277,,256,,13,,27,,82,,978,,417,,,
E.N. CENTRAL,2015,28,8,,12,,43,,273,,398,,15,,48,,165,,1006,,1368,,,
W.N. CENTRAL,2015,28,1,,9,,69,,204,,467,,3,,43,,100,,765,,1125,,,
S. ATLANTIC,2015,28,16,,10,,21,,286,,249,,80,,82,,162,,2224,,2486,,,
DIST. OF COL.,2015,28,,-,0,,1,,,-,4,,,-,1,,9,,6,,56,,"DIST. OF COL.
",
E.S. CENTRAL,2015,28,4,,4,,16,,117,,147,,5,,35,,63,,758,,840,,,
W.S. CENTRAL,2015,28,13,,13,,81,,380,,391,,99,,83,,215,,2565,,1729,,,
MOUNTAIN,2015,28,7,,9,,29,,213,,261,,11,,13,,27,,286,,313,,,
PACIFIC,2015,28,18,,21,,68,,505,,414,,20,,39,,82,,850,,609,,,
AMER. SAMOA,2015,28,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2015,28,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
KANSAS,2015,28,,-,1,,5,,49,,56,,,-,1,,7,,42,,26,,"KANSAS
(38.347742794000055, -98.20077822999997)",
KENTUCKY,2015,28,,-,1,,7,,28,,38,,,-,9,,30,,284,,93,,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
LOUISIANA,2015,28,,-,0,,12,,30,,8,,1,,2,,9,,78,,91,,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
ILLINOIS,2015,28,,-,3,,9,,59,,94,,,-,15,,89,,322,,284,,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
HAWAII,2015,28,,-,1,,5,,31,,2,,,-,1,,5,,35,,11,,"HAWAII
(21.30485232600006, -157.85774798099996)",
FLORIDA,2015,28,6,,2,,7,,77,,66,,50,,39,,86,,1118,,1431,,"FLORIDA
(28.932571766000024, -81.92832639299996)",
WYOMING,2015,28,,-,0,,4,,4,,6,,,-,0,,2,,1,,85,,"WYOMING
(43.23554100600006, -108.10982701399996)",
COLORADO,2015,28,,-,1,,14,,15,,74,,,-,0,,5,,6,,39,,"COLORADO
(38.84384342200008, -106.13360911499996)",
CONNECTICUT,2015,28,,-,1,,4,,31,,25,,,-,1,,5,,22,,23,,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
IOWA,2015,28,,-,2,,15,,49,,96,,3,,4,,42,,340,,115,,"IOWA
(42.469401411000035, -93.81648725599996)",
OKLAHOMA,2015,28,6,,1,,32,,72,,56,,17,,5,,46,,329,,22,,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
MONTANA,2015,28,1,,1,,5,,38,,20,,,-,0,,7,,10,,8,,"MONTANA
(47.06652795700006, -109.42441587999997)",
NEVADA,2015,28,,-,0,,3,,7,,19,,,-,0,,6,,16,,13,,"NEVADA
(39.49324221300003, -117.07183885899997)",
GEORGIA,2015,28,1,,1,,7,,50,,57,,8,,20,,41,,567,,449,,"GEORGIA
(32.839683200000024, -83.62757885599996)",
INDIANA,2015,28,,-,1,,10,,28,,56,,,-,11,,75,,141,,502,,"INDIANA
(39.766913353000064, -86.14995646699998)",
NEW JERSEY,2015,28,,-,1,,8,,21,,62,,,-,6,,17,,132,,98,,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
DELAWARE,2015,28,,-,0,,1,,2,,7,,,-,1,,4,,16,,36,,"DELAWARE
(39.00883389200004, -75.57773597599999)",
MARYLAND,2015,28,4,,1,,7,,56,,36,,1,,5,,13,,121,,113,,"MARYLAND
(39.290582950000044, -76.60925984299996)",
SOUTH DAKOTA,2015,28,,-,1,,4,,16,,15,,,-,7,,29,,160,,356,,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
CALIFORNIA,2015,28,,-,12,,27,,259,,281,,17,,35,,78,,734,,493,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
WISCONSIN,2015,28,,-,1,,13,,21,,103,,2,,4,,16,,85,,162,,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
PUERTO RICO,2015,28,,-,0,,1,,,-,4,,,-,0,,3,,2,,12,,"PUERTO RICO
(18.248289714000066, -66.49988663099998)",
NEW HAMPSHIRE,2015,28,,-,0,,2,,10,,4,,,-,0,,2,,,-,9,,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
OHIO,2015,28,8,,3,,16,,103,,85,,12,,9,,32,,244,,307,,"OHIO
(40.060212455000055, -82.40425667899996)",
NEW YORK CITY,2015,28,4,,2,,6,,60,,34,,5,,12,,51,,488,,148,,"NEW YORK CITY
(40.71426837200005, -74.00596557099993)",
GUAM,2015,28,,-,0,,0,,,-,,-,,-,0,,2,,,-,1,,"GUAM
(13.480999164000025, 144.7314964090001)",
NEW MEXICO,2015,28,,-,1,,3,,18,,26,,,-,1,,5,,26,,22,,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
PENNSYLVANIA,2015,28,4,,4,,11,,109,,87,,7,,5,,14,,133,,74,,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
OREGON,2015,28,4,,4,,10,,94,,67,,1,,0,,6,,20,,20,,"OREGON
(44.56745049300008, -120.15502935599994)",
UTAH,2015,28,,-,1,,7,,34,,36,,,-,0,,8,,19,,15,,"UTAH
(39.36070123200005, -111.58712831499997)",
NEBRASKA,2015,28,1,,2,,9,,57,,49,,,-,2,,9,,38,,133,,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
MICHIGAN,2015,28,,-,2,,8,,62,,60,,1,,8,,21,,214,,113,,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
TENNESSEE,2015,28,4,,2,,8,,75,,71,,4,,8,,24,,152,,467,,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
SOUTH CAROLINA,2015,28,,-,0,,7,,24,,6,,2,,3,,35,,113,,60,,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
NEW YORK,2015,28,2,,4,,15,,87,,73,,1,,6,,26,,225,,97,,"NEW YORK
(42.82700376100007, -75.54396609999998)",
VIRGINIA,2015,28,1,,2,,6,,39,,48,,9,,5,,18,,152,,74,,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
ARKANSAS,2015,28,1,,1,,5,,39,,53,,,-,2,,29,,24,,626,,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
NORTH DAKOTA,2015,28,,-,0,,4,,14,,20,,,-,0,,2,,13,,14,,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
MINNESOTA,2015,28,,-,0,,31,,,-,125,,,-,0,,7,,,-,40,,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
MAINE,2015,28,,-,0,,4,,12,,10,,,-,0,,3,,1,,7,,"MAINE
(45.25422910300006, -68.98502586699993)",
VERMONT,2015,28,,-,0,,2,,7,,7,,,-,0,,2,,4,,1,,"VERMONT
(43.62538389600007, -72.51763667599994)",
MISSOURI,2015,28,,-,1,,8,,19,,106,,,-,23,,58,,172,,441,,"MISSOURI
(38.63579147100006, -92.56629944499997)",
RHODE ISLAND,2015,28,,-,0,,3,,3,,2,,,-,0,,7,,18,,8,,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
NORTH CAROLINA,2015,28,4,,1,,5,,31,,19,,10,,4,,85,,127,,265,,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
IDAHO,2015,28,3,,2,,9,,50,,33,,2,,0,,1,,7,,7,,"IDAHO
(43.68263174800006, -114.36372693399994)",
MASSACHUSETTS,2015,28,,-,1,,6,,22,,39,,1,,3,,8,,71,,79,,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
MISSISSIPPI,2015,28,,-,0,,2,,10,,16,,,-,2,,6,,59,,130,,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
ARIZONA,2015,28,3,,1,,6,,47,,47,,9,,8,,19,,201,,124,,"ARIZONA
(34.86597351900008, -111.76380664699997)",
WEST VIRGINIA,2015,28,,-,0,,3,,7,,6,,,-,0,,2,,4,,2,,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
ALABAMA,2015,28,,-,0,,3,,4,,22,,1,,11,,30,,263,,150,,"ALABAMA
(32.84057234800002, -86.63185738799996)",
WASHINGTON,2015,28,14,,1,,45,,111,,62,,2,,2,,18,,59,,83,,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
ALASKA,2015,28,,-,0,,5,,10,,2,,,-,0,,1,,2,,2,,"ALASKA
(64.84508688700004, -147.72202846799996)",
UNITED STATES,2015,29,85,,106,,236,,2515,,2893,,230,,413,,586,,9996,,9497,,,
NEW ENGLAND,2015,29,1,,4,,15,,98,,91,,1,,6,,15,,128,,141,,,
MID. ATLANTIC,2015,29,9,,11,,29,,288,,264,,15,,28,,82,,1010,,440,,,
E.N. CENTRAL,2015,29,11,,11,,43,,291,,428,,8,,47,,165,,1031,,1473,,,
W.N. CENTRAL,2015,29,4,,10,,46,,232,,536,,9,,41,,100,,789,,1186,,,
S. ATLANTIC,2015,29,10,,10,,21,,300,,264,,80,,82,,162,,2347,,2576,,,
DIST. OF COL.,2015,29,,-,0,,1,,,-,4,,,-,0,,9,,6,,60,,"DIST. OF COL.
",
E.S. CENTRAL,2015,29,4,,5,,16,,132,,161,,5,,35,,63,,809,,875,,,
W.S. CENTRAL,2015,29,9,,13,,81,,393,,425,,85,,83,,215,,2692,,1820,,,
MOUNTAIN,2015,29,6,,9,,29,,230,,279,,5,,13,,27,,300,,334,,,
PACIFIC,2015,29,31,,21,,68,,551,,445,,22,,39,,82,,890,,652,,,
AMER. SAMOA,2015,29,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2015,29,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,29,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
CONNECTICUT,2015,29,,-,1,,6,,43,,25,,,-,1,,5,,32,,25,,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
ARKANSAS,2015,29,2,,1,,5,,41,,56,,2,,2,,14,,26,,655,,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
KENTUCKY,2015,29,,-,1,,7,,28,,43,,3,,9,,30,,293,,101,,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
INDIANA,2015,29,,-,1,,10,,28,,62,,,-,10,,75,,141,,537,,"INDIANA
(39.766913353000064, -86.14995646699998)",
FLORIDA,2015,29,2,,2,,7,,78,,69,,44,,39,,86,,1162,,1479,,"FLORIDA
(28.932042722000062, -81.92895768899996)",
HAWAII,2015,29,,-,1,,5,,31,,5,,,-,1,,5,,35,,12,,"HAWAII
(21.30485232600006, -157.85774798099996)",
MISSISSIPPI,2015,29,,-,0,,2,,11,,18,,,-,2,,6,,60,,134,,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
NEVADA,2015,29,1,,0,,3,,10,,19,,,-,0,,6,,20,,19,,"NEVADA
(39.49324221300003, -117.07183885899997)",
DELAWARE,2015,29,,-,0,,1,,2,,7,,,-,1,,4,,16,,38,,"DELAWARE
(39.00883389200004, -75.57773597599999)",
TEXAS,2015,29,6,,10,,70,,249,,296,,67,,76,,171,,2242,,1046,,"TEXAS
(31.827240467000024, -99.42676785299994)",
NORTH CAROLINA,2015,29,2,,1,,5,,33,,19,,10,,4,,85,,137,,265,,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
NORTH DAKOTA,2015,29,,-,0,,3,,18,,24,,,-,0,,2,,15,,14,,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
CALIFORNIA,2015,29,,-,12,,27,,273,,304,,14,,34,,78,,765,,533,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
OKLAHOMA,2015,29,1,,1,,32,,73,,65,,13,,5,,46,,342,,26,,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
MARYLAND,2015,29,4,,1,,7,,59,,38,,2,,5,,13,,124,,119,,"MARYLAND
(39.290582950000044, -76.60925984299996)",
MAINE,2015,29,,-,0,,4,,12,,10,,,-,0,,3,,1,,9,,"MAINE
(45.25422910300006, -68.98502586699993)",
GUAM,2015,29,,-,0,,0,,,-,,-,,-,0,,2,,,-,1,,"GUAM
(13.480998894000038, 144.73149801400007)",
OREGON,2015,29,2,,4,,10,,103,,72,,,-,0,,6,,21,,21,,"OREGON
(44.56745049300008, -120.15502935599994)",
COLORADO,2015,29,,-,1,,14,,15,,80,,,-,0,,5,,6,,40,,"COLORADO
(38.84384342200008, -106.13360911499996)",
VIRGINIA,2015,29,,-,2,,6,,42,,54,,6,,5,,18,,165,,82,,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
TENNESSEE,2015,29,4,,3,,8,,79,,75,,1,,7,,24,,158,,482,,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
SOUTH DAKOTA,2015,29,,-,1,,4,,18,,16,,,-,7,,29,,163,,368,,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
PENNSYLVANIA,2015,29,2,,4,,11,,112,,90,,4,,5,,14,,139,,79,,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
MASSACHUSETTS,2015,29,,-,1,,6,,22,,43,,,-,3,,8,,71,,82,,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
VERMONT,2015,29,1,,0,,2,,8,,7,,,-,0,,2,,5,,1,,"VERMONT
(43.62538389600007, -72.51763667599994)",
